loan_id,partner_code,agreement_id,funding_amount,funding_ratio,created_at,is_test_data
LN20250214000026,BANK_C,FABANK_C_JOINT_LOAN,8693.99,0.6,2025-02-14 15:37:57,1
LN20250413000010,BANK_B,FABANK_B_PLATFORM_LOAN,40286.48,0.7,2025-04-13 22:18:35,1
LN20250413000011,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-04-13 21:37:43,1
LN20250521000012,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-05-21 22:36:49,1
LN20250519000010,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-05-19 11:51:12,1
LN20250529000014,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-05-29 12:37:38,1
LN20250511000019,BANK_B,FABANK_B_PLATFORM_LOAN,5025.63,0.7,2025-05-11 21:28:14,1
LN20250311000018,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-03-11 17:49:33,1
LN20250315000010,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-03-15 21:55:02,1
LN20250301000024,BANK_B,FABANK_B_PLATFORM_LOAN,53924.14,0.7,2025-03-01 09:29:21,1
LN20250125000009,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-01-25 12:49:04,1
LN20250420000012,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-04-20 17:10:12,1
LN20250306000026,BANK_B,FABANK_B_PLATFORM_LOAN,35000.00,0.7,2025-03-06 21:30:20,1
LN20250219000022,BANK_C,FABANK_C_JOINT_LOAN,34916.26,0.6,2025-02-19 21:08:12,1
LN20250524000014,BANK_B,FABANK_B_PLATFORM_LOAN,26396.06,0.7,2025-05-24 19:54:59,1
LN20250619000014,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-06-19 22:36:35,1
LN20250506000005,BANK_B,FABANK_B_PLATFORM_LOAN,302.49,0.7,2025-05-06 12:30:58,1
LN20250317000026,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-03-17 20:54:39,1
LN20250311000019,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-03-11 12:30:33,1
LN20250419000010,BANK_B,FABANK_B_PLATFORM_LOAN,31201.82,0.7,2025-04-19 22:10:03,1
LN20250302000017,BANK_B,FABANK_B_PLATFORM_LOAN,622.54,0.7,2025-03-02 22:33:47,1
LN20250415000008,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-04-15 12:21:27,1
LN20250509000007,BANK_B,FABANK_B_PLATFORM_LOAN,41594.10,0.7,2025-05-09 19:32:40,1
LN20250430000012,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-04-30 21:10:37,1
LN20250419000011,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-04-19 22:35:51,1
LN20250406000012,BANK_B,FABANK_B_PLATFORM_LOAN,4996.01,0.7,2025-04-06 20:13:35,1
LN20250609000006,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-06-09 16:42:44,1
LN20250603000009,BANK_B,FABANK_B_PLATFORM_LOAN,21000.00,0.7,2025-06-03 13:10:03,1
LN20250626000010,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-06-26 21:54:45,1
LN20250308000024,BANK_B,FABANK_B_PLATFORM_LOAN,5259.24,0.7,2025-03-08 09:33:15,1
LN20250501000012,BANK_B,FABANK_B_PLATFORM_LOAN,17163.51,0.7,2025-05-01 11:54:26,1
LN20250519000012,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-05-19 22:46:20,1
LN20250627000008,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-06-27 18:20:48,1
LN20250208000012,BANK_B,FABANK_B_PLATFORM_LOAN,2716.45,0.7,2025-02-08 13:42:05,1
LN20250128000010,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-01-28 12:10:56,1
LN20250523000017,BANK_B,FABANK_B_PLATFORM_LOAN,21000.00,0.7,2025-05-23 13:49:31,1
LN20250602000006,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-06-02 13:01:55,1
LN20250302000018,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-03-02 22:50:56,1
LN20250330000008,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-03-30 01:58:00,1
LN20250316000015,BANK_C,FABANK_C_JOINT_LOAN,21970.37,0.6,2025-03-16 16:10:05,1
LN20250209000015,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-02-09 22:30:08,1
LN20250217000017,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-02-17 20:06:28,1
LN20250526000018,BANK_B,FABANK_B_PLATFORM_LOAN,35333.00,0.7,2025-05-26 16:22:36,1
LN20250609000007,BANK_C,FABANK_C_JOINT_LOAN,5726.35,0.6,2025-06-09 18:02:56,1
LN20250312000024,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-03-12 00:39:21,1
LN20250326000011,BANK_C,FABANK_C_JOINT_LOAN,7951.48,0.6,2025-03-26 22:24:09,1
LN20250208000013,BANK_C,FABANK_C_JOINT_LOAN,2432.26,0.6,2025-02-08 18:26:51,1
LN20250221000021,BANK_B,FABANK_B_PLATFORM_LOAN,6280.06,0.7,2025-02-21 01:34:56,1
LN20250422000011,BANK_B,FABANK_B_PLATFORM_LOAN,30700.47,0.7,2025-04-22 08:20:17,1
LN20250217000018,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-02-17 22:12:37,1
LN20250227000020,BANK_B,FABANK_B_PLATFORM_LOAN,12261.20,0.7,2025-02-27 12:23:42,1
LN20250424000009,BANK_C,FABANK_C_JOINT_LOAN,6000.00,0.6,2025-04-24 19:17:49,1
LN20250304000025,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-03-04 21:51:45,1
LN20250124000007,BANK_C,FABANK_C_JOINT_LOAN,17618.75,0.6,2025-01-24 12:38:59,1
LN20250201000010,BANK_C,FABANK_C_JOINT_LOAN,4064.71,0.6,2025-02-01 22:31:02,1
LN20250424000010,BANK_C,FABANK_C_JOINT_LOAN,29579.04,0.6,2025-04-24 20:47:56,1
LN20250215000026,BANK_C,FABANK_C_JOINT_LOAN,16695.64,0.6,2025-02-15 21:58:44,1
LN20250214000027,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-02-14 11:05:47,1
LN20250201000011,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-02-01 16:15:58,1
LN20250602000007,BANK_B,FABANK_B_PLATFORM_LOAN,8716.35,0.7,2025-06-02 12:48:34,1
LN20250227000021,BANK_B,FABANK_B_PLATFORM_LOAN,15970.10,0.7,2025-02-27 21:22:58,1
LN20250202000006,BANK_B,FABANK_B_PLATFORM_LOAN,6962.96,0.7,2025-02-02 06:48:59,1
LN20250216000018,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-02-16 06:12:13,1
LN20250611000009,BANK_C,FABANK_C_JOINT_LOAN,2471.55,0.6,2025-06-11 21:09:41,1
LN20250629000009,BANK_B,FABANK_B_PLATFORM_LOAN,32748.44,0.7,2025-06-29 21:55:54,1
LN20250614000012,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-06-14 20:31:22,1
LN20250317000027,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-03-17 18:24:27,1
LN20250127000006,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-01-27 20:00:37,1
LN20250319000017,BANK_B,FABANK_B_PLATFORM_LOAN,580.34,0.7,2025-03-19 01:25:35,1
LN20250331000013,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-03-31 12:13:40,1
LN20250118000006,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-01-18 20:35:42,1
LN20250131000014,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-01-31 20:04:52,1
LN20250512000016,BANK_C,FABANK_C_JOINT_LOAN,34073.17,0.6,2025-05-12 13:01:23,1
LN20250206000016,BANK_C,FABANK_C_JOINT_LOAN,6000.00,0.6,2025-02-06 22:27:07,1
LN20250510000012,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-05-10 09:44:02,1
LN20250417000013,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-04-17 22:51:44,1
LN20250527000014,BANK_B,FABANK_B_PLATFORM_LOAN,52911.50,0.7,2025-05-27 09:29:02,1
LN20250304000026,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-03-04 21:51:40,1
LN20250403000007,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-04-03 14:29:51,1
LN20250421000012,BANK_B,FABANK_B_PLATFORM_LOAN,30056.10,0.7,2025-04-21 02:36:24,1
LN20250302000019,BANK_B,FABANK_B_PLATFORM_LOAN,5959.28,0.7,2025-03-02 10:07:50,1
LN20250224000026,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-02-24 22:03:10,1
LN20250224000027,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-02-24 16:33:23,1
LN20250316000017,BANK_B,FABANK_B_PLATFORM_LOAN,49326.82,0.7,2025-03-16 09:35:29,1
LN20250404000017,BANK_B,FABANK_B_PLATFORM_LOAN,4736.02,0.7,2025-04-04 22:19:36,1
LN20250314000019,BANK_B,FABANK_B_PLATFORM_LOAN,3443.55,0.7,2025-03-14 02:44:13,1
LN20250601000012,BANK_B,FABANK_B_PLATFORM_LOAN,21000.00,0.7,2025-06-01 20:18:19,1
LN20250605000012,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-06-05 12:55:18,1
LN20250207000019,BANK_C,FABANK_C_JOINT_LOAN,2201.51,0.6,2025-02-07 16:59:13,1
LN20250221000024,BANK_C,FABANK_C_JOINT_LOAN,6711.50,0.6,2025-02-21 09:40:31,1
LN20250525000011,BANK_B,FABANK_B_PLATFORM_LOAN,6005.19,0.7,2025-05-25 10:44:35,1
LN20250530000013,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-05-30 13:32:49,1
LN20250507000020,BANK_B,FABANK_B_PLATFORM_LOAN,20714.46,0.7,2025-05-07 12:29:21,1
LN20250222000020,BANK_B,FABANK_B_PLATFORM_LOAN,1890.04,0.7,2025-02-22 09:09:22,1
LN20250222000021,BANK_C,FABANK_C_JOINT_LOAN,55439.00,0.6,2025-02-22 14:26:58,1
LN20250329000012,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-03-29 18:25:34,1
LN20250212000026,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-02-12 00:43:12,1
LN20250518000008,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-05-18 13:58:52,1
LN20250301000027,BANK_C,FABANK_C_JOINT_LOAN,17013.26,0.6,2025-03-01 18:37:09,1
LN20250304000027,BANK_C,FABANK_C_JOINT_LOAN,6000.00,0.6,2025-03-04 21:09:07,1
LN20250408000012,BANK_B,FABANK_B_PLATFORM_LOAN,49853.26,0.7,2025-04-08 13:34:33,1
LN20250606000008,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-06-06 22:44:10,1
LN20250507000021,BANK_B,FABANK_B_PLATFORM_LOAN,31748.15,0.7,2025-05-07 18:04:46,1
LN20250312000025,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-03-12 17:22:13,1
LN20250612000021,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-06-12 20:47:13,1
LN20250515000018,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-05-15 06:05:18,1
LN20250619000015,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-06-19 12:59:08,1
LN20250308000025,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-03-08 22:17:30,1
LN20250310000025,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-03-10 12:36:53,1
LN20250506000006,BANK_C,FABANK_C_JOINT_LOAN,29006.48,0.6,2025-05-06 15:27:42,1
LN20250404000019,BANK_C,FABANK_C_JOINT_LOAN,13977.36,0.6,2025-04-04 06:19:31,1
LN20250312000026,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-03-12 16:46:12,1
LN20250312000027,BANK_B,FABANK_B_PLATFORM_LOAN,6057.03,0.7,2025-03-12 20:20:05,1
LN20250322000023,BANK_B,FABANK_B_PLATFORM_LOAN,30682.95,0.7,2025-03-22 01:59:36,1
LN20250430000014,BANK_B,FABANK_B_PLATFORM_LOAN,5814.33,0.7,2025-04-30 22:39:38,1
LN20250529000016,BANK_B,FABANK_B_PLATFORM_LOAN,6631.17,0.7,2025-05-29 17:25:33,1
LN20250618000008,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-06-18 19:59:06,1
LN20250413000012,BANK_C,FABANK_C_JOINT_LOAN,16735.13,0.6,2025-04-13 11:30:20,1
LN20250319000018,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-03-19 06:05:06,1
LN20250316000018,BANK_B,FABANK_B_PLATFORM_LOAN,3458.74,0.7,2025-03-16 20:52:40,1
LN20250327000025,BANK_C,FABANK_C_JOINT_LOAN,30000.00,0.6,2025-03-27 09:17:29,1
LN20250418000010,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-04-18 20:38:57,1
LN20250329000013,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-03-29 12:56:59,1
LN20250122000005,BANK_B,FABANK_B_PLATFORM_LOAN,8492.15,0.7,2025-01-22 20:42:34,1
LN20250307000030,BANK_B,FABANK_B_PLATFORM_LOAN,662.07,0.7,2025-03-07 20:18:17,1
LN20250126000006,BANK_B,FABANK_B_PLATFORM_LOAN,5428.09,0.7,2025-01-26 20:20:54,1
LN20250318000017,BANK_B,FABANK_B_PLATFORM_LOAN,21000.00,0.7,2025-03-18 13:09:28,1
LN20250305000018,BANK_C,FABANK_C_JOINT_LOAN,600.00,0.6,2025-03-05 20:38:05,1
LN20250317000028,BANK_B,FABANK_B_PLATFORM_LOAN,19764.51,0.7,2025-03-17 14:39:55,1
LN20250626000011,BANK_C,FABANK_C_JOINT_LOAN,1912.29,0.6,2025-06-26 22:19:14,1
LN20250321000022,BANK_C,FABANK_C_JOINT_LOAN,5005.67,0.6,2025-03-21 10:53:23,1
LN20250118000007,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-01-18 10:41:35,1
LN20250401000010,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-04-01 13:08:24,1
LN20250423000005,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-04-23 22:58:07,1
LN20250217000020,BANK_B,FABANK_B_PLATFORM_LOAN,40164.22,0.7,2025-02-17 20:00:15,1
LN20250201000013,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-02-01 13:32:44,1
LN20250222000023,BANK_B,FABANK_B_PLATFORM_LOAN,35000.00,0.7,2025-02-22 14:20:50,1
LN20250410000004,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-04-10 12:49:04,1
LN20250628000011,BANK_C,FABANK_C_JOINT_LOAN,5730.74,0.6,2025-06-28 22:25:05,1
LN20250614000014,BANK_B,FABANK_B_PLATFORM_LOAN,16644.10,0.7,2025-06-14 12:26:45,1
LN20250323000015,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-03-23 13:00:28,1
LN20250426000007,BANK_C,FABANK_C_JOINT_LOAN,29425.18,0.6,2025-04-26 00:40:16,1
LN20250626000012,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-06-26 13:08:09,1
LN20250605000013,BANK_C,FABANK_C_JOINT_LOAN,601.76,0.6,2025-06-05 13:56:16,1
LN20250417000014,BANK_B,FABANK_B_PLATFORM_LOAN,37004.39,0.7,2025-04-17 12:39:43,1
LN20250221000025,BANK_B,FABANK_B_PLATFORM_LOAN,48901.38,0.7,2025-02-21 13:25:32,1
LN20250316000019,BANK_B,FABANK_B_PLATFORM_LOAN,19747.06,0.7,2025-03-16 09:12:48,1
LN20250615000019,BANK_B,FABANK_B_PLATFORM_LOAN,18190.47,0.7,2025-06-15 21:02:50,1
LN20250327000026,BANK_B,FABANK_B_PLATFORM_LOAN,5386.86,0.7,2025-03-27 09:55:19,1
LN20250317000030,BANK_B,FABANK_B_PLATFORM_LOAN,35000.00,0.7,2025-03-17 20:22:56,1
LN20250314000020,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-03-14 12:19:40,1
LN20250415000011,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-04-15 13:02:33,1
LN20250521000014,BANK_B,FABANK_B_PLATFORM_LOAN,754.68,0.7,2025-05-21 20:37:20,1
LN20250518000009,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-05-18 20:50:35,1
LN20250202000010,BANK_B,FABANK_B_PLATFORM_LOAN,30190.85,0.7,2025-02-02 17:08:52,1
LN20250207000021,BANK_C,FABANK_C_JOINT_LOAN,600.00,0.6,2025-02-07 22:59:39,1
LN20250506000007,BANK_B,FABANK_B_PLATFORM_LOAN,29032.23,0.7,2025-05-06 13:17:01,1
LN20250309000023,BANK_B,FABANK_B_PLATFORM_LOAN,19676.89,0.7,2025-03-09 12:33:30,1
LN20250320000013,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-03-20 21:28:02,1
LN20250208000015,BANK_B,FABANK_B_PLATFORM_LOAN,31717.79,0.7,2025-02-08 17:40:29,1
LN20250130000014,BANK_B,FABANK_B_PLATFORM_LOAN,15411.54,0.7,2025-01-30 20:39:17,1
LN20250118000008,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-01-18 02:42:22,1
LN20250223000025,BANK_B,FABANK_B_PLATFORM_LOAN,15073.29,0.7,2025-02-23 21:59:40,1
LN20250418000012,BANK_B,FABANK_B_PLATFORM_LOAN,5106.38,0.7,2025-04-18 20:01:55,1
LN20250207000022,BANK_C,FABANK_C_JOINT_LOAN,11945.53,0.6,2025-02-07 22:20:08,1
LN20250202000011,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-02-02 22:34:25,1
LN20250605000014,BANK_B,FABANK_B_PLATFORM_LOAN,30149.54,0.7,2025-06-05 19:16:43,1
LN20250627000011,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-06-27 00:02:03,1
LN20250616000015,BANK_B,FABANK_B_PLATFORM_LOAN,1508.82,0.7,2025-06-16 12:10:30,1
LN20250622000014,BANK_C,FABANK_C_JOINT_LOAN,2565.60,0.6,2025-06-22 14:07:05,1
LN20250328000016,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-03-28 02:21:24,1
LN20250226000019,BANK_C,FABANK_C_JOINT_LOAN,16522.34,0.6,2025-02-26 19:08:48,1
LN20250223000026,BANK_C,FABANK_C_JOINT_LOAN,28312.40,0.6,2025-02-23 13:59:42,1
LN20250624000013,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-06-24 12:35:09,1
LN20250302000021,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-03-02 06:54:09,1
LN20250218000017,BANK_C,FABANK_C_JOINT_LOAN,25512.29,0.6,2025-02-18 10:23:41,1
LN20250309000024,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-03-09 12:36:15,1
LN20250415000012,BANK_B,FABANK_B_PLATFORM_LOAN,15195.12,0.7,2025-04-15 20:57:12,1
LN20250331000014,BANK_C,FABANK_C_JOINT_LOAN,4889.71,0.6,2025-03-31 17:08:10,1
LN20250328000017,BANK_B,FABANK_B_PLATFORM_LOAN,18565.16,0.7,2025-03-28 21:26:00,1
LN20250304000028,BANK_B,FABANK_B_PLATFORM_LOAN,23950.61,0.7,2025-03-04 17:36:03,1
LN20250214000029,BANK_B,FABANK_B_PLATFORM_LOAN,18164.03,0.7,2025-02-14 10:11:48,1
LN20250211000016,BANK_B,FABANK_B_PLATFORM_LOAN,10289.00,0.7,2025-02-11 12:23:21,1
LN20250224000029,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-02-24 20:20:02,1
LN20250310000026,BANK_C,FABANK_C_JOINT_LOAN,600.00,0.6,2025-03-10 21:11:15,1
LN20250621000014,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-06-21 20:13:19,1
LN20250525000013,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-05-25 07:59:06,1
LN20250418000013,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-04-18 09:32:32,1
LN20250206000018,BANK_C,FABANK_C_JOINT_LOAN,17277.57,0.6,2025-02-06 16:47:56,1
LN20250214000031,BANK_C,FABANK_C_JOINT_LOAN,3652.70,0.6,2025-02-14 20:19:52,1
LN20250309000025,BANK_B,FABANK_B_PLATFORM_LOAN,41317.35,0.7,2025-03-09 17:56:10,1
LN20250126000007,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-01-26 02:44:58,1
LN20250612000023,BANK_B,FABANK_B_PLATFORM_LOAN,20670.97,0.7,2025-06-12 20:20:09,1
LN20250223000027,BANK_C,FABANK_C_JOINT_LOAN,4327.59,0.6,2025-02-23 10:24:50,1
LN20250207000023,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-02-07 13:21:17,1
LN20250331000015,BANK_C,FABANK_C_JOINT_LOAN,16342.70,0.6,2025-03-31 13:09:37,1
LN20250419000014,BANK_B,FABANK_B_PLATFORM_LOAN,2113.08,0.7,2025-04-19 08:12:01,1
LN20250515000019,BANK_B,FABANK_B_PLATFORM_LOAN,4284.35,0.7,2025-05-15 13:55:58,1
LN20250309000026,BANK_B,FABANK_B_PLATFORM_LOAN,40515.04,0.7,2025-03-09 17:57:06,1
LN20250228000025,BANK_B,FABANK_B_PLATFORM_LOAN,20367.07,0.7,2025-02-28 15:14:42,1
LN20250221000026,BANK_C,FABANK_C_JOINT_LOAN,48000.00,0.6,2025-02-21 21:25:31,1
LN20250311000021,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-03-11 20:57:06,1
LN20250224000030,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-02-24 21:56:49,1
LN20250320000015,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-03-20 21:49:09,1
LN20250228000026,BANK_B,FABANK_B_PLATFORM_LOAN,21000.00,0.7,2025-02-28 21:14:52,1
LN20250227000027,BANK_B,FABANK_B_PLATFORM_LOAN,15610.29,0.7,2025-02-27 15:11:19,1
LN20250309000028,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-03-09 17:31:50,1
LN20250310000027,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-03-10 07:02:59,1
LN20250312000028,BANK_B,FABANK_B_PLATFORM_LOAN,317.18,0.7,2025-03-12 20:40:57,1
LN20250223000028,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-02-23 08:09:25,1
LN20250318000019,BANK_C,FABANK_C_JOINT_LOAN,4416.61,0.6,2025-03-18 20:24:23,1
LN20250307000032,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-03-07 09:33:30,1
LN20250402000016,BANK_B,FABANK_B_PLATFORM_LOAN,5380.15,0.7,2025-04-02 13:45:19,1
LN20250531000012,BANK_C,FABANK_C_JOINT_LOAN,6000.00,0.6,2025-05-31 13:37:27,1
LN20250125000010,BANK_B,FABANK_B_PLATFORM_LOAN,40489.39,0.7,2025-01-25 20:26:03,1
LN20250526000021,BANK_B,FABANK_B_PLATFORM_LOAN,34367.94,0.7,2025-05-26 23:32:39,1
LN20250622000015,BANK_B,FABANK_B_PLATFORM_LOAN,5081.83,0.7,2025-06-22 00:13:21,1
LN20250526000022,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-05-26 12:22:00,1
LN20250228000027,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-02-28 20:06:18,1
LN20250314000022,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-03-14 12:35:51,1
LN20250207000024,BANK_C,FABANK_C_JOINT_LOAN,13956.71,0.6,2025-02-07 21:08:45,1
LN20250222000026,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-02-22 19:26:11,1
LN20250217000021,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-02-17 20:06:00,1
LN20250418000014,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-04-18 22:08:02,1
LN20250614000015,BANK_B,FABANK_B_PLATFORM_LOAN,6680.95,0.7,2025-06-14 17:27:29,1
LN20250609000009,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-06-09 08:14:23,1
LN20250303000023,BANK_C,FABANK_C_JOINT_LOAN,600.00,0.6,2025-03-03 20:52:56,1
LN20250613000011,BANK_C,FABANK_C_JOINT_LOAN,13505.42,0.6,2025-06-13 12:07:17,1
LN20250321000024,BANK_C,FABANK_C_JOINT_LOAN,25695.94,0.6,2025-03-21 12:17:11,1
LN20250329000014,BANK_C,FABANK_C_JOINT_LOAN,18000.00,0.6,2025-03-29 15:59:09,1
LN20250609000010,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-06-09 21:33:33,1
LN20250111000001,BANK_B,FABANK_B_PLATFORM_LOAN,34266.35,0.7,2025-01-11 20:39:32,1
LN20250314000023,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-03-14 13:58:17,1
LN20250501000014,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-05-01 13:45:44,1
LN20250625000011,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-06-25 13:22:19,1
LN20250616000016,BANK_C,FABANK_C_JOINT_LOAN,25687.36,0.6,2025-06-16 09:49:41,1
LN20250630000010,BANK_B,FABANK_B_PLATFORM_LOAN,14781.87,0.7,2025-06-30 12:46:34,1
LN20250131000015,BANK_B,FABANK_B_PLATFORM_LOAN,42536.31,0.7,2025-01-31 08:01:12,1
LN20250523000019,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-05-23 19:32:39,1
LN20250227000029,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-02-27 20:11:46,1
LN20250313000032,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-03-13 17:32:20,1
LN20250430000015,BANK_B,FABANK_B_PLATFORM_LOAN,2188.73,0.7,2025-04-30 17:19:46,1
LN20250604000018,BANK_C,FABANK_C_JOINT_LOAN,45504.34,0.6,2025-06-04 20:51:55,1
LN20250202000012,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-02-02 08:15:12,1
LN20250608000014,BANK_B,FABANK_B_PLATFORM_LOAN,3444.10,0.7,2025-06-08 20:44:13,1
LN20250205000018,BANK_C,FABANK_C_JOINT_LOAN,600.00,0.6,2025-02-05 22:12:14,1
LN20250223000029,BANK_C,FABANK_C_JOINT_LOAN,47734.76,0.6,2025-02-23 20:22:34,1
LN20250306000030,BANK_B,FABANK_B_PLATFORM_LOAN,5395.13,0.7,2025-03-06 20:17:38,1
