loan_id,partner_code,period_no,settle_date,partner_income,self_income,is_test_data
LN20250423000005,BANK_B,1,2025-05-23,14.17,14.17,1
LN20250423000005,BANK_B,2,2025-06-22,13.08,13.08,1
LN20250217000020,BANK_B,1,2025-03-19,334.70,334.70,1
LN20250217000020,BANK_B,2,2025-04-18,322.54,322.54,1
LN20250217000020,BANK_B,3,2025-05-18,310.23,310.23,1
LN20250217000020,BANK_B,4,2025-06-17,297.78,297.78,1
LN20250201000013,BANK_B,1,2025-03-03,125.00,125.00,1
LN20250201000013,BANK_B,2,2025-04-02,84.02,84.02,1
LN20250201000013,BANK_B,3,2025-05-02,42.36,42.36,1
LN20250303000021,GTE_A,1,2025-04-02,176.19,264.29,1
LN20250303000021,GTE_A,2,2025-05-02,172.52,258.78,1
LN20250303000021,GTE_A,3,2025-06-01,168.79,253.19,1
LN20250222000023,BANK_B,1,2025-03-24,312.50,312.50,1
LN20250222000023,BANK_B,2,2025-04-23,209.62,209.62,1
LN20250222000023,BANK_B,3,2025-05-23,105.46,105.46,1
LN20250410000004,BANK_B,1,2025-05-10,137.50,137.50,1
LN20250410000004,BANK_B,2,2025-06-09,127.15,127.15,1
LN20250323000015,BANK_B,1,2025-04-22,46.67,46.67,1
LN20250323000015,BANK_B,2,2025-05-22,43.02,43.02,1
LN20250323000015,BANK_B,3,2025-06-21,39.33,39.33,1
LN20250302000020,GTE_A,1,2025-04-01,66.67,100.00,1
LN20250302000020,GTE_A,2,2025-05-01,61.60,92.40,1
LN20250302000020,GTE_A,3,2025-05-31,56.45,84.68,1
LN20250302000020,GTE_A,4,2025-06-30,51.22,76.83,1
LN20250326000014,GTE_A,1,2025-04-25,33.56,50.34,1
LN20250326000014,GTE_A,2,2025-05-25,32.82,49.24,1
LN20250326000014,GTE_A,3,2025-06-24,32.08,48.12,1
LN20250426000007,BANK_C,1,2025-05-26,382.12,312.64,1
LN20250426000007,BANK_C,2,2025-06-25,363.33,297.27,1
LN20250417000014,BANK_B,1,2025-05-17,396.48,396.48,1
LN20250417000014,BANK_B,2,2025-06-16,266.28,266.28,1
LN20250418000011,GTE_A,1,2025-05-18,85.00,127.50,1
LN20250418000011,GTE_A,2,2025-06-17,80.82,121.23,1
LN20250513000014,GTE_A,1,2025-06-12,26.67,40.00,1
LN20250221000025,BANK_B,1,2025-03-23,349.30,349.30,1
LN20250221000025,BANK_B,2,2025-04-22,336.35,336.35,1
LN20250221000025,BANK_B,3,2025-05-22,323.27,323.27,1
LN20250221000025,BANK_B,4,2025-06-21,310.06,310.06,1
LN20250316000019,BANK_B,1,2025-04-15,223.33,223.33,1
LN20250316000019,BANK_B,2,2025-05-15,212.51,212.51,1
LN20250316000019,BANK_B,3,2025-06-14,201.52,201.52,1
LN20250327000026,BANK_B,1,2025-04-26,73.75,73.75,1
LN20250327000026,BANK_B,2,2025-05-26,68.22,68.22,1
LN20250327000026,BANK_B,3,2025-06-25,62.59,62.59,1
LN20250317000030,BANK_B,1,2025-04-16,229.17,229.17,1
LN20250317000030,BANK_B,2,2025-05-16,217.40,217.40,1
LN20250317000030,BANK_B,3,2025-06-15,205.52,205.52,1
LN20250314000020,BANK_B,1,2025-04-13,131.25,131.25,1
LN20250314000020,BANK_B,2,2025-05-13,121.33,121.33,1
LN20250314000020,BANK_B,3,2025-06-12,111.23,111.23,1
LN20250202000008,GTE_A,1,2025-03-04,126.67,190.00,1
LN20250202000008,GTE_A,2,2025-04-03,106.38,159.56,1
LN20250202000008,GTE_A,3,2025-05-03,85.76,128.65,1
LN20250202000008,GTE_A,4,2025-06-02,64.83,97.24,1
LN20250202000009,GTE_A,1,2025-03-04,3.52,5.28,1
LN20250202000009,GTE_A,2,2025-04-03,3.39,5.09,1
LN20250202000009,GTE_A,3,2025-05-03,3.26,4.89,1
LN20250202000009,GTE_A,4,2025-06-02,3.13,4.69,1
LN20250415000011,BANK_B,1,2025-05-15,53.33,53.33,1
LN20250415000011,BANK_B,2,2025-06-14,50.69,50.69,1
LN20250521000014,BANK_B,1,2025-06-20,8.54,8.54,1
LN20250518000009,BANK_C,1,2025-06-17,17.42,14.25,1
LN20250202000010,BANK_B,1,2025-03-04,197.68,197.68,1
LN20250202000010,BANK_B,2,2025-04-03,190.28,190.28,1
LN20250202000010,BANK_B,3,2025-05-03,182.81,182.81,1
LN20250202000010,BANK_B,4,2025-06-02,175.27,175.27,1
LN20250207000021,BANK_C,1,2025-03-09,10.08,8.25,1
LN20250207000021,BANK_C,2,2025-04-08,9.32,7.63,1
LN20250207000021,BANK_C,3,2025-05-08,8.55,7.00,1
LN20250207000021,BANK_C,4,2025-06-07,7.76,6.35,1
LN20250506000007,BANK_B,1,2025-06-05,293.78,293.78,1
LN20250309000023,BANK_B,1,2025-04-08,257.67,257.67,1
LN20250309000023,BANK_B,2,2025-05-08,173.34,173.34,1
LN20250309000023,BANK_B,3,2025-06-07,87.46,87.46,1
LN20250320000013,BANK_B,1,2025-04-19,133.33,133.33,1
LN20250320000013,BANK_B,2,2025-05-19,128.58,128.58,1
LN20250320000013,BANK_B,3,2025-06-18,123.77,123.77,1
LN20250208000015,BANK_B,1,2025-03-10,302.07,302.07,1
LN20250208000015,BANK_B,2,2025-04-09,295.48,295.48,1
LN20250208000015,BANK_B,3,2025-05-09,288.80,288.80,1
LN20250208000015,BANK_B,4,2025-06-08,282.03,282.03,1
LN20250130000014,BANK_B,1,2025-03-01,174.30,174.30,1
LN20250130000014,BANK_B,2,2025-03-31,160.99,160.99,1
LN20250130000014,BANK_B,3,2025-04-30,147.48,147.48,1
LN20250130000014,BANK_B,4,2025-05-30,133.75,133.75,1
LN20250130000014,BANK_B,5,2025-06-29,119.81,119.81,1
LN20250118000008,BANK_B,1,2025-02-17,43.33,43.33,1
LN20250118000008,BANK_B,2,2025-03-19,29.04,29.04,1
LN20250118000008,BANK_B,3,2025-04-18,14.60,14.60,1
LN20250223000025,BANK_B,1,2025-03-25,179.44,179.44,1
LN20250223000025,BANK_B,2,2025-04-24,150.76,150.76,1
LN20250223000025,BANK_B,3,2025-05-24,121.60,121.60,1
LN20250223000025,BANK_B,4,2025-06-23,91.95,91.95,1
LN20250418000012,BANK_B,1,2025-05-18,72.95,72.95,1
LN20250418000012,BANK_B,2,2025-06-17,67.51,67.51,1
LN20250207000022,BANK_C,1,2025-03-09,182.50,149.32,1
LN20250207000022,BANK_C,2,2025-04-08,176.25,144.21,1
LN20250207000022,BANK_C,3,2025-05-08,169.90,139.01,1
LN20250207000022,BANK_C,4,2025-06-07,163.45,133.73,1
LN20250202000011,BANK_B,1,2025-03-04,87.50,87.50,1
LN20250202000011,BANK_B,2,2025-04-03,58.67,58.67,1
LN20250202000011,BANK_B,3,2025-05-03,29.51,29.51,1
LN20250205000017,GTE_A,1,2025-03-07,15.71,23.57,1
LN20250205000017,GTE_A,2,2025-04-06,15.40,23.10,1
LN20250205000017,GTE_A,3,2025-05-06,15.07,22.61,1
LN20250205000017,GTE_A,4,2025-06-05,14.75,22.12,1
LN20250328000016,BANK_B,1,2025-04-27,108.33,108.33,1
LN20250328000016,BANK_B,2,2025-05-27,102.85,102.85,1
LN20250328000016,BANK_B,3,2025-06-26,97.31,97.31,1
LN20250226000019,BANK_C,1,2025-03-28,265.05,216.86,1
LN20250226000019,BANK_C,2,2025-04-27,252.39,206.50,1
LN20250226000019,BANK_C,3,2025-05-27,239.52,195.97,1
LN20250226000019,BANK_C,4,2025-06-26,226.41,185.25,1
LN20250223000026,BANK_C,1,2025-03-25,367.67,300.82,1
LN20250223000026,BANK_C,2,2025-04-24,349.59,286.03,1
LN20250223000026,BANK_C,3,2025-05-24,331.26,271.03,1
LN20250223000026,BANK_C,4,2025-06-23,312.67,255.82,1
LN20250302000021,BANK_C,1,2025-04-01,48.13,39.37,1
LN20250302000021,BANK_C,2,2025-05-01,46.49,38.04,1
LN20250302000021,BANK_C,3,2025-05-31,44.83,36.68,1
LN20250302000021,BANK_C,4,2025-06-30,43.15,35.30,1
LN20250218000017,BANK_C,1,2025-03-20,292.33,239.18,1
LN20250218000017,BANK_C,2,2025-04-19,281.81,230.57,1
LN20250218000017,BANK_C,3,2025-05-19,271.16,221.86,1
LN20250218000017,BANK_C,4,2025-06-18,260.37,213.03,1
LN20250309000024,BANK_C,1,2025-04-08,25.21,20.63,1
LN20250309000024,BANK_C,2,2025-05-08,23.21,18.99,1
LN20250309000024,BANK_C,3,2025-06-07,21.20,17.34,1
LN20250415000012,BANK_B,1,2025-05-15,171.85,171.85,1
LN20250415000012,BANK_B,2,2025-06-14,165.91,165.91,1
LN20250331000014,BANK_C,1,2025-04-30,85.91,70.29,1
LN20250331000014,BANK_C,2,2025-05-30,81.87,66.98,1
LN20250331000014,BANK_C,3,2025-06-29,77.75,63.61,1
LN20250328000017,BANK_B,1,2025-04-27,132.61,132.61,1
LN20250328000017,BANK_B,2,2025-05-27,129.53,129.53,1
LN20250328000017,BANK_B,3,2025-06-26,126.42,126.42,1
LN20250304000028,BANK_B,1,2025-04-03,242.36,242.36,1
LN20250304000028,BANK_B,2,2025-05-03,162.71,162.71,1
LN20250304000028,BANK_B,3,2025-06-02,81.92,81.92,1
LN20250214000029,BANK_B,1,2025-03-16,194.61,194.61,1
LN20250214000029,BANK_B,2,2025-04-15,190.50,190.50,1
LN20250214000029,BANK_B,3,2025-05-15,186.32,186.32,1
LN20250214000029,BANK_B,4,2025-06-14,182.08,182.08,1
LN20250211000016,BANK_B,1,2025-03-13,104.11,104.11,1
LN20250211000016,BANK_B,2,2025-04-12,99.00,99.00,1
LN20250211000016,BANK_B,3,2025-05-12,93.81,93.81,1
LN20250211000016,BANK_B,4,2025-06-11,88.54,88.54,1
LN20250224000029,BANK_B,1,2025-03-26,41.67,41.67,1
LN20250224000029,BANK_B,2,2025-04-25,39.66,39.66,1
LN20250224000029,BANK_B,3,2025-05-25,37.63,37.63,1
LN20250224000029,BANK_B,4,2025-06-24,35.55,35.55,1
LN20250310000026,BANK_C,1,2025-04-09,8.71,7.13,1
LN20250310000026,BANK_C,2,2025-05-09,8.41,6.88,1
LN20250310000026,BANK_C,3,2025-06-08,8.10,6.63,1
LN20250421000013,GTE_A,1,2025-05-21,174.33,261.50,1
LN20250421000013,GTE_A,2,2025-06-20,165.89,248.83,1
LN20250525000013,BANK_C,1,2025-06-24,36.67,30.00,1
LN20250418000013,BANK_B,1,2025-05-18,15.83,15.83,1
LN20250418000013,BANK_B,2,2025-06-17,15.50,15.50,1
LN20250320000014,GTE_A,1,2025-04-19,5.33,8.00,1
LN20250320000014,GTE_A,2,2025-05-19,5.07,7.60,1
LN20250320000014,GTE_A,3,2025-06-18,4.80,7.20,1
LN20250206000018,BANK_C,1,2025-03-08,290.36,237.57,1
LN20250206000018,BANK_C,2,2025-04-07,276.60,226.31,1
LN20250206000018,BANK_C,3,2025-05-07,262.58,214.84,1
LN20250206000018,BANK_C,4,2025-06-06,248.31,203.16,1
LN20250214000031,BANK_C,1,2025-03-16,44.64,36.53,1
LN20250214000031,BANK_C,2,2025-04-15,41.19,33.70,1
LN20250214000031,BANK_C,3,2025-05-15,37.69,30.84,1
LN20250214000031,BANK_C,4,2025-06-14,34.14,27.93,1
LN20250309000025,BANK_B,1,2025-04-08,270.53,270.53,1
LN20250309000025,BANK_B,2,2025-05-08,181.18,181.18,1
LN20250309000025,BANK_B,3,2025-06-07,91.00,91.00,1
LN20250126000007,BANK_C,1,2025-02-25,130.63,106.87,1
LN20250126000007,BANK_C,2,2025-03-27,109.70,89.75,1
LN20250126000007,BANK_C,3,2025-04-26,88.44,72.36,1
LN20250126000007,BANK_C,4,2025-05-26,66.85,54.70,1
LN20250126000007,BANK_C,5,2025-06-25,44.92,36.75,1
LN20250223000027,BANK_C,1,2025-03-25,59.50,48.69,1
LN20250223000027,BANK_C,2,2025-04-24,57.43,46.99,1
LN20250223000027,BANK_C,3,2025-05-24,55.32,45.26,1
LN20250223000027,BANK_C,4,2025-06-23,53.18,43.51,1
LN20250207000023,BANK_C,1,2025-03-09,89.38,73.12,1
LN20250207000023,BANK_C,2,2025-04-08,87.33,71.45,1
LN20250207000023,BANK_C,3,2025-05-08,85.27,69.76,1
LN20250207000023,BANK_C,4,2025-06-07,83.18,68.06,1
LN20250331000015,BANK_C,1,2025-04-30,237.20,194.07,1
LN20250331000015,BANK_C,2,2025-05-30,159.37,130.39,1
LN20250331000015,BANK_C,3,2025-06-29,80.31,65.71,1
LN20250326000015,GTE_A,1,2025-04-25,21.67,32.50,1
LN20250326000015,GTE_A,2,2025-05-25,18.15,27.23,1
LN20250326000015,GTE_A,3,2025-06-24,14.60,21.90,1
LN20250317000032,GTE_A,1,2025-04-16,3.67,5.50,1
LN20250317000032,GTE_A,2,2025-05-16,3.07,4.60,1
LN20250317000032,GTE_A,3,2025-06-15,2.47,3.70,1
LN20250218000018,GTE_A,1,2025-03-20,137.80,206.70,1
LN20250218000018,GTE_A,2,2025-04-19,134.60,201.90,1
LN20250218000018,GTE_A,3,2025-05-19,131.37,197.06,1
LN20250218000018,GTE_A,4,2025-06-18,128.11,192.16,1
LN20250419000014,BANK_B,1,2025-05-19,30.19,30.19,1
LN20250419000014,BANK_B,2,2025-06-18,20.32,20.32,1
LN20250515000019,BANK_B,1,2025-06-14,58.65,58.65,1
LN20250309000026,BANK_B,1,2025-04-08,289.39,289.39,1
LN20250309000026,BANK_B,2,2025-05-08,193.89,193.89,1
LN20250309000026,BANK_B,3,2025-06-07,97.43,97.43,1
LN20250228000025,BANK_B,1,2025-03-30,254.59,254.59,1
LN20250228000025,BANK_B,2,2025-04-29,245.96,245.96,1
LN20250228000025,BANK_B,3,2025-05-29,237.18,237.18,1
LN20250228000025,BANK_B,4,2025-06-28,228.25,228.25,1
LN20250221000026,BANK_C,1,2025-03-23,476.67,390.00,1
LN20250221000026,BANK_C,2,2025-04-22,452.54,370.26,1
LN20250221000026,BANK_C,3,2025-05-22,428.15,350.31,1
LN20250221000026,BANK_C,4,2025-06-21,403.50,330.14,1
LN20250311000021,BANK_C,1,2025-04-10,32.08,26.25,1
LN20250311000021,BANK_C,2,2025-05-10,30.47,24.93,1
LN20250311000021,BANK_C,3,2025-06-09,28.84,23.60,1
LN20250224000030,BANK_B,1,2025-03-26,118.75,118.75,1
LN20250224000030,BANK_B,2,2025-04-25,113.00,113.00,1
LN20250224000030,BANK_B,3,2025-05-25,107.15,107.15,1
LN20250224000030,BANK_B,4,2025-06-24,101.21,101.21,1
LN20250320000015,BANK_B,1,2025-04-19,41.67,41.67,1
LN20250320000015,BANK_B,2,2025-05-19,39.66,39.66,1
LN20250320000015,BANK_B,3,2025-06-18,37.63,37.63,1
LN20250228000026,BANK_B,1,2025-03-30,200.00,200.00,1
LN20250228000026,BANK_B,2,2025-04-29,134.21,134.21,1
LN20250228000026,BANK_B,3,2025-05-29,67.55,67.55,1
LN20250224000031,GTE_A,1,2025-03-26,12.67,19.00,1
LN20250224000031,GTE_A,2,2025-04-25,8.51,12.77,1
LN20250224000031,GTE_A,3,2025-05-25,4.29,6.43,1
LN20250227000027,BANK_B,1,2025-03-29,195.13,195.13,1
LN20250227000027,BANK_B,2,2025-04-28,164.00,164.00,1
LN20250227000027,BANK_B,3,2025-05-28,132.33,132.33,1
LN20250227000027,BANK_B,4,2025-06-27,100.10,100.10,1
LN20250309000028,BANK_B,1,2025-04-08,46.67,46.67,1
LN20250309000028,BANK_B,2,2025-05-08,45.62,45.62,1
LN20250309000028,BANK_B,3,2025-06-07,44.55,44.55,1
LN20250310000027,BANK_C,1,2025-04-09,34.38,28.12,1
LN20250310000027,BANK_C,2,2025-05-09,33.14,27.11,1
LN20250310000027,BANK_C,3,2025-06-08,31.89,26.09,1
LN20250312000028,BANK_B,1,2025-04-11,2.83,2.83,1
LN20250312000028,BANK_B,2,2025-05-11,2.69,2.69,1
LN20250312000028,BANK_B,3,2025-06-10,2.55,2.55,1
LN20250223000028,BANK_B,1,2025-03-25,36.67,36.67,1
LN20250223000028,BANK_B,2,2025-04-24,35.29,35.29,1
LN20250223000028,BANK_B,3,2025-05-24,33.91,33.91,1
LN20250223000028,BANK_B,4,2025-06-23,32.51,32.51,1
LN20250318000019,BANK_C,1,2025-04-17,64.10,52.45,1
LN20250318000019,BANK_C,2,2025-05-17,61.00,49.91,1
LN20250318000019,BANK_C,3,2025-06-16,57.84,47.32,1
LN20250307000032,BANK_C,1,2025-04-06,151.25,123.75,1
LN20250307000032,BANK_C,2,2025-05-06,139.87,114.44,1
LN20250307000032,BANK_C,3,2025-06-05,128.27,104.95,1
LN20250402000016,BANK_B,1,2025-05-02,73.66,73.66,1
LN20250402000016,BANK_B,2,2025-06-01,61.96,61.96,1
LN20250531000012,BANK_C,1,2025-06-30,45.83,37.50,1
LN20250201000014,GTE_A,1,2025-03-03,181.36,272.05,1
LN20250201000014,GTE_A,2,2025-04-02,152.49,228.74,1
LN20250201000014,GTE_A,3,2025-05-02,123.09,184.64,1
LN20250201000014,GTE_A,4,2025-06-01,93.15,139.73,1
LN20250125000010,BANK_B,1,2025-02-24,289.21,289.21,1
LN20250125000010,BANK_B,2,2025-03-26,242.20,242.20,1
LN20250125000010,BANK_B,3,2025-04-25,194.72,194.72,1
LN20250125000010,BANK_B,4,2025-05-25,146.76,146.76,1
LN20250125000010,BANK_B,5,2025-06-24,98.33,98.33,1
LN20250526000021,BANK_B,1,2025-06-25,286.40,286.40,1
LN20250526000022,BANK_B,1,2025-06-25,6.67,6.67,1
LN20250228000027,BANK_B,1,2025-03-30,54.17,54.17,1
LN20250228000027,BANK_B,2,2025-04-29,52.93,52.93,1
LN20250228000027,BANK_B,3,2025-05-29,51.68,51.68,1
LN20250228000027,BANK_B,4,2025-06-28,50.41,50.41,1
LN20250314000022,BANK_B,1,2025-04-13,11.67,11.67,1
LN20250314000022,BANK_B,2,2025-05-13,10.76,10.76,1
LN20250314000022,BANK_B,3,2025-06-12,9.83,9.83,1
LN20250207000024,BANK_C,1,2025-03-09,202.57,165.74,1
LN20250207000024,BANK_C,2,2025-04-08,170.12,139.19,1
LN20250207000024,BANK_C,3,2025-05-08,137.15,112.22,1
LN20250207000024,BANK_C,4,2025-06-07,103.67,84.82,1
LN20250222000026,BANK_C,1,2025-03-24,88.00,72.00,1
LN20250222000026,BANK_C,2,2025-04-23,81.44,66.63,1
LN20250222000026,BANK_C,3,2025-05-23,74.75,61.16,1
LN20250222000026,BANK_C,4,2025-06-22,67.92,55.57,1
LN20250217000021,BANK_B,1,2025-03-19,66.67,66.67,1
LN20250217000021,BANK_B,2,2025-04-18,56.01,56.01,1
LN20250217000021,BANK_B,3,2025-05-18,45.17,45.17,1
LN20250217000021,BANK_B,4,2025-06-17,34.16,34.16,1
LN20250418000014,BANK_C,1,2025-05-18,165.00,135.00,1
LN20250418000014,BANK_C,2,2025-06-17,152.35,124.65,1
LN20250303000023,BANK_C,1,2025-04-02,7.33,6.00,1
LN20250303000023,BANK_C,2,2025-05-02,4.92,4.03,1
LN20250303000023,BANK_C,3,2025-06-01,2.48,2.03,1
LN20250407000013,GTE_A,1,2025-05-07,153.44,230.16,1
LN20250407000013,GTE_A,2,2025-06-06,141.78,212.67,1
LN20250321000024,BANK_C,1,2025-04-20,353.32,289.08,1
LN20250321000024,BANK_C,2,2025-05-20,336.08,274.97,1
LN20250321000024,BANK_C,3,2025-06-19,318.57,260.65,1
LN20250329000014,BANK_C,1,2025-04-28,192.50,157.50,1
LN20250329000014,BANK_C,2,2025-05-28,129.08,105.61,1
LN20250329000014,BANK_C,3,2025-06-27,64.91,53.11,1
LN20250111000001,BANK_B,1,2025-02-10,326.35,326.35,1
LN20250111000001,BANK_B,2,2025-03-12,314.72,314.72,1
LN20250111000001,BANK_B,3,2025-04-11,302.94,302.94,1
LN20250111000001,BANK_B,4,2025-05-11,291.00,291.00,1
LN20250111000001,BANK_B,5,2025-06-10,278.90,278.90,1
LN20250403000008,GTE_A,1,2025-05-03,90.00,135.00,1
LN20250403000008,GTE_A,2,2025-06-02,60.45,90.67,1
LN20250314000023,BANK_C,1,2025-04-13,20.17,16.50,1
LN20250314000023,BANK_C,2,2025-05-13,18.65,15.26,1
LN20250314000023,BANK_C,3,2025-06-12,17.10,13.99,1
LN20250501000014,BANK_B,1,2025-05-31,75.00,75.00,1
LN20250501000014,BANK_B,2,2025-06-30,72.38,72.38,1
LN20250131000015,BANK_B,1,2025-03-02,278.51,278.51,1
LN20250131000015,BANK_B,2,2025-04-01,186.52,186.52,1
LN20250131000015,BANK_B,3,2025-05-01,93.69,93.69,1
LN20250523000019,BANK_B,1,2025-06-22,70.00,70.00,1
LN20250227000029,BANK_B,1,2025-03-29,13.33,13.33,1
LN20250227000029,BANK_B,2,2025-04-28,12.86,12.86,1
LN20250227000029,BANK_B,3,2025-05-28,12.38,12.38,1
LN20250227000029,BANK_B,4,2025-06-27,11.89,11.89,1
LN20250313000032,BANK_B,1,2025-04-12,68.75,68.75,1
LN20250313000032,BANK_B,2,2025-05-12,66.18,66.18,1
LN20250313000032,BANK_B,3,2025-06-11,63.58,63.58,1
LN20250430000015,BANK_B,1,2025-05-30,20.85,20.85,1
LN20250430000015,BANK_B,2,2025-06-29,17.48,17.48,1
LN20250202000012,BANK_C,1,2025-03-04,130.63,106.87,1
LN20250202000012,BANK_C,2,2025-04-03,120.66,98.72,1
LN20250202000012,BANK_C,3,2025-05-03,110.53,90.43,1
LN20250202000012,BANK_C,4,2025-06-02,100.24,82.01,1
LN20250205000018,BANK_C,1,2025-03-07,5.04,4.12,1
LN20250205000018,BANK_C,2,2025-04-06,3.38,2.76,1
LN20250205000018,BANK_C,3,2025-05-06,1.70,1.39,1
LN20250223000029,BANK_C,1,2025-03-25,401.10,328.18,1
LN20250223000029,BANK_C,2,2025-04-24,391.65,320.44,1
LN20250223000029,BANK_C,3,2025-05-24,382.11,312.63,1
LN20250223000029,BANK_C,4,2025-06-23,372.48,304.76,1
LN20250306000030,BANK_B,1,2025-04-05,73.86,73.86,1
LN20250306000030,BANK_B,2,2025-05-05,71.41,71.41,1
LN20250306000030,BANK_B,3,2025-06-04,68.91,68.91,1
LN20250226000021,BANK_B,1,2025-03-28,29.17,29.17,1
LN20250226000021,BANK_B,2,2025-04-27,28.11,28.11,1
LN20250226000021,BANK_B,3,2025-05-27,27.03,27.03,1
LN20250226000021,BANK_B,4,2025-06-26,25.95,25.95,1
LN20250319000020,BANK_B,1,2025-04-18,11.67,11.67,1
LN20250319000020,BANK_B,2,2025-05-18,7.82,7.82,1
LN20250319000020,BANK_B,3,2025-06-17,3.93,3.93,1
LN20250415000014,BANK_B,1,2025-05-15,8.18,8.18,1
LN20250415000014,BANK_B,2,2025-06-14,6.85,6.85,1
LN20250421000014,BANK_C,1,2025-05-21,424.07,346.97,1
LN20250421000014,BANK_C,2,2025-06-20,414.38,339.04,1
LN20250311000022,BANK_C,1,2025-04-10,51.33,42.00,1
LN20250311000022,BANK_C,2,2025-05-10,43.02,35.20,1
LN20250311000022,BANK_C,3,2025-06-09,34.62,28.32,1
LN20250304000030,BANK_B,1,2025-04-03,395.70,395.70,1
LN20250304000030,BANK_B,2,2025-05-03,375.67,375.67,1
LN20250304000030,BANK_B,3,2025-06-02,355.43,355.43,1
LN20250301000028,GTE_A,1,2025-03-31,4.67,7.00,1
LN20250301000028,GTE_A,2,2025-04-30,3.13,4.69,1
LN20250301000028,GTE_A,3,2025-05-30,1.57,2.36,1
LN20250216000019,BANK_B,1,2025-03-18,8.73,8.73,1
LN20250216000019,BANK_B,2,2025-04-17,8.08,8.08,1
LN20250216000019,BANK_B,3,2025-05-17,7.41,7.41,1
LN20250216000019,BANK_B,4,2025-06-16,6.74,6.74,1
LN20250515000020,BANK_C,1,2025-06-14,96.25,78.75,1
LN20250205000019,BANK_C,1,2025-03-07,275.00,225.00,1
LN20250205000019,BANK_C,2,2025-04-06,253.32,207.26,1
LN20250205000019,BANK_C,3,2025-05-06,231.42,189.34,1
LN20250205000019,BANK_C,4,2025-06-05,209.30,171.24,1
LN20250322000024,BANK_C,1,2025-04-21,17.42,14.25,1
LN20250322000024,BANK_C,2,2025-05-21,16.81,13.76,1
LN20250322000024,BANK_C,3,2025-06-20,16.20,13.26,1
LN20250526000023,GTE_A,1,2025-06-25,62.15,93.22,1
LN20250508000016,GTE_A,1,2025-06-07,4.38,6.57,1
LN20250428000011,BANK_C,1,2025-05-28,247.51,202.51,1
LN20250428000011,BANK_C,2,2025-06-27,242.44,198.36,1
LN20250331000018,BANK_B,1,2025-04-30,76.67,76.67,1
LN20250331000018,BANK_B,2,2025-05-30,75.17,75.17,1
LN20250331000018,BANK_B,3,2025-06-29,73.64,73.64,1
LN20250314000024,BANK_B,1,2025-04-13,374.20,374.20,1
LN20250314000024,BANK_B,2,2025-05-13,345.51,345.51,1
LN20250314000024,BANK_B,3,2025-06-12,316.38,316.38,1
LN20250211000018,BANK_B,1,2025-03-13,239.60,239.60,1
LN20250211000018,BANK_B,2,2025-04-12,234.69,234.69,1
LN20250211000018,BANK_B,3,2025-05-12,229.69,229.69,1
LN20250211000018,BANK_B,4,2025-06-11,224.62,224.62,1
LN20250131000016,BANK_C,1,2025-03-02,165.00,135.00,1
LN20250131000016,BANK_C,2,2025-04-01,152.35,124.65,1
LN20250131000016,BANK_C,3,2025-05-01,139.51,114.14,1
LN20250131000016,BANK_C,4,2025-05-31,126.47,103.48,1
LN20250131000016,BANK_C,5,2025-06-30,113.24,92.65,1
LN20250523000020,BANK_B,1,2025-06-22,70.00,70.00,1
LN20250530000018,BANK_B,1,2025-06-29,70.00,70.00,1
LN20250215000030,BANK_C,1,2025-03-17,96.25,78.75,1
LN20250215000030,BANK_C,2,2025-04-16,91.41,74.79,1
LN20250215000030,BANK_C,3,2025-05-16,86.52,70.79,1
LN20250215000030,BANK_C,4,2025-06-15,81.57,66.74,1
LN20250522000017,BANK_C,1,2025-06-21,275.11,225.09,1
LN20250420000013,BANK_B,1,2025-05-20,79.17,79.17,1
LN20250420000013,BANK_B,2,2025-06-19,76.43,76.43,1
LN20250531000013,BANK_B,1,2025-06-30,91.67,91.67,1
LN20250523000021,BANK_C,1,2025-06-22,4.65,3.81,1
LN20250411000012,BANK_B,1,2025-05-11,75.00,75.00,1
LN20250411000012,BANK_B,2,2025-06-10,62.96,62.96,1
LN20250516000014,GTE_A,1,2025-06-15,200.56,300.84,1
LN20250514000011,BANK_C,1,2025-06-13,275.00,225.00,1
LN20250526000024,BANK_C,1,2025-06-25,9.56,7.83,1
LN20250426000009,BANK_B,1,2025-05-26,125.00,125.00,1
LN20250426000009,BANK_B,2,2025-06-25,104.81,104.81,1
LN20250508000017,BANK_C,1,2025-06-07,405.23,331.56,1
LN20250310000030,BANK_C,1,2025-04-09,7.79,6.37,1
LN20250310000030,BANK_C,2,2025-05-09,6.54,5.35,1
LN20250310000030,BANK_C,3,2025-06-08,5.27,4.31,1
LN20250505000007,BANK_B,1,2025-06-04,361.99,361.99,1
LN20250328000019,BANK_C,1,2025-04-27,11.00,9.00,1
LN20250328000019,BANK_C,2,2025-05-27,10.64,8.70,1
LN20250328000019,BANK_C,3,2025-06-26,10.27,8.40,1
LN20250312000029,BANK_C,1,2025-04-11,123.75,101.25,1
LN20250312000029,BANK_C,2,2025-05-11,83.11,68.00,1
LN20250312000029,BANK_C,3,2025-06-10,41.87,34.25,1
LN20250322000025,BANK_B,1,2025-04-21,40.00,40.00,1
LN20250322000025,BANK_B,2,2025-05-21,37.96,37.96,1
LN20250322000025,BANK_B,3,2025-06-20,35.90,35.90,1
LN20250314000025,BANK_B,1,2025-04-13,125.00,125.00,1
LN20250314000025,BANK_B,2,2025-05-13,120.72,120.72,1
LN20250314000025,BANK_B,3,2025-06-12,116.37,116.37,1
