application_id,from_status,to_status,remark,changed_at,changed_by,is_test_data
AP20250216000045,INIT,PENDING,进入审核,2025-02-16 20:59:31,SYSTEM,1
AP20250216000045,PENDING,REJECTED,REJECT,2025-02-16 21:07:24,SYSTEM,1
AP20250203000062,\N,INIT,创建申请,2025-02-03 17:06:04,SYSTEM,1
AP20250203000062,INIT,PENDING,进入审核,2025-02-03 17:07:04,SYSTEM,1
AP20250203000062,PENDING,APPROVED,APPROVE,2025-02-03 17:12:33,SYSTEM,1
AP20250324000023,\N,INIT,创建申请,2025-03-24 08:38:14,SYSTEM,1
AP20250324000023,INIT,PENDING,进入审核,2025-03-24 08:39:14,SYSTEM,1
AP20250324000023,PENDING,REJECTED,REJECT,2025-03-24 08:48:47,SYSTEM,1
AP20250228000051,\N,INIT,创建申请,2025-02-28 06:12:19,SYSTEM,1
AP20250228000051,INIT,PENDING,进入审核,2025-02-28 06:13:19,SYSTEM,1
AP20250228000051,PENDING,REJECTED,REJECT,2025-02-28 06:18:36,SYSTEM,1
AP20250121000022,\N,INIT,创建申请,2025-01-21 21:35:18,SYSTEM,1
AP20250121000022,INIT,PENDING,进入审核,2025-01-21 21:36:18,SYSTEM,1
AP20250121000022,PENDING,APPROVED,APPROVE,2025-01-21 21:48:18,SYSTEM,1
AP20250123000028,\N,INIT,创建申请,2025-01-23 06:26:26,SYSTEM,1
AP20250123000028,INIT,PENDING,进入审核,2025-01-23 06:27:26,SYSTEM,1
AP20250123000028,PENDING,REJECTED,REJECT,2025-01-23 06:31:32,SYSTEM,1
AP20250418000027,\N,INIT,创建申请,2025-04-18 13:36:13,SYSTEM,1
AP20250418000027,INIT,PENDING,进入审核,2025-04-18 13:37:13,SYSTEM,1
AP20250418000027,PENDING,REJECTED,REJECT,2025-04-18 13:50:23,SYSTEM,1
AP20250518000032,\N,INIT,创建申请,2025-05-18 12:35:59,SYSTEM,1
AP20250518000032,INIT,PENDING,进入审核,2025-05-18 12:36:59,SYSTEM,1
AP20250518000032,PENDING,APPROVED,APPROVE,2025-05-18 12:47:29,SYSTEM,1
AP20250403000016,\N,INIT,创建申请,2025-04-03 20:38:55,SYSTEM,1
AP20250403000016,INIT,PENDING,进入审核,2025-04-03 20:39:55,SYSTEM,1
AP20250403000016,PENDING,REJECTED,REJECT,2025-04-03 20:52:03,SYSTEM,1
AP20250520000042,\N,INIT,创建申请,2025-05-20 12:59:19,SYSTEM,1
AP20250520000042,INIT,PENDING,进入审核,2025-05-20 13:00:19,SYSTEM,1
AP20250520000042,PENDING,APPROVED,APPROVE,2025-05-20 13:11:23,SYSTEM,1
AP20250131000041,\N,INIT,创建申请,2025-01-31 13:05:43,SYSTEM,1
AP20250131000041,INIT,PENDING,进入审核,2025-01-31 13:06:43,SYSTEM,1
AP20250131000041,PENDING,REJECTED,REJECT,2025-01-31 13:13:43,SYSTEM,1
AP20250529000030,\N,INIT,创建申请,2025-05-29 18:05:13,SYSTEM,1
AP20250529000030,INIT,PENDING,进入审核,2025-05-29 18:06:13,SYSTEM,1
AP20250529000030,PENDING,APPROVED,APPROVE,2025-05-29 18:15:43,SYSTEM,1
AP20250320000026,\N,INIT,创建申请,2025-03-20 00:04:18,SYSTEM,1
AP20250320000026,INIT,PENDING,进入审核,2025-03-20 00:05:18,SYSTEM,1
AP20250320000026,PENDING,APPROVED,APPROVE,2025-03-20 00:11:18,SYSTEM,1
AP20250119000023,\N,INIT,创建申请,2025-01-19 23:48:52,SYSTEM,1
AP20250119000023,INIT,PENDING,进入审核,2025-01-19 23:49:52,SYSTEM,1
AP20250119000023,PENDING,APPROVED,APPROVE,2025-01-20 00:01:17,SYSTEM,1
AP20250426000024,\N,INIT,创建申请,2025-04-26 13:23:18,SYSTEM,1
AP20250426000024,INIT,PENDING,进入审核,2025-04-26 13:24:18,SYSTEM,1
AP20250426000024,PENDING,REJECTED,REJECT,2025-04-26 13:34:19,SYSTEM,1
AP20250303000037,\N,INIT,创建申请,2025-03-03 22:26:07,SYSTEM,1
AP20250303000037,INIT,PENDING,进入审核,2025-03-03 22:27:07,SYSTEM,1
AP20250303000037,PENDING,APPROVED,APPROVE,2025-03-03 22:30:09,SYSTEM,1
AP20250116000028,\N,INIT,创建申请,2025-01-16 12:41:45,SYSTEM,1
AP20250116000028,INIT,PENDING,进入审核,2025-01-16 12:42:45,SYSTEM,1
AP20250116000028,PENDING,APPROVED,APPROVE,2025-01-16 12:49:06,SYSTEM,1
AP20250217000044,\N,INIT,创建申请,2025-02-17 18:41:53,SYSTEM,1
AP20250217000044,INIT,PENDING,进入审核,2025-02-17 18:42:53,SYSTEM,1
AP20250217000044,PENDING,APPROVED,APPROVE,2025-02-17 18:47:11,SYSTEM,1
AP20250201000033,\N,INIT,创建申请,2025-02-01 08:58:27,SYSTEM,1
AP20250201000033,INIT,PENDING,进入审核,2025-02-01 08:59:27,SYSTEM,1
AP20250201000033,PENDING,APPROVED,APPROVE,2025-02-01 09:07:49,SYSTEM,1
AP20250205000037,\N,INIT,创建申请,2025-02-05 18:06:24,SYSTEM,1
AP20250205000037,INIT,PENDING,进入审核,2025-02-05 18:07:24,SYSTEM,1
AP20250205000037,PENDING,APPROVED,APPROVE,2025-02-05 18:13:43,SYSTEM,1
AP20250612000030,\N,INIT,创建申请,2025-06-12 14:12:31,SYSTEM,1
AP20250612000030,INIT,PENDING,进入审核,2025-06-12 14:13:31,SYSTEM,1
AP20250612000030,PENDING,REJECTED,REJECT,2025-06-12 14:23:03,SYSTEM,1
AP20250221000053,\N,INIT,创建申请,2025-02-21 19:31:56,SYSTEM,1
AP20250221000053,INIT,PENDING,进入审核,2025-02-21 19:32:56,SYSTEM,1
AP20250221000053,PENDING,REJECTED,REJECT,2025-02-21 19:38:07,SYSTEM,1
AP20250501000027,\N,INIT,创建申请,2025-05-01 13:25:21,SYSTEM,1
AP20250501000027,INIT,PENDING,进入审核,2025-05-01 13:26:21,SYSTEM,1
AP20250501000027,PENDING,APPROVED,APPROVE,2025-05-01 13:39:04,SYSTEM,1
AP20250225000050,\N,INIT,创建申请,2025-02-25 12:02:33,SYSTEM,1
AP20250225000050,INIT,PENDING,进入审核,2025-02-25 12:03:33,SYSTEM,1
AP20250225000050,PENDING,REJECTED,REJECT,2025-02-25 12:08:14,SYSTEM,1
AP20250425000034,\N,INIT,创建申请,2025-04-25 12:22:54,SYSTEM,1
AP20250425000034,INIT,PENDING,进入审核,2025-04-25 12:23:54,SYSTEM,1
AP20250425000034,PENDING,APPROVED,APPROVE,2025-04-25 12:25:50,SYSTEM,1
AP20250207000046,\N,INIT,创建申请,2025-02-07 22:16:57,SYSTEM,1
AP20250207000046,INIT,PENDING,进入审核,2025-02-07 22:17:57,SYSTEM,1
AP20250207000046,PENDING,REJECTED,REJECT,2025-02-07 22:28:52,SYSTEM,1
AP20250226000043,\N,INIT,创建申请,2025-02-26 17:35:14,SYSTEM,1
AP20250226000043,INIT,PENDING,进入审核,2025-02-26 17:36:14,SYSTEM,1
AP20250226000043,PENDING,APPROVED,APPROVE,2025-02-26 17:42:11,SYSTEM,1
AP20250217000045,\N,INIT,创建申请,2025-02-17 11:18:09,SYSTEM,1
AP20250217000045,INIT,PENDING,进入审核,2025-02-17 11:19:09,SYSTEM,1
AP20250217000045,PENDING,REJECTED,REJECT,2025-02-17 11:29:44,SYSTEM,1
AP20250121000023,\N,INIT,创建申请,2025-01-21 21:19:49,SYSTEM,1
AP20250121000023,INIT,PENDING,进入审核,2025-01-21 21:20:49,SYSTEM,1
AP20250121000023,PENDING,REJECTED,REJECT,2025-01-21 21:24:57,SYSTEM,1
AP20250618000020,\N,INIT,创建申请,2025-06-18 20:37:01,SYSTEM,1
AP20250618000020,INIT,PENDING,进入审核,2025-06-18 20:38:01,SYSTEM,1
AP20250618000020,PENDING,REJECTED,REJECT,2025-06-18 20:42:26,SYSTEM,1
AP20250408000032,\N,INIT,创建申请,2025-04-08 13:45:25,SYSTEM,1
AP20250408000032,INIT,PENDING,进入审核,2025-04-08 13:46:25,SYSTEM,1
AP20250408000032,PENDING,REJECTED,REJECT,2025-04-08 13:55:19,SYSTEM,1
AP20250228000052,\N,INIT,创建申请,2025-02-28 18:16:52,SYSTEM,1
AP20250228000052,INIT,PENDING,进入审核,2025-02-28 18:17:52,SYSTEM,1
AP20250228000052,PENDING,REJECTED,REJECT,2025-02-28 18:25:09,SYSTEM,1
AP20250225000051,\N,INIT,创建申请,2025-02-25 13:54:09,SYSTEM,1
AP20250225000051,INIT,PENDING,进入审核,2025-02-25 13:55:09,SYSTEM,1
AP20250225000051,PENDING,APPROVED,APPROVE,2025-02-25 14:06:25,SYSTEM,1
AP20250301000037,\N,INIT,创建申请,2025-03-01 11:37:59,SYSTEM,1
AP20250301000037,INIT,PENDING,进入审核,2025-03-01 11:38:59,SYSTEM,1
AP20250301000037,PENDING,REJECTED,REJECT,2025-03-01 11:47:18,SYSTEM,1
AP20250524000024,\N,INIT,创建申请,2025-05-24 21:53:48,SYSTEM,1
AP20250524000024,INIT,PENDING,进入审核,2025-05-24 21:54:48,SYSTEM,1
AP20250524000024,PENDING,REJECTED,REJECT,2025-05-24 22:01:26,SYSTEM,1
AP20250423000023,\N,INIT,创建申请,2025-04-23 12:07:43,SYSTEM,1
AP20250423000023,INIT,PENDING,进入审核,2025-04-23 12:08:43,SYSTEM,1
AP20250423000023,PENDING,REJECTED,REJECT,2025-04-23 12:13:30,SYSTEM,1
AP20250318000032,\N,INIT,创建申请,2025-03-18 21:22:35,SYSTEM,1
AP20250318000032,INIT,PENDING,进入审核,2025-03-18 21:23:35,SYSTEM,1
AP20250318000032,PENDING,REJECTED,REJECT,2025-03-18 21:35:06,SYSTEM,1
AP20250310000039,\N,INIT,创建申请,2025-03-10 22:10:44,SYSTEM,1
AP20250310000039,INIT,PENDING,进入审核,2025-03-10 22:11:44,SYSTEM,1
AP20250310000039,PENDING,APPROVED,APPROVE,2025-03-10 22:15:48,SYSTEM,1
AP20250504000029,\N,INIT,创建申请,2025-05-04 23:06:18,SYSTEM,1
AP20250504000029,INIT,PENDING,进入审核,2025-05-04 23:07:18,SYSTEM,1
AP20250504000029,PENDING,APPROVED,APPROVE,2025-05-04 23:16:51,SYSTEM,1
AP20250210000047,\N,INIT,创建申请,2025-02-10 14:46:20,SYSTEM,1
AP20250210000047,INIT,PENDING,进入审核,2025-02-10 14:47:20,SYSTEM,1
AP20250210000047,PENDING,APPROVED,APPROVE,2025-02-10 14:55:18,SYSTEM,1
AP20250504000030,\N,INIT,创建申请,2025-05-04 12:46:20,SYSTEM,1
AP20250504000030,INIT,PENDING,进入审核,2025-05-04 12:47:20,SYSTEM,1
AP20250504000030,PENDING,REJECTED,REJECT,2025-05-04 12:59:17,SYSTEM,1
AP20250606000034,\N,INIT,创建申请,2025-06-06 13:22:40,SYSTEM,1
AP20250606000034,INIT,PENDING,进入审核,2025-06-06 13:23:40,SYSTEM,1
AP20250606000034,PENDING,REJECTED,REJECT,2025-06-06 13:32:13,SYSTEM,1
AP20250309000045,\N,INIT,创建申请,2025-03-09 12:28:12,SYSTEM,1
AP20250309000045,INIT,PENDING,进入审核,2025-03-09 12:29:12,SYSTEM,1
AP20250309000045,PENDING,REJECTED,REJECT,2025-03-09 12:33:00,SYSTEM,1
AP20250201000034,\N,INIT,创建申请,2025-02-01 06:36:49,SYSTEM,1
AP20250201000034,INIT,PENDING,进入审核,2025-02-01 06:37:49,SYSTEM,1
AP20250201000034,PENDING,REJECTED,REJECT,2025-02-01 06:51:03,SYSTEM,1
AP20250503000029,\N,INIT,创建申请,2025-05-03 22:05:19,SYSTEM,1
AP20250503000029,INIT,PENDING,进入审核,2025-05-03 22:06:19,SYSTEM,1
AP20250503000029,PENDING,REJECTED,REJECT,2025-05-03 22:11:08,SYSTEM,1
AP20250430000026,\N,INIT,创建申请,2025-04-30 06:01:15,SYSTEM,1
AP20250430000026,INIT,PENDING,进入审核,2025-04-30 06:02:15,SYSTEM,1
AP20250430000026,PENDING,APPROVED,APPROVE,2025-04-30 06:08:05,SYSTEM,1
AP20250313000026,\N,INIT,创建申请,2025-03-13 10:56:51,SYSTEM,1
AP20250313000026,INIT,PENDING,进入审核,2025-03-13 10:57:51,SYSTEM,1
AP20250313000026,PENDING,REJECTED,REJECT,2025-03-13 11:09:53,SYSTEM,1
AP20250627000016,\N,INIT,创建申请,2025-06-27 21:12:38,SYSTEM,1
AP20250627000016,INIT,PENDING,进入审核,2025-06-27 21:13:38,SYSTEM,1
AP20250627000016,PENDING,REJECTED,REJECT,2025-06-27 21:25:07,SYSTEM,1
AP20250619000025,\N,INIT,创建申请,2025-06-19 20:47:52,SYSTEM,1
AP20250619000025,INIT,PENDING,进入审核,2025-06-19 20:48:52,SYSTEM,1
AP20250619000025,PENDING,APPROVED,APPROVE,2025-06-19 20:51:39,SYSTEM,1
AP20250224000044,\N,INIT,创建申请,2025-02-24 12:55:08,SYSTEM,1
AP20250224000044,INIT,PENDING,进入审核,2025-02-24 12:56:08,SYSTEM,1
AP20250224000044,PENDING,REJECTED,REJECT,2025-02-24 12:58:35,SYSTEM,1
AP20250222000053,\N,INIT,创建申请,2025-02-22 19:06:22,SYSTEM,1
AP20250222000053,INIT,PENDING,进入审核,2025-02-22 19:07:22,SYSTEM,1
AP20250222000053,PENDING,APPROVED,APPROVE,2025-02-22 19:17:50,SYSTEM,1
AP20250223000049,\N,INIT,创建申请,2025-02-23 20:50:45,SYSTEM,1
AP20250223000049,INIT,PENDING,进入审核,2025-02-23 20:51:45,SYSTEM,1
AP20250223000049,PENDING,REJECTED,REJECT,2025-02-23 20:57:15,SYSTEM,1
AP20250402000017,\N,INIT,创建申请,2025-04-02 13:26:04,SYSTEM,1
AP20250402000017,INIT,PENDING,进入审核,2025-04-02 13:27:04,SYSTEM,1
AP20250402000017,PENDING,REJECTED,REJECT,2025-04-02 13:39:43,SYSTEM,1
AP20250521000030,\N,INIT,创建申请,2025-05-21 12:16:49,SYSTEM,1
AP20250521000030,INIT,PENDING,进入审核,2025-05-21 12:17:49,SYSTEM,1
AP20250521000030,PENDING,REJECTED,REJECT,2025-05-21 12:26:45,SYSTEM,1
AP20250305000039,\N,INIT,创建申请,2025-03-05 13:30:39,SYSTEM,1
AP20250305000039,INIT,PENDING,进入审核,2025-03-05 13:31:39,SYSTEM,1
AP20250305000039,PENDING,APPROVED,APPROVE,2025-03-05 13:40:27,SYSTEM,1
AP20250401000023,\N,INIT,创建申请,2025-04-01 13:59:57,SYSTEM,1
AP20250401000023,INIT,PENDING,进入审核,2025-04-01 14:00:57,SYSTEM,1
AP20250401000023,PENDING,REJECTED,REJECT,2025-04-01 14:10:40,SYSTEM,1
AP20250206000034,\N,INIT,创建申请,2025-02-06 13:25:51,SYSTEM,1
AP20250206000034,INIT,PENDING,进入审核,2025-02-06 13:26:51,SYSTEM,1
AP20250206000034,PENDING,APPROVED,APPROVE,2025-02-06 13:29:21,SYSTEM,1
AP20250303000038,\N,INIT,创建申请,2025-03-03 18:40:06,SYSTEM,1
AP20250303000038,INIT,PENDING,进入审核,2025-03-03 18:41:06,SYSTEM,1
AP20250303000038,PENDING,APPROVED,APPROVE,2025-03-03 18:53:51,SYSTEM,1
AP20250516000027,\N,INIT,创建申请,2025-05-16 11:51:58,SYSTEM,1
AP20250516000027,INIT,PENDING,进入审核,2025-05-16 11:52:58,SYSTEM,1
AP20250516000027,PENDING,APPROVED,APPROVE,2025-05-16 12:03:20,SYSTEM,1
AP20250620000031,\N,INIT,创建申请,2025-06-20 22:46:11,SYSTEM,1
AP20250620000031,INIT,PENDING,进入审核,2025-06-20 22:47:11,SYSTEM,1
AP20250620000031,PENDING,APPROVED,APPROVE,2025-06-20 22:54:49,SYSTEM,1
AP20250419000025,\N,INIT,创建申请,2025-04-19 13:58:11,SYSTEM,1
AP20250419000025,INIT,PENDING,进入审核,2025-04-19 13:59:11,SYSTEM,1
AP20250419000025,PENDING,APPROVED,APPROVE,2025-04-19 14:05:55,SYSTEM,1
AP20250519000037,\N,INIT,创建申请,2025-05-19 19:49:41,SYSTEM,1
AP20250519000037,INIT,PENDING,进入审核,2025-05-19 19:50:41,SYSTEM,1
AP20250519000037,PENDING,APPROVED,APPROVE,2025-05-19 19:58:33,SYSTEM,1
AP20250612000031,\N,INIT,创建申请,2025-06-12 18:12:39,SYSTEM,1
AP20250612000031,INIT,PENDING,进入审核,2025-06-12 18:13:39,SYSTEM,1
AP20250612000031,PENDING,REJECTED,REJECT,2025-06-12 18:27:23,SYSTEM,1
AP20250417000029,\N,INIT,创建申请,2025-04-17 19:20:16,SYSTEM,1
AP20250417000029,INIT,PENDING,进入审核,2025-04-17 19:21:16,SYSTEM,1
AP20250417000029,PENDING,REJECTED,REJECT,2025-04-17 19:27:10,SYSTEM,1
AP20250218000062,\N,INIT,创建申请,2025-02-18 17:33:03,SYSTEM,1
AP20250218000062,INIT,PENDING,进入审核,2025-02-18 17:34:03,SYSTEM,1
AP20250218000062,PENDING,APPROVED,APPROVE,2025-02-18 17:39:57,SYSTEM,1
AP20250514000034,\N,INIT,创建申请,2025-05-14 18:43:29,SYSTEM,1
AP20250514000034,INIT,PENDING,进入审核,2025-05-14 18:44:29,SYSTEM,1
AP20250514000034,PENDING,REJECTED,REJECT,2025-05-14 18:53:29,SYSTEM,1
AP20250507000043,\N,INIT,创建申请,2025-05-07 19:28:40,SYSTEM,1
AP20250507000043,INIT,PENDING,进入审核,2025-05-07 19:29:40,SYSTEM,1
AP20250507000043,PENDING,REJECTED,REJECT,2025-05-07 19:35:11,SYSTEM,1
AP20250410000017,\N,INIT,创建申请,2025-04-10 13:29:15,SYSTEM,1
AP20250410000017,INIT,PENDING,进入审核,2025-04-10 13:30:15,SYSTEM,1
AP20250410000017,PENDING,APPROVED,APPROVE,2025-04-10 13:38:21,SYSTEM,1
AP20250328000018,\N,INIT,创建申请,2025-03-28 11:55:29,SYSTEM,1
AP20250328000018,INIT,PENDING,进入审核,2025-03-28 11:56:29,SYSTEM,1
AP20250328000018,PENDING,REJECTED,REJECT,2025-03-28 11:58:43,SYSTEM,1
AP20250213000057,\N,INIT,创建申请,2025-02-13 21:50:58,SYSTEM,1
AP20250213000057,INIT,PENDING,进入审核,2025-02-13 21:51:58,SYSTEM,1
AP20250213000057,PENDING,APPROVED,APPROVE,2025-02-13 22:02:55,SYSTEM,1
AP20250211000060,\N,INIT,创建申请,2025-02-11 00:37:45,SYSTEM,1
AP20250211000060,INIT,PENDING,进入审核,2025-02-11 00:38:45,SYSTEM,1
AP20250211000060,PENDING,REJECTED,REJECT,2025-02-11 00:42:51,SYSTEM,1
AP20250207000047,\N,INIT,创建申请,2025-02-07 22:48:56,SYSTEM,1
AP20250207000047,INIT,PENDING,进入审核,2025-02-07 22:49:56,SYSTEM,1
AP20250207000047,PENDING,APPROVED,APPROVE,2025-02-07 22:54:32,SYSTEM,1
AP20250302000054,\N,INIT,创建申请,2025-03-02 12:57:54,SYSTEM,1
AP20250302000054,INIT,PENDING,进入审核,2025-03-02 12:58:54,SYSTEM,1
AP20250302000054,PENDING,APPROVED,APPROVE,2025-03-02 13:07:29,SYSTEM,1
AP20250624000020,\N,INIT,创建申请,2025-06-24 22:37:25,SYSTEM,1
AP20250624000020,INIT,PENDING,进入审核,2025-06-24 22:38:25,SYSTEM,1
AP20250624000020,PENDING,REJECTED,REJECT,2025-06-24 22:45:06,SYSTEM,1
AP20250511000030,\N,INIT,创建申请,2025-05-11 13:05:15,SYSTEM,1
AP20250511000030,INIT,PENDING,进入审核,2025-05-11 13:06:15,SYSTEM,1
AP20250511000030,PENDING,APPROVED,APPROVE,2025-05-11 13:16:16,SYSTEM,1
AP20250415000017,\N,INIT,创建申请,2025-04-15 23:55:55,SYSTEM,1
AP20250415000017,INIT,PENDING,进入审核,2025-04-15 23:56:55,SYSTEM,1
AP20250415000017,PENDING,APPROVED,APPROVE,2025-04-16 00:07:50,SYSTEM,1
AP20250313000027,\N,INIT,创建申请,2025-03-13 13:10:13,SYSTEM,1
AP20250313000027,INIT,PENDING,进入审核,2025-03-13 13:11:13,SYSTEM,1
AP20250313000027,PENDING,REJECTED,REJECT,2025-03-13 13:21:34,SYSTEM,1
AP20250317000030,\N,INIT,创建申请,2025-03-17 10:15:17,SYSTEM,1
AP20250317000030,INIT,PENDING,进入审核,2025-03-17 10:16:17,SYSTEM,1
AP20250317000030,PENDING,REJECTED,REJECT,2025-03-17 10:26:18,SYSTEM,1
AP20250424000028,\N,INIT,创建申请,2025-04-24 18:30:36,SYSTEM,1
AP20250424000028,INIT,PENDING,进入审核,2025-04-24 18:31:36,SYSTEM,1
AP20250424000028,PENDING,REJECTED,REJECT,2025-04-24 18:38:28,SYSTEM,1
AP20250301000038,\N,INIT,创建申请,2025-03-01 22:08:44,SYSTEM,1
AP20250301000038,INIT,PENDING,进入审核,2025-03-01 22:09:44,SYSTEM,1
AP20250301000038,PENDING,APPROVED,APPROVE,2025-03-01 22:15:45,SYSTEM,1
AP20250130000035,\N,INIT,创建申请,2025-01-30 12:20:19,SYSTEM,1
AP20250130000035,INIT,PENDING,进入审核,2025-01-30 12:21:19,SYSTEM,1
AP20250130000035,PENDING,APPROVED,APPROVE,2025-01-30 12:29:41,SYSTEM,1
AP20250219000043,\N,INIT,创建申请,2025-02-19 12:06:02,SYSTEM,1
AP20250219000043,INIT,PENDING,进入审核,2025-02-19 12:07:02,SYSTEM,1
AP20250219000043,PENDING,REJECTED,REJECT,2025-02-19 12:13:11,SYSTEM,1
AP20250620000032,\N,INIT,创建申请,2025-06-20 18:31:01,SYSTEM,1
AP20250620000032,INIT,PENDING,进入审核,2025-06-20 18:32:01,SYSTEM,1
AP20250620000032,PENDING,REJECTED,REJECT,2025-06-20 18:38:58,SYSTEM,1
AP20250212000052,\N,INIT,创建申请,2025-02-12 21:04:53,SYSTEM,1
AP20250212000052,INIT,PENDING,进入审核,2025-02-12 21:05:53,SYSTEM,1
AP20250212000052,PENDING,APPROVED,APPROVE,2025-02-12 21:09:43,SYSTEM,1
AP20250505000027,\N,INIT,创建申请,2025-05-05 21:15:43,SYSTEM,1
AP20250505000027,INIT,PENDING,进入审核,2025-05-05 21:16:43,SYSTEM,1
AP20250505000027,PENDING,APPROVED,APPROVE,2025-05-05 21:29:13,SYSTEM,1
AP20250319000028,\N,INIT,创建申请,2025-03-19 22:12:01,SYSTEM,1
AP20250319000028,INIT,PENDING,进入审核,2025-03-19 22:13:01,SYSTEM,1
AP20250319000028,PENDING,APPROVED,APPROVE,2025-03-19 22:23:46,SYSTEM,1
AP20250214000043,\N,INIT,创建申请,2025-02-14 08:46:21,SYSTEM,1
AP20250214000043,INIT,PENDING,进入审核,2025-02-14 08:47:21,SYSTEM,1
AP20250214000043,PENDING,APPROVED,APPROVE,2025-02-14 08:53:50,SYSTEM,1
AP20250316000024,\N,INIT,创建申请,2025-03-16 07:04:10,SYSTEM,1
AP20250316000024,INIT,PENDING,进入审核,2025-03-16 07:05:10,SYSTEM,1
AP20250316000024,PENDING,APPROVED,APPROVE,2025-03-16 07:13:40,SYSTEM,1
AP20250522000028,\N,INIT,创建申请,2025-05-22 12:26:50,SYSTEM,1
AP20250522000028,INIT,PENDING,进入审核,2025-05-22 12:27:50,SYSTEM,1
AP20250522000028,PENDING,APPROVED,APPROVE,2025-05-22 12:37:26,SYSTEM,1
AP20250321000032,\N,INIT,创建申请,2025-03-21 12:01:03,SYSTEM,1
AP20250321000032,INIT,PENDING,进入审核,2025-03-21 12:02:03,SYSTEM,1
AP20250321000032,PENDING,REJECTED,REJECT,2025-03-21 12:13:18,SYSTEM,1
AP20250519000038,\N,INIT,创建申请,2025-05-19 12:07:27,SYSTEM,1
AP20250519000038,INIT,PENDING,进入审核,2025-05-19 12:08:27,SYSTEM,1
AP20250519000038,PENDING,REJECTED,REJECT,2025-05-19 12:15:09,SYSTEM,1
AP20250118000021,\N,INIT,创建申请,2025-01-18 22:08:37,SYSTEM,1
AP20250118000021,INIT,PENDING,进入审核,2025-01-18 22:09:37,SYSTEM,1
AP20250118000021,PENDING,REJECTED,REJECT,2025-01-18 22:15:55,SYSTEM,1
AP20250430000027,\N,INIT,创建申请,2025-04-30 11:15:17,SYSTEM,1
AP20250430000027,INIT,PENDING,进入审核,2025-04-30 11:16:17,SYSTEM,1
AP20250430000027,PENDING,APPROVED,APPROVE,2025-04-30 11:29:56,SYSTEM,1
AP20250204000045,\N,INIT,创建申请,2025-02-04 12:23:33,SYSTEM,1
AP20250204000045,INIT,PENDING,进入审核,2025-02-04 12:24:33,SYSTEM,1
AP20250204000045,PENDING,APPROVED,APPROVE,2025-02-04 12:29:17,SYSTEM,1
AP20250212000053,\N,INIT,创建申请,2025-02-12 13:19:13,SYSTEM,1
AP20250212000053,INIT,PENDING,进入审核,2025-02-12 13:20:13,SYSTEM,1
AP20250212000053,PENDING,APPROVED,APPROVE,2025-02-12 13:27:23,SYSTEM,1
AP20250318000033,\N,INIT,创建申请,2025-03-18 14:11:51,SYSTEM,1
AP20250318000033,INIT,PENDING,进入审核,2025-03-18 14:12:51,SYSTEM,1
AP20250318000033,PENDING,APPROVED,APPROVE,2025-03-18 14:16:33,SYSTEM,1
AP20250420000020,\N,INIT,创建申请,2025-04-20 13:46:47,SYSTEM,1
AP20250420000020,INIT,PENDING,进入审核,2025-04-20 13:47:47,SYSTEM,1
AP20250420000020,PENDING,APPROVED,APPROVE,2025-04-20 13:56:07,SYSTEM,1
AP20250312000040,\N,INIT,创建申请,2025-03-12 10:50:06,SYSTEM,1
AP20250312000040,INIT,PENDING,进入审核,2025-03-12 10:51:06,SYSTEM,1
AP20250312000040,PENDING,APPROVED,APPROVE,2025-03-12 10:56:31,SYSTEM,1
AP20250305000040,\N,INIT,创建申请,2025-03-05 14:27:32,SYSTEM,1
AP20250305000040,INIT,PENDING,进入审核,2025-03-05 14:28:32,SYSTEM,1
AP20250305000040,PENDING,APPROVED,APPROVE,2025-03-05 14:37:13,SYSTEM,1
AP20250127000038,\N,INIT,创建申请,2025-01-27 13:00:50,SYSTEM,1
AP20250127000038,INIT,PENDING,进入审核,2025-01-27 13:01:50,SYSTEM,1
AP20250127000038,PENDING,REJECTED,REJECT,2025-01-27 13:07:52,SYSTEM,1
AP20250114000013,\N,INIT,创建申请,2025-01-14 22:36:13,SYSTEM,1
AP20250114000013,INIT,PENDING,进入审核,2025-01-14 22:37:13,SYSTEM,1
AP20250114000013,PENDING,REJECTED,REJECT,2025-01-14 22:46:38,SYSTEM,1
AP20250317000031,\N,INIT,创建申请,2025-03-17 14:49:05,SYSTEM,1
AP20250317000031,INIT,PENDING,进入审核,2025-03-17 14:50:05,SYSTEM,1
AP20250317000031,PENDING,APPROVED,APPROVE,2025-03-17 14:52:48,SYSTEM,1
AP20250619000026,\N,INIT,创建申请,2025-06-19 20:07:36,SYSTEM,1
AP20250619000026,INIT,PENDING,进入审核,2025-06-19 20:08:36,SYSTEM,1
AP20250619000026,PENDING,REJECTED,REJECT,2025-06-19 20:12:49,SYSTEM,1
AP20250626000026,\N,INIT,创建申请,2025-06-26 22:26:09,SYSTEM,1
AP20250626000026,INIT,PENDING,进入审核,2025-06-26 22:27:09,SYSTEM,1
AP20250626000026,PENDING,APPROVED,APPROVE,2025-06-26 22:39:54,SYSTEM,1
AP20250404000021,\N,INIT,创建申请,2025-04-04 12:41:25,SYSTEM,1
AP20250404000021,INIT,PENDING,进入审核,2025-04-04 12:42:25,SYSTEM,1
AP20250404000021,PENDING,REJECTED,REJECT,2025-04-04 12:53:07,SYSTEM,1
AP20250605000018,\N,INIT,创建申请,2025-06-05 20:24:49,SYSTEM,1
AP20250605000018,INIT,PENDING,进入审核,2025-06-05 20:25:49,SYSTEM,1
