application_id,customer_id,bureau,pull_time,score,overdue_count,query_count_1m,is_test_data
AP20250424000033,C00005635,BAIRONG,2025-04-24 17:16:16,653,0,8,1
AP20250216000052,C00009490,PBOC,2025-02-16 11:58:25,546,3,6,1
AP20250120000030,C00004861,PBOC,2025-01-20 21:53:12,675,0,8,1
AP20250421000018,C00002606,PBOC,2025-04-21 10:08:52,591,0,6,1
AP20250321000035,C00004439,PBOC,2025-03-21 21:59:48,674,2,6,1
AP20250517000035,C00001915,PBOC,2025-05-17 22:44:08,618,2,2,1
AP20250620000037,C00008685,TONGDUN,2025-06-20 21:45:40,502,1,2,1
AP20250318000038,C00009391,PBOC,2025-03-18 10:10:03,588,0,0,1
AP20250130000039,C00007704,BAIRONG,2025-01-30 19:03:25,710,2,5,1
AP20250219000050,C00004574,PBOC,2025-02-19 20:48:47,649,2,4,1
AP20250331000026,C00006266,BAIRONG,2025-03-31 20:59:24,648,1,8,1
AP20250131000045,C00003615,BAIRONG,2025-01-31 20:22:48,742,2,0,1
AP20250605000022,C00000222,TONGDUN,2025-06-05 20:28:39,663,1,8,1
AP20250519000043,C00006872,PBOC,2025-05-19 20:06:44,500,0,2,1
AP20250327000025,C00005766,PBOC,2025-03-27 15:21:49,619,2,8,1
AP20250505000030,C00004548,PBOC,2025-05-05 21:19:44,698,0,6,1
AP20250221000062,C00004766,PBOC,2025-02-21 13:25:14,509,2,6,1
AP20250315000031,C00001631,TONGDUN,2025-03-15 21:34:39,692,1,6,1
AP20250519000044,C00002772,PBOC,2025-05-19 21:49:30,707,1,1,1
AP20250221000063,C00007900,TONGDUN,2025-02-21 09:08:51,728,3,4,1
AP20250204000050,C00008230,BAIRONG,2025-02-04 15:19:07,705,0,1,1
AP20250522000033,C00009595,BAIRONG,2025-05-22 19:59:53,693,0,0,1
AP20250329000028,C00009453,TONGDUN,2025-03-29 22:31:20,671,1,2,1
AP20250221000064,C00005576,PBOC,2025-02-21 19:57:27,762,3,4,1
AP20250117000027,C00004043,BAIRONG,2025-01-17 22:42:15,770,3,3,1
AP20250509000031,C00009519,TONGDUN,2025-05-09 09:44:08,556,0,4,1
AP20250122000027,C00006133,BAIRONG,2025-01-22 13:44:12,608,1,3,1
AP20250410000020,C00000992,PBOC,2025-04-10 11:02:37,499,1,4,1
AP20250216000053,C00009833,PBOC,2025-02-16 22:28:00,687,0,7,1
AP20250302000057,C00004201,PBOC,2025-03-02 01:47:28,634,3,7,1
AP20250131000046,C00000204,BAIRONG,2025-01-31 12:11:52,519,1,4,1
AP20250608000031,C00009176,PBOC,2025-06-08 21:08:35,651,1,8,1
AP20250305000044,C00006929,BAIRONG,2025-03-05 19:40:38,727,3,0,1
AP20250517000036,C00007042,TONGDUN,2025-05-17 21:14:39,713,3,3,1
AP20250622000019,C00003668,PBOC,2025-06-22 10:09:53,687,1,8,1
AP20250220000059,C00005076,TONGDUN,2025-02-20 16:16:18,616,1,6,1
AP20250115000026,C00007424,BAIRONG,2025-01-15 20:20:33,595,1,6,1
AP20250128000033,C00001545,BAIRONG,2025-01-28 12:13:40,705,0,2,1
AP20250512000035,C00001095,PBOC,2025-05-12 21:18:36,681,0,5,1
AP20250510000033,C00000336,PBOC,2025-05-10 22:54:06,622,0,3,1
AP20250213000062,C00005119,PBOC,2025-02-13 13:20:03,657,2,3,1
AP20250227000058,C00000837,BAIRONG,2025-02-27 20:51:27,589,1,7,1
AP20250304000041,C00002564,BAIRONG,2025-03-04 12:31:01,501,2,3,1
AP20250612000034,C00001224,PBOC,2025-06-12 20:22:21,725,2,4,1
AP20250511000032,C00000382,PBOC,2025-05-11 22:07:44,624,1,8,1
AP20250218000066,C00001312,TONGDUN,2025-02-18 22:47:03,763,1,0,1
AP20250626000029,C00003905,PBOC,2025-06-26 18:53:08,732,0,2,1
AP20250308000036,C00008381,BAIRONG,2025-03-08 22:32:20,623,2,7,1
AP20250521000034,C00007728,TONGDUN,2025-05-21 20:44:37,658,1,3,1
AP20250505000031,C00009458,BAIRONG,2025-05-05 13:40:16,654,2,8,1
AP20250314000030,C00006385,BAIRONG,2025-03-14 22:38:39,589,1,6,1
AP20250216000054,C00004171,PBOC,2025-02-16 20:15:19,704,3,1,1
AP20250218000067,C00002672,BAIRONG,2025-02-18 07:40:33,658,1,3,1
AP20250406000031,C00003851,BAIRONG,2025-04-06 17:39:40,745,3,0,1
AP20250115000027,C00009083,TONGDUN,2025-01-15 18:54:48,659,1,5,1
AP20250212000058,C00002578,PBOC,2025-02-12 12:37:41,574,0,7,1
AP20250603000038,C00000209,PBOC,2025-06-03 21:28:20,519,0,3,1
AP20250408000035,C00003481,PBOC,2025-04-08 00:04:32,664,3,0,1
AP20250118000024,C00001277,BAIRONG,2025-01-18 01:55:24,586,1,5,1
AP20250113000017,C00008598,BAIRONG,2025-01-13 20:35:16,486,2,6,1
AP20250218000068,C00006051,BAIRONG,2025-02-18 20:29:15,741,0,1,1
AP20250214000051,C00003958,TONGDUN,2025-02-14 22:53:33,721,0,3,1
AP20250630000025,C00000267,BAIRONG,2025-06-30 18:36:38,599,1,8,1
AP20250519000045,C00005253,TONGDUN,2025-05-19 09:29:15,619,1,6,1
AP20250502000029,C00006702,PBOC,2025-05-02 20:43:32,581,3,3,1
AP20250226000048,C00006710,BAIRONG,2025-02-26 14:00:53,513,3,5,1
AP20250510000034,C00008072,TONGDUN,2025-05-10 17:36:20,674,2,4,1
AP20250313000031,C00003347,PBOC,2025-03-13 13:19:12,707,3,8,1
AP20250305000045,C00007961,TONGDUN,2025-03-05 09:13:06,752,1,0,1
AP20250206000040,C00005605,TONGDUN,2025-02-06 15:13:27,670,1,5,1
AP20250213000063,C00002566,TONGDUN,2025-02-13 13:28:01,548,1,3,1
AP20250603000039,C00002488,BAIRONG,2025-06-03 22:42:02,634,1,3,1
AP20250211000071,C00000492,BAIRONG,2025-02-11 12:08:20,628,3,0,1
AP20250515000036,C00006163,PBOC,2025-05-15 12:05:48,594,0,3,1
AP20250629000018,C00009620,TONGDUN,2025-06-29 13:45:28,676,0,3,1
AP20250613000032,C00004300,BAIRONG,2025-06-13 20:07:43,546,0,0,1
AP20250410000021,C00006183,BAIRONG,2025-04-10 22:23:58,655,2,8,1
AP20250215000056,C00007406,BAIRONG,2025-02-15 13:49:37,605,3,6,1
AP20250428000026,C00008545,TONGDUN,2025-04-28 20:39:16,595,3,1,1
AP20250206000041,C00002986,PBOC,2025-02-06 20:44:49,664,2,0,1
AP20250422000027,C00007112,TONGDUN,2025-04-22 18:06:32,619,1,5,1
AP20250620000038,C00000784,PBOC,2025-06-20 13:48:28,549,1,8,1
AP20250530000026,C00001182,BAIRONG,2025-05-30 06:52:50,672,0,0,1
AP20250607000038,C00003160,BAIRONG,2025-06-07 00:54:08,600,1,2,1
AP20250416000029,C00004233,TONGDUN,2025-04-16 02:30:34,586,0,5,1
AP20250216000055,C00003560,PBOC,2025-02-16 20:41:09,671,2,2,1
AP20250209000046,C00003756,PBOC,2025-02-09 14:29:06,677,0,6,1
AP20250616000031,C00000641,BAIRONG,2025-06-16 13:30:29,736,1,0,1
AP20250616000032,C00008969,BAIRONG,2025-06-16 21:01:05,649,3,6,1
AP20250208000056,C00004910,TONGDUN,2025-02-08 21:46:54,665,1,1,1
AP20250604000028,C00008829,PBOC,2025-06-04 21:30:35,692,2,5,1
AP20250427000026,C00008359,PBOC,2025-04-27 12:17:03,470,0,5,1
AP20250620000039,C00004370,PBOC,2025-06-20 22:21:59,515,2,7,1
AP20250305000046,C00009755,PBOC,2025-03-05 22:37:07,632,3,1,1
AP20250106000008,C00005867,PBOC,2025-01-06 08:28:14,635,2,0,1
AP20250318000039,C00007444,PBOC,2025-03-18 21:23:27,665,3,7,1
AP20250409000031,C00009454,TONGDUN,2025-04-09 08:24:40,516,2,5,1
AP20250201000039,C00008159,BAIRONG,2025-02-01 18:38:37,708,0,2,1
AP20250523000036,C00003267,BAIRONG,2025-05-23 20:41:41,639,3,7,1
AP20250406000032,C00007755,BAIRONG,2025-04-06 12:00:24,515,3,2,1
AP20250130000040,C00004251,BAIRONG,2025-01-31 18:55:13,649,1,7,1
AP20250605000023,C00004443,BAIRONG,2025-06-05 21:50:51,771,1,7,1
AP20250303000045,C00001321,PBOC,2025-03-03 10:16:04,632,1,0,1
AP20250528000026,C00006856,PBOC,2025-05-28 21:37:16,706,2,6,1
AP20250504000035,C00007809,TONGDUN,2025-05-04 10:31:26,676,1,7,1
AP20250508000028,C00001183,BAIRONG,2025-05-08 13:15:19,587,0,2,1
AP20250509000032,C00000727,TONGDUN,2025-05-09 09:31:36,590,3,1,1
AP20250113000018,C00004013,TONGDUN,2025-01-13 21:58:59,597,3,6,1
AP20250520000047,C00004961,BAIRONG,2025-05-20 20:13:15,633,3,3,1
AP20250306000049,C00002766,BAIRONG,2025-03-06 14:38:38,792,2,0,1
AP20250216000056,C00009248,TONGDUN,2025-02-16 23:02:44,661,0,8,1
AP20250524000029,C00000869,TONGDUN,2025-05-24 13:37:24,620,3,5,1
AP20250115000028,C00007230,TONGDUN,2025-01-15 20:02:42,637,1,3,1
AP20250202000054,C00006053,BAIRONG,2025-02-02 22:59:35,616,3,2,1
AP20250116000031,C00003569,BAIRONG,2025-01-16 17:44:29,573,3,7,1
AP20250227000059,C00007479,PBOC,2025-02-27 15:36:50,504,1,5,1
AP20250203000066,C00006444,TONGDUN,2025-02-03 17:47:43,828,3,6,1
AP20250213000064,C00001658,TONGDUN,2025-02-13 18:21:34,543,0,1,1
AP20250521000035,C00008364,PBOC,2025-05-21 13:36:31,551,1,3,1
AP20250530000027,C00001519,BAIRONG,2025-05-30 12:50:59,621,2,6,1
AP20250219000051,C00004505,PBOC,2025-02-19 16:03:00,678,2,3,1
AP20250423000025,C00008399,PBOC,2025-04-23 12:45:32,699,3,1,1
AP20250412000033,C00001497,PBOC,2025-04-12 21:17:10,578,2,8,1
AP20250418000029,C00008059,TONGDUN,2025-04-18 13:07:57,745,2,2,1
AP20250224000051,C00007987,PBOC,2025-02-24 15:30:20,580,3,3,1
AP20250208000057,C00006385,BAIRONG,2025-02-08 20:23:10,651,2,1,1
AP20250211000072,C00003838,PBOC,2025-02-11 21:21:06,699,3,0,1
AP20250315000032,C00004465,PBOC,2025-03-15 09:29:18,685,1,1,1
AP20250114000021,C00000689,TONGDUN,2025-01-14 12:11:46,670,3,4,1
AP20250212000059,C00000249,TONGDUN,2025-02-12 19:55:39,618,2,6,1
AP20250529000033,C00007492,PBOC,2025-05-29 13:32:26,706,3,3,1
AP20250216000057,C00008385,TONGDUN,2025-02-16 17:28:05,684,0,0,1
AP20250629000019,C00001847,PBOC,2025-06-29 22:35:29,515,3,7,1
AP20250119000028,C00009342,PBOC,2025-01-19 02:03:58,548,1,2,1
AP20250404000022,C00001930,TONGDUN,2025-04-04 21:13:26,609,1,3,1
AP20250523000037,C00008126,TONGDUN,2025-05-23 13:42:43,738,1,6,1
AP20250313000032,C00002681,BAIRONG,2025-03-13 11:42:10,749,1,4,1
AP20250523000038,C00002269,BAIRONG,2025-05-23 21:12:36,623,1,7,1
AP20250513000030,C00005635,PBOC,2025-05-13 12:55:42,566,0,0,1
AP20250611000035,C00001927,TONGDUN,2025-06-11 23:34:06,624,0,6,1
AP20250607000039,C00008962,TONGDUN,2025-06-07 12:34:39,553,1,0,1
AP20250209000047,C00005088,BAIRONG,2025-02-09 16:32:55,699,2,0,1
AP20250123000030,C00005002,PBOC,2025-01-23 21:33:20,543,2,8,1
AP20250224000052,C00006543,PBOC,2025-02-24 12:56:50,630,3,5,1
AP20250426000026,C00000668,BAIRONG,2025-04-26 13:23:31,615,0,4,1
AP20250624000023,C00001606,PBOC,2025-06-24 21:30:37,618,3,0,1
AP20250415000019,C00004360,BAIRONG,2025-04-15 13:40:42,670,2,8,1
AP20250126000029,C00002159,TONGDUN,2025-01-26 20:19:37,606,0,5,1
AP20250607000040,C00003819,BAIRONG,2025-06-07 20:41:48,622,3,1,1
AP20250510000035,C00005598,TONGDUN,2025-05-10 22:29:11,658,0,0,1
AP20250208000058,C00006337,TONGDUN,2025-02-08 07:13:54,634,2,2,1
AP20250213000065,C00005108,PBOC,2025-02-13 22:10:37,722,1,2,1
AP20250625000027,C00000698,TONGDUN,2025-06-25 20:30:04,745,1,3,1
AP20250524000030,C00001979,BAIRONG,2025-05-24 13:46:59,692,2,8,1
AP20250508000029,C00003963,PBOC,2025-05-08 10:42:42,688,0,3,1
AP20250328000025,C00005258,PBOC,2025-03-28 06:57:52,626,2,7,1
AP20250205000041,C00006337,PBOC,2025-02-05 22:53:52,737,0,2,1
AP20250515000037,C00007782,BAIRONG,2025-05-15 15:10:10,607,1,7,1
AP20250410000022,C00002523,TONGDUN,2025-04-10 14:29:58,641,2,0,1
AP20250314000031,C00002146,PBOC,2025-03-14 22:19:25,687,1,3,1
AP20250331000027,C00002795,BAIRONG,2025-03-31 12:12:39,650,3,3,1
AP20250227000060,C00000686,PBOC,2025-02-27 20:15:46,710,0,0,1
AP20250227000061,C00006307,PBOC,2025-02-27 22:35:35,759,3,7,1
AP20250612000035,C00008491,BAIRONG,2025-06-12 20:43:40,503,2,7,1
AP20250509000033,C00004094,PBOC,2025-05-11 01:10:01,543,0,6,1
AP20250606000035,C00002104,BAIRONG,2025-06-06 13:12:58,560,3,5,1
AP20250312000047,C00008528,TONGDUN,2025-03-12 09:37:06,677,0,0,1
AP20250205000042,C00007104,PBOC,2025-02-05 09:36:12,727,3,8,1
AP20250421000019,C00007818,PBOC,2025-04-21 13:50:58,625,3,8,1
AP20250427000027,C00008300,TONGDUN,2025-04-27 22:06:36,787,3,8,1
AP20250210000054,C00009816,PBOC,2025-02-10 15:14:04,645,0,5,1
AP20250522000034,C00007264,PBOC,2025-05-22 01:09:42,749,1,3,1
AP20250316000025,C00002088,BAIRONG,2025-03-16 01:17:05,627,0,7,1
AP20250522000035,C00008794,BAIRONG,2025-05-22 10:59:03,739,1,4,1
AP20250313000033,C00005190,BAIRONG,2025-03-13 15:35:08,733,0,4,1
AP20250116000032,C00009739,PBOC,2025-01-16 20:09:44,608,0,4,1
AP20250224000053,C00000178,PBOC,2025-02-24 16:39:43,673,2,5,1
AP20250217000054,C00003117,PBOC,2025-02-17 14:03:11,549,1,2,1
AP20250511000033,C00007353,TONGDUN,2025-05-11 20:07:58,629,1,8,1
AP20250123000031,C00009997,PBOC,2025-01-23 20:41:50,629,3,8,1
AP20250402000023,C00008001,BAIRONG,2025-04-02 14:02:33,625,1,4,1
AP20250607000041,C00001403,BAIRONG,2025-06-07 14:03:28,673,0,8,1
AP20250504000036,C00003394,PBOC,2025-05-04 13:37:37,535,0,5,1
AP20250131000047,C00004949,BAIRONG,2025-01-31 07:42:11,540,3,0,1
AP20250530000028,C00005726,PBOC,2025-05-30 07:53:41,688,3,8,1
AP20250305000047,C00002657,PBOC,2025-03-05 14:15:24,552,3,5,1
AP20250405000025,C00009038,TONGDUN,2025-04-05 13:36:43,562,2,7,1
AP20250420000021,C00001646,PBOC,2025-04-20 22:55:41,638,0,0,1
AP20250523000039,C00002218,BAIRONG,2025-05-23 15:12:50,682,2,1,1
AP20250305000048,C00001952,TONGDUN,2025-03-05 18:26:01,619,1,7,1
AP20250128000034,C00007933,TONGDUN,2025-01-28 20:41:24,516,2,2,1
AP20250507000049,C00004821,BAIRONG,2025-05-07 12:27:32,658,0,3,1
AP20250316000026,C00009974,TONGDUN,2025-03-16 14:50:58,470,0,1,1
AP20250522000036,C00009257,BAIRONG,2025-05-22 02:00:00,661,0,5,1
AP20250613000033,C00000369,BAIRONG,2025-06-13 13:18:01,708,2,8,1
AP20250127000045,C00003096,TONGDUN,2025-01-27 20:31:11,625,2,4,1
AP20250604000029,C00001795,PBOC,2025-06-04 19:03:59,598,0,7,1
AP20250417000032,C00000086,TONGDUN,2025-04-17 14:29:23,665,1,2,1
AP20250510000036,C00003885,TONGDUN,2025-05-10 09:13:26,613,2,1,1
AP20250226000049,C00003397,TONGDUN,2025-02-26 21:23:13,601,2,0,1
AP20250116000033,C00009739,PBOC,2025-01-16 13:54:34,616,0,3,1
AP20250615000028,C00005082,BAIRONG,2025-06-15 21:23:58,626,2,4,1
AP20250524000031,C00001810,PBOC,2025-05-24 20:38:16,764,0,1,1
AP20250528000027,C00006884,PBOC,2025-05-28 12:12:50,768,1,7,1
AP20250203000067,C00003040,BAIRONG,2025-02-03 00:08:17,664,0,3,1
AP20250415000020,C00007055,TONGDUN,2025-04-15 20:54:26,660,2,1,1
AP20250228000059,C00004668,TONGDUN,2025-02-28 22:20:26,577,0,7,1
AP20250620000040,C00003505,PBOC,2025-06-20 20:31:36,760,2,7,1
AP20250425000040,C00002334,BAIRONG,2025-04-25 20:51:34,656,3,8,1
AP20250504000037,C00002048,PBOC,2025-05-04 13:23:13,719,3,3,1
AP20250214000052,C00006083,PBOC,2025-02-14 13:41:18,839,3,0,1
AP20250427000028,C00006744,BAIRONG,2025-04-27 13:16:04,476,3,6,1
AP20250616000033,C00001227,PBOC,2025-06-17 19:27:24,702,0,6,1
AP20250228000060,C00000925,BAIRONG,2025-02-28 11:22:59,500,2,8,1
AP20250607000042,C00002018,PBOC,2025-06-07 21:37:50,633,0,6,1
AP20250220000060,C00001105,PBOC,2025-02-20 14:02:26,688,3,8,1
AP20250212000060,C00008642,PBOC,2025-02-12 20:23:35,573,2,5,1
AP20250420000022,C00007864,PBOC,2025-04-20 12:56:49,637,1,4,1
AP20250525000033,C00006510,BAIRONG,2025-05-25 22:30:56,621,2,2,1
AP20250420000023,C00003206,BAIRONG,2025-04-20 08:24:08,645,0,3,1
AP20250203000068,C00003294,TONGDUN,2025-02-03 20:04:34,722,0,5,1
AP20250521000036,C00000405,PBOC,2025-05-21 17:27:37,481,2,3,1
AP20250522000037,C00000286,TONGDUN,2025-05-22 15:25:20,741,3,7,1
AP20250114000022,C00009205,BAIRONG,2025-01-14 14:21:34,675,0,6,1
AP20250531000032,C00007973,BAIRONG,2025-05-31 20:39:59,466,3,2,1
AP20250117000028,C00008350,BAIRONG,2025-01-17 21:21:44,727,3,5,1
AP20250409000032,C00007995,BAIRONG,2025-04-09 22:17:09,780,1,2,1
AP20250124000039,C00007821,TONGDUN,2025-01-24 20:50:04,669,2,3,1
AP20250504000038,C00004073,PBOC,2025-05-04 12:21:42,515,0,2,1
AP20250222000060,C00000890,BAIRONG,2025-02-22 07:15:39,618,2,6,1
AP20250625000028,C00002384,TONGDUN,2025-06-27 06:00:09,627,2,4,1
AP20250526000027,C00007425,BAIRONG,2025-05-26 01:42:30,753,2,5,1
AP20250529000034,C00002551,BAIRONG,2025-05-29 10:17:58,702,0,7,1
AP20250212000061,C00004920,PBOC,2025-02-12 14:57:19,580,3,0,1
AP20250518000036,C00003283,BAIRONG,2025-05-18 09:23:51,715,1,8,1
AP20250305000049,C00001186,TONGDUN,2025-03-05 15:34:20,586,3,3,1
AP20250316000027,C00005419,BAIRONG,2025-03-16 22:28:54,637,1,1,1
AP20250303000046,C00004829,BAIRONG,2025-03-03 12:24:30,673,1,4,1
AP20250520000048,C00008601,PBOC,2025-05-20 22:24:43,663,3,6,1
AP20250517000037,C00001143,TONGDUN,2025-05-17 19:34:26,596,1,5,1
AP20250617000023,C00008365,PBOC,2025-06-17 21:32:29,635,2,4,1
AP20250608000032,C00006415,PBOC,2025-06-09 03:18:15,690,0,4,1
AP20250115000029,C00009325,BAIRONG,2025-01-15 00:34:36,610,1,5,1
AP20250312000048,C00002625,TONGDUN,2025-03-12 13:08:33,613,2,4,1
AP20250601000034,C00000538,TONGDUN,2025-06-01 21:06:26,589,3,1,1
AP20250311000034,C00004102,TONGDUN,2025-03-11 12:32:08,444,0,2,1
AP20250612000036,C00005322,PBOC,2025-06-12 16:10:25,784,2,6,1
AP20250419000030,C00007627,BAIRONG,2025-04-19 21:19:04,839,2,7,1
AP20250314000032,C00000613,TONGDUN,2025-03-14 21:11:52,663,0,6,1
AP20250624000024,C00009319,TONGDUN,2025-06-24 01:21:44,696,3,1,1
AP20250225000057,C00008277,TONGDUN,2025-02-25 12:47:30,657,2,8,1
AP20250531000033,C00004466,PBOC,2025-05-31 13:01:45,663,3,3,1
AP20250129000042,C00004934,TONGDUN,2025-01-29 10:39:54,621,0,8,1
AP20250415000021,C00009843,TONGDUN,2025-04-15 08:06:30,667,3,3,1
AP20250609000024,C00006957,TONGDUN,2025-06-09 19:34:34,715,3,2,1
AP20250515000038,C00002923,PBOC,2025-05-15 21:34:00,564,0,2,1
AP20250610000026,C00003580,TONGDUN,2025-06-10 13:31:05,764,0,3,1
AP20250521000037,C00005481,BAIRONG,2025-05-21 12:56:52,611,3,0,1
AP20250624000025,C00000844,BAIRONG,2025-06-24 15:55:39,623,2,5,1
AP20250219000052,C00001902,BAIRONG,2025-02-19 22:48:11,698,3,8,1
AP20250413000030,C00003724,TONGDUN,2025-04-13 13:24:09,653,0,6,1
AP20250531000034,C00000969,PBOC,2025-05-31 23:04:12,757,2,5,1
AP20250303000047,C00000062,BAIRONG,2025-03-03 16:07:57,803,0,7,1
AP20250303000048,C00005408,BAIRONG,2025-03-03 09:42:15,734,3,2,1
AP20250510000037,C00007906,BAIRONG,2025-05-10 21:16:36,590,2,5,1
AP20250316000028,C00006679,TONGDUN,2025-03-16 15:59:04,644,1,4,1
AP20250616000034,C00006719,PBOC,2025-06-16 13:37:47,621,2,8,1
AP20250405000026,C00006124,BAIRONG,2025-04-05 20:12:58,634,0,5,1
AP20250221000065,C00001594,TONGDUN,2025-02-21 13:01:09,586,2,4,1
AP20250508000030,C00007695,PBOC,2025-05-08 14:11:03,573,1,4,1
AP20250607000043,C00000614,BAIRONG,2025-06-07 15:29:39,677,3,5,1
AP20250512000036,C00000823,TONGDUN,2025-05-12 21:12:34,669,3,7,1
AP20250419000031,C00001440,PBOC,2025-04-19 21:04:14,619,3,1,1
AP20250418000030,C00008630,TONGDUN,2025-04-18 12:39:49,571,3,8,1
AP20250313000034,C00004780,BAIRONG,2025-03-13 08:59:00,635,3,7,1
AP20250402000024,C00002021,PBOC,2025-04-02 13:50:41,682,1,3,1
AP20250225000058,C00001961,PBOC,2025-02-25 23:29:09,587,1,3,1
AP20250515000039,C00008217,BAIRONG,2025-05-15 10:53:52,688,1,4,1
AP20250201000040,C00006931,BAIRONG,2025-02-01 09:31:26,646,0,4,1
AP20250321000036,C00005116,TONGDUN,2025-03-21 21:46:37,706,2,3,1
AP20250303000049,C00009656,TONGDUN,2025-03-03 12:42:12,604,2,3,1
AP20250123000032,C00001029,BAIRONG,2025-01-23 12:16:04,691,0,5,1
AP20250612000037,C00007906,BAIRONG,2025-06-12 21:07:47,580,3,3,1
AP20250626000030,C00001656,TONGDUN,2025-06-26 13:50:33,648,3,0,1
AP20250223000056,C00007922,PBOC,2025-02-23 14:53:24,603,3,6,1
AP20250303000050,C00001723,TONGDUN,2025-03-03 07:05:05,618,3,4,1
AP20250124000040,C00007193,PBOC,2025-01-24 17:36:00,699,3,7,1
AP20250428000027,C00001652,BAIRONG,2025-04-28 01:08:21,568,2,8,1
AP20250115000030,C00006779,BAIRONG,2025-01-15 22:09:09,652,0,4,1
AP20250607000044,C00004798,BAIRONG,2025-06-07 13:48:32,741,3,8,1
AP20250326000031,C00003002,PBOC,2025-03-26 10:46:46,618,1,6,1
AP20250329000029,C00007343,PBOC,2025-03-29 20:16:40,686,1,4,1
AP20250318000040,C00003884,BAIRONG,2025-03-18 12:31:51,632,0,2,1
AP20250221000066,C00006878,PBOC,2025-02-21 12:04:51,654,2,6,1
AP20250412000034,C00003957,PBOC,2025-04-12 22:54:26,666,1,7,1
AP20250312000049,C00001310,PBOC,2025-03-12 20:31:43,663,1,3,1
AP20250322000030,C00007203,TONGDUN,2025-03-22 08:19:31,563,2,2,1
AP20250216000058,C00008360,TONGDUN,2025-02-16 20:25:48,673,0,3,1
AP20250119000029,C00002895,PBOC,2025-01-19 13:58:32,573,2,1,1
AP20250616000035,C00004734,TONGDUN,2025-06-16 20:59:51,622,2,8,1
AP20250127000046,C00004081,BAIRONG,2025-01-27 22:15:04,580,3,6,1
AP20250609000025,C00008499,TONGDUN,2025-06-09 22:23:20,701,0,8,1
AP20250314000033,C00000828,TONGDUN,2025-03-14 22:31:21,625,0,2,1
AP20250302000058,C00005333,TONGDUN,2025-03-02 12:12:32,651,2,8,1
AP20250524000032,C00002448,BAIRONG,2025-05-24 12:50:23,644,2,0,1
AP20250422000028,C00005790,BAIRONG,2025-04-22 09:11:53,674,0,0,1
AP20250602000038,C00003446,BAIRONG,2025-06-02 20:26:51,582,2,5,1
AP20250525000034,C00007481,PBOC,2025-05-25 13:49:09,712,0,0,1
AP20250317000038,C00005831,PBOC,2025-03-17 10:01:22,695,0,4,1
AP20250613000034,C00001491,PBOC,2025-06-13 15:04:02,638,2,4,1
AP20250316000029,C00002062,TONGDUN,2025-03-16 13:52:09,704,0,7,1
AP20250222000061,C00004368,BAIRONG,2025-02-22 16:29:21,509,3,0,1
AP20250618000025,C00004798,TONGDUN,2025-06-18 20:46:37,679,1,0,1
AP20250627000019,C00008220,BAIRONG,2025-06-27 13:12:48,598,2,7,1
AP20250414000023,C00003261,TONGDUN,2025-04-14 20:16:38,541,1,7,1
AP20250129000043,C00009244,BAIRONG,2025-01-29 20:15:14,545,1,6,1
AP20250430000028,C00006892,TONGDUN,2025-04-30 13:54:07,713,0,5,1
AP20250121000027,C00006218,BAIRONG,2025-01-21 15:03:16,609,1,0,1
AP20250518000037,C00008347,TONGDUN,2025-05-18 17:45:15,495,3,5,1
AP20250325000025,C00005136,TONGDUN,2025-03-25 20:40:57,584,0,3,1
AP20250129000044,C00003133,BAIRONG,2025-01-29 12:57:04,700,1,7,1
AP20250529000035,C00006434,PBOC,2025-05-29 13:20:32,600,3,1,1
AP20250127000047,C00009701,TONGDUN,2025-01-27 21:10:26,692,3,2,1
AP20250213000066,C00006698,TONGDUN,2025-02-13 22:27:21,646,0,4,1
AP20250531000035,C00005851,BAIRONG,2025-05-31 07:56:00,542,1,8,1
AP20250618000026,C00004365,PBOC,2025-06-18 22:58:54,636,0,3,1
AP20250429000033,C00009090,PBOC,2025-04-29 08:21:11,627,2,1,1
AP20250626000031,C00003839,PBOC,2025-06-26 23:49:53,558,0,5,1
AP20250130000041,C00002450,PBOC,2025-01-30 18:58:07,802,1,0,1
AP20250427000029,C00009496,PBOC,2025-04-27 10:02:34,816,3,4,1
AP20250414000024,C00001032,TONGDUN,2025-04-14 20:52:14,762,0,0,1
AP20250403000019,C00007991,BAIRONG,2025-04-03 20:21:46,400,0,5,1
AP20250318000041,C00005251,PBOC,2025-03-18 22:39:46,639,2,2,1
AP20250601000035,C00001701,TONGDUN,2025-06-01 11:04:27,564,2,0,1
AP20250508000031,C00003056,BAIRONG,2025-05-08 21:02:11,736,3,6,1
AP20250227000062,C00003846,PBOC,2025-02-27 19:57:06,738,2,6,1
AP20250606000036,C00008942,PBOC,2025-06-06 22:04:51,676,3,2,1
AP20250328000026,C00008254,PBOC,2025-03-28 13:57:25,626,2,0,1
AP20250407000036,C00004987,TONGDUN,2025-04-07 15:28:46,686,3,6,1
AP20250324000027,C00003488,PBOC,2025-03-24 23:15:52,668,1,7,1
AP20250210000055,C00005358,PBOC,2025-02-10 07:56:54,774,2,6,1
AP20250323000028,C00006108,PBOC,2025-03-23 21:11:14,662,3,3,1
AP20250320000029,C00008462,PBOC,2025-03-20 20:15:59,658,1,8,1
AP20250314000034,C00001986,PBOC,2025-03-14 22:25:08,649,1,2,1
AP20250331000028,C00006871,PBOC,2025-03-31 21:26:11,645,2,5,1
AP20250403000020,C00005209,TONGDUN,2025-04-03 19:57:20,744,1,0,1
AP20250131000048,C00002910,PBOC,2025-01-31 21:25:15,555,3,2,1
