application_id,customer_id,product_code,apply_amount,apply_term,channel_code,campaign_id,apply_purpose,status,reject_code,apply_time,decision_time,is_test_data
AP20250405000004,C00009127,SELF_LOAN,5000.00,3,APP_ORG,CAMP0011,消费,APPROVED,\N,2025-04-05 02:00:06,2025-04-05 02:07:24,1
AP20250317000008,C00001079,PLATFORM_LOAN,10000.00,36,BAIDU_SEM,CAMP0012,消费,APPROVED,\N,2025-03-17 21:35:08,2025-03-17 21:45:48,1
AP20250222000012,C00005517,SELF_LOAN,2000.00,3,KUAISHOU_AD,\N,消费,REJECTED,R008,2025-02-22 11:38:03,2025-02-22 11:46:52,1
AP20250203000012,C00005471,PLATFORM_LOAN,10000.00,36,BAIDU_SEM,CAMP0022,其他,APPROVED,\N,2025-02-03 21:51:59,2025-02-03 22:00:06,1
AP20250608000005,C00004609,SELF_LOAN,20000.00,3,APP_ORG,\N,装修,APPROVED,\N,2025-06-08 21:08:46,2025-06-08 21:18:08,1
AP20250127000009,C00003211,PLATFORM_LOAN,80000.00,12,REFERRAL,\N,消费,APPROVED,\N,2025-01-27 22:02:33,2025-01-27 22:08:19,1
AP20250610000005,C00000487,SELF_LOAN,80000.00,18,BYTEDANCE_AD,\N,旅游,APPROVED,\N,2025-06-10 12:42:43,2025-06-10 12:54:08,1
AP20250318000011,C00002698,PLATFORM_LOAN,10000.00,3,BYTEDANCE_AD,CAMP0033,医疗,REJECTED,R006,2025-03-18 12:07:28,2025-03-18 12:10:41,1
AP20250125000003,C00001289,SELF_LOAN,30000.00,36,BYTEDANCE_AD,\N,购车,APPROVED,\N,2025-01-25 20:04:12,2025-01-25 20:15:27,1
AP20250615000008,C00000800,JOINT_LOAN,15000.00,3,BAIDU_SEM,\N,消费,REJECTED,R004,2025-06-15 21:22:43,2025-06-15 21:31:45,1
AP20250204000009,C00004729,JOINT_LOAN,2000.00,18,TENCENT_AD,CAMP0020,婚庆,REJECTED,R006,2025-02-04 22:59:27,2025-02-04 23:05:14,1
AP20250527000004,C00000205,SELF_LOAN,15000.00,12,PARTNER_BANK1,\N,旅游,REJECTED,R006,2025-05-27 22:19:45,2025-05-27 22:31:55,1
AP20250114000006,C00000778,GUARANTEE_LOAN,50000.00,18,BAIDU_SEM,\N,医疗,APPROVED,\N,2025-01-14 22:51:50,2025-01-14 23:01:01,1
AP20250327000002,C00008140,PLATFORM_LOAN,30000.00,6,BAIDU_SEM,\N,婚庆,REJECTED,R006,2025-03-27 12:31:07,2025-03-27 12:38:30,1
AP20250222000013,C00004751,PLATFORM_LOAN,80000.00,36,APP_ORG,\N,旅游,REJECTED,R006,2025-02-22 13:21:59,2025-02-22 13:35:41,1
AP20250228000010,C00003966,PLATFORM_LOAN,1000.00,3,BYTEDANCE_AD,CAMP0010,教育,APPROVED,\N,2025-02-28 19:03:44,2025-02-28 19:10:04,1
AP20250503000008,C00007501,SELF_LOAN,2000.00,12,BYTEDANCE_AD,CAMP0012,婚庆,REJECTED,R009,2025-05-03 15:13:27,2025-05-03 15:23:05,1
AP20250621000007,C00006163,JOINT_LOAN,50000.00,24,BAIDU_SEM,\N,旅游,APPROVED,\N,2025-06-21 07:56:43,2025-06-21 08:07:15,1
AP20250209000007,C00005547,PLATFORM_LOAN,5000.00,3,TENCENT_AD,CAMP0018,医疗,REJECTED,R008,2025-02-09 13:41:37,2025-02-09 13:52:03,1
AP20250310000009,C00007259,JOINT_LOAN,50000.00,24,KUAISHOU_AD,\N,消费,APPROVED,\N,2025-03-10 12:44:48,2025-03-10 12:52:42,1
AP20250322000007,C00001284,PLATFORM_LOAN,15000.00,24,BYTEDANCE_AD,CAMP0011,婚庆,REJECTED,R008,2025-03-22 09:22:48,2025-03-22 09:31:24,1
AP20250315000005,C00004578,SELF_LOAN,5000.00,3,TENCENT_AD,\N,旅游,REJECTED,R004,2025-03-15 20:49:52,2025-03-15 21:01:25,1
AP20250415000005,C00009086,PLATFORM_LOAN,10000.00,18,BYTEDANCE_AD,CAMP0003,教育,REJECTED,R008,2025-04-15 22:51:10,2025-04-15 22:55:24,1
AP20250202000017,C00002325,SELF_LOAN,15000.00,3,REFERRAL,CAMP0022,医疗,REJECTED,R006,2025-02-02 11:11:38,2025-02-02 11:20:52,1
AP20250619000004,C00005227,PLATFORM_LOAN,20000.00,24,KUAISHOU_AD,\N,旅游,REJECTED,R007,2025-06-19 14:30:31,2025-06-19 14:41:00,1
AP20250514000008,C00002663,GUARANTEE_LOAN,5000.00,24,H5_PROMO,\N,装修,REJECTED,R004,2025-05-14 18:52:00,2025-05-14 18:58:14,1
AP20250422000007,C00009985,JOINT_LOAN,2000.00,3,BAIDU_SEM,CAMP0003,旅游,APPROVED,\N,2025-04-22 20:50:28,2025-04-22 21:01:56,1
AP20250422000008,C00007541,PLATFORM_LOAN,8000.00,6,PARTNER_BANK1,\N,其他,APPROVED,\N,2025-04-22 20:45:40,2025-04-22 20:51:43,1
AP20250519000009,C00007936,JOINT_LOAN,5000.00,12,H5_PROMO,\N,医疗,APPROVED,\N,2025-05-19 20:46:33,2025-05-19 20:53:24,1
AP20250115000004,C00003421,SELF_LOAN,15000.00,3,H5_PROMO,CAMP0004,婚庆,APPROVED,\N,2025-01-15 21:41:29,2025-01-15 21:55:56,1
AP20250109000002,C00002731,SELF_LOAN,30000.00,3,H5_PROMO,\N,消费,APPROVED,\N,2025-01-09 13:06:06,2025-01-09 13:15:18,1
AP20250220000014,C00003207,PLATFORM_LOAN,50000.00,18,PARTNER_BANK1,CAMP0007,购车,REJECTED,R008,2025-02-20 01:13:28,2025-02-20 01:22:53,1
AP20250322000008,C00002976,JOINT_LOAN,15000.00,36,BYTEDANCE_AD,\N,旅游,APPROVED,\N,2025-03-22 13:31:52,2025-03-22 13:41:12,1
AP20250219000011,C00006353,SELF_LOAN,15000.00,12,H5_PROMO,CAMP0023,医疗,APPROVED,\N,2025-02-19 22:57:11,2025-02-19 23:07:47,1
AP20250228000011,C00002423,JOINT_LOAN,1000.00,6,TENCENT_AD,\N,其他,APPROVED,\N,2025-02-28 22:03:35,2025-02-28 22:13:31,1
AP20250221000014,C00001852,SELF_LOAN,8000.00,6,WECHAT_MP,CAMP0013,旅游,APPROVED,\N,2025-02-21 12:59:08,2025-02-21 13:07:59,1
AP20250420000008,C00009750,PLATFORM_LOAN,10000.00,3,BYTEDANCE_AD,CAMP0014,购车,APPROVED,\N,2025-04-20 19:57:14,2025-04-20 20:00:48,1
AP20250217000013,C00007379,PLATFORM_LOAN,80000.00,12,BAIDU_SEM,\N,婚庆,REJECTED,R007,2025-02-17 20:24:48,2025-02-17 20:27:15,1
AP20250209000008,C00006604,SELF_LOAN,50000.00,12,BAIDU_SEM,\N,装修,APPROVED,\N,2025-02-09 20:20:58,2025-02-09 20:29:37,1
AP20250626000008,C00004500,JOINT_LOAN,50000.00,36,H5_PROMO,\N,医疗,APPROVED,\N,2025-06-26 09:40:18,2025-06-26 09:48:56,1
AP20250131000007,C00008048,SELF_LOAN,50000.00,12,BAIDU_SEM,\N,其他,REJECTED,R006,2025-01-31 18:10:47,2025-01-31 18:15:56,1
AP20250223000011,C00003966,PLATFORM_LOAN,5000.00,24,BYTEDANCE_AD,CAMP0031,医疗,REJECTED,R006,2025-02-23 06:37:36,2025-02-23 06:53:03,1
AP20250204000010,C00004341,JOINT_LOAN,1000.00,36,APP_ORG,CAMP0013,教育,REJECTED,R006,2025-02-04 22:00:33,2025-02-04 22:14:24,1
AP20250322000009,C00001933,JOINT_LOAN,5000.00,12,APP_ORG,CAMP0001,教育,APPROVED,\N,2025-03-22 11:22:51,2025-03-22 11:26:43,1
AP20250504000005,C00009270,PLATFORM_LOAN,5000.00,3,WECHAT_MP,\N,其他,APPROVED,\N,2025-05-04 22:59:38,2025-05-04 23:08:20,1
AP20250615000009,C00005330,GUARANTEE_LOAN,50000.00,24,REFERRAL,\N,旅游,REJECTED,R009,2025-06-15 11:49:50,2025-06-15 11:57:24,1
AP20250327000003,C00007832,JOINT_LOAN,8000.00,36,APP_ORG,CAMP0018,购车,APPROVED,\N,2025-03-27 11:07:51,2025-03-27 11:18:48,1
AP20250118000004,C00005706,PLATFORM_LOAN,20000.00,36,BAIDU_SEM,\N,其他,REJECTED,R004,2025-01-18 20:14:33,2025-01-18 20:22:43,1
AP20250624000006,C00005756,PLATFORM_LOAN,15000.00,12,BAIDU_SEM,\N,婚庆,APPROVED,\N,2025-06-24 21:20:08,2025-06-24 21:30:51,1
AP20250218000015,C00004109,GUARANTEE_LOAN,2000.00,36,REFERRAL,\N,婚庆,APPROVED,\N,2025-02-18 12:21:20,2025-02-18 12:34:26,1
AP20250108000003,C00006511,SELF_LOAN,10000.00,18,BYTEDANCE_AD,\N,婚庆,REJECTED,R006,2025-01-08 13:47:15,2025-01-08 13:51:44,1
AP20250213000013,C00004700,SELF_LOAN,5000.00,18,KUAISHOU_AD,\N,婚庆,REJECTED,R006,2025-02-13 09:11:10,2025-02-13 09:21:01,1
AP20250202000018,C00004559,SELF_LOAN,2000.00,18,TENCENT_AD,\N,婚庆,REJECTED,R006,2025-02-02 11:14:41,2025-02-02 11:20:40,1
AP20250506000010,C00009115,GUARANTEE_LOAN,100000.00,18,KUAISHOU_AD,\N,购车,APPROVED,\N,2025-05-06 13:59:29,2025-05-06 14:08:40,1
AP20250606000006,C00009333,SELF_LOAN,100000.00,12,APP_ORG,\N,消费,REJECTED,R009,2025-06-06 09:58:47,2025-06-06 10:06:01,1
AP20250314000002,C00000616,JOINT_LOAN,50000.00,36,BAIDU_SEM,\N,教育,APPROVED,\N,2025-03-14 08:09:22,2025-03-14 08:12:56,1
AP20250419000004,C00000198,JOINT_LOAN,80000.00,3,TENCENT_AD,CAMP0014,教育,APPROVED,\N,2025-04-19 13:18:21,2025-04-19 13:28:07,1
AP20250317000009,C00006362,JOINT_LOAN,50000.00,12,TENCENT_AD,\N,婚庆,REJECTED,R006,2025-03-17 21:02:44,2025-03-17 21:08:15,1
AP20250507000010,C00001923,JOINT_LOAN,1000.00,12,BYTEDANCE_AD,\N,医疗,APPROVED,\N,2025-05-07 21:51:51,2025-05-07 21:59:20,1
AP20250509000005,C00009197,PLATFORM_LOAN,100000.00,6,APP_ORG,\N,购车,REJECTED,R006,2025-05-09 22:29:59,2025-05-09 22:34:36,1
AP20250426000005,C00004801,PLATFORM_LOAN,20000.00,24,TENCENT_AD,CAMP0024,其他,REJECTED,R006,2025-04-26 20:34:48,2025-04-26 20:43:26,1
AP20250121000005,C00001641,SELF_LOAN,20000.00,3,TENCENT_AD,\N,教育,APPROVED,\N,2025-01-21 21:10:16,2025-01-21 21:14:40,1
AP20250530000005,C00005326,JOINT_LOAN,100000.00,12,PARTNER_BANK1,\N,装修,REJECTED,R006,2025-05-30 21:13:56,2025-05-30 21:21:56,1
AP20250307000007,C00009742,SELF_LOAN,50000.00,36,KUAISHOU_AD,\N,婚庆,APPROVED,\N,2025-03-07 22:15:06,2025-03-07 22:26:57,1
AP20250227000013,C00002997,PLATFORM_LOAN,80000.00,6,APP_ORG,CAMP0023,其他,REJECTED,R006,2025-02-27 18:23:36,2025-02-27 18:29:55,1
AP20250621000008,C00000058,SELF_LOAN,80000.00,36,BAIDU_SEM,\N,旅游,REJECTED,R004,2025-06-21 20:02:22,2025-06-21 20:11:58,1
AP20250409000006,C00008111,PLATFORM_LOAN,50000.00,24,PARTNER_MALL,\N,其他,REJECTED,R004,2025-04-09 22:35:20,2025-04-09 22:42:29,1
AP20250105000003,C00004116,GUARANTEE_LOAN,5000.00,3,TENCENT_AD,CAMP0004,装修,REJECTED,R008,2025-01-05 16:32:10,2025-01-05 16:44:35,1
AP20250116000004,C00001582,GUARANTEE_LOAN,100000.00,6,BAIDU_SEM,CAMP0030,装修,APPROVED,\N,2025-01-18 04:49:05,2025-01-18 04:56:48,1
AP20250213000014,C00008221,JOINT_LOAN,1000.00,3,TENCENT_AD,\N,旅游,APPROVED,\N,2025-02-13 22:09:11,2025-02-13 22:22:03,1
AP20250318000012,C00008557,PLATFORM_LOAN,10000.00,24,REFERRAL,CAMP0028,教育,REJECTED,R008,2025-03-18 17:09:29,2025-03-18 17:17:00,1
AP20250426000006,C00006874,SELF_LOAN,30000.00,6,BYTEDANCE_AD,CAMP0024,婚庆,APPROVED,\N,2025-04-26 17:50:48,2025-04-26 17:59:47,1
AP20250419000005,C00009974,SELF_LOAN,20000.00,18,BAIDU_SEM,\N,旅游,REJECTED,R008,2025-04-19 21:36:13,2025-04-19 21:39:16,1
AP20250215000016,C00009421,JOINT_LOAN,10000.00,18,BAIDU_SEM,\N,旅游,REJECTED,R004,2025-02-15 06:39:43,2025-02-15 06:47:25,1
AP20250405000005,C00008587,JOINT_LOAN,10000.00,12,REFERRAL,CAMP0001,其他,APPROVED,\N,2025-04-05 01:58:15,2025-04-05 02:10:20,1
AP20250208000007,C00005676,JOINT_LOAN,5000.00,36,H5_PROMO,\N,医疗,APPROVED,\N,2025-02-08 23:09:51,2025-02-08 23:15:35,1
AP20250127000010,C00003280,JOINT_LOAN,80000.00,6,APP_ORG,CAMP0040,医疗,REJECTED,R006,2025-01-27 22:54:58,2025-01-27 23:03:08,1
AP20250428000006,C00003695,SELF_LOAN,5000.00,36,TENCENT_AD,\N,医疗,APPROVED,\N,2025-04-28 22:21:16,2025-04-28 22:26:48,1
AP20250316000009,C00001769,JOINT_LOAN,80000.00,36,BYTEDANCE_AD,\N,医疗,APPROVED,\N,2025-03-16 12:00:09,2025-03-16 12:10:42,1
AP20250203000013,C00001786,PLATFORM_LOAN,80000.00,18,KUAISHOU_AD,CAMP0008,医疗,APPROVED,\N,2025-02-03 22:39:12,2025-02-03 22:49:54,1
AP20250223000012,C00000894,JOINT_LOAN,5000.00,18,BAIDU_SEM,CAMP0015,婚庆,APPROVED,\N,2025-02-23 14:38:00,2025-02-23 14:51:19,1
AP20250610000006,C00004447,JOINT_LOAN,1000.00,24,BYTEDANCE_AD,\N,医疗,REJECTED,R006,2025-06-10 21:33:54,2025-06-10 21:41:39,1
AP20250224000011,C00001619,SELF_LOAN,50000.00,6,BYTEDANCE_AD,\N,旅游,APPROVED,\N,2025-02-24 13:52:08,2025-02-24 13:56:01,1
AP20250611000009,C00002888,PLATFORM_LOAN,20000.00,24,APP_ORG,\N,婚庆,REJECTED,R009,2025-06-11 09:48:48,2025-06-11 10:00:03,1
AP20250226000011,C00009691,SELF_LOAN,1000.00,36,APP_ORG,CAMP0017,教育,REJECTED,R006,2025-02-26 12:05:42,2025-02-26 12:17:56,1
AP20250603000003,C00004764,SELF_LOAN,100000.00,18,KUAISHOU_AD,\N,教育,APPROVED,\N,2025-06-03 11:29:40,2025-06-03 11:33:03,1
AP20250131000008,C00009537,SELF_LOAN,2000.00,12,H5_PROMO,\N,消费,REJECTED,R007,2025-01-31 20:47:29,2025-01-31 21:00:47,1
AP20250226000012,C00001405,PLATFORM_LOAN,10000.00,24,REFERRAL,CAMP0017,其他,APPROVED,\N,2025-02-26 13:35:56,2025-02-26 13:41:41,1
AP20250115000005,C00007054,SELF_LOAN,5000.00,18,BAIDU_SEM,CAMP0019,装修,REJECTED,R004,2025-01-15 14:19:01,2025-01-15 14:30:10,1
AP20250411000006,C00003549,GUARANTEE_LOAN,2000.00,6,REFERRAL,CAMP0018,消费,REJECTED,R006,2025-04-11 11:19:29,2025-04-11 11:29:59,1
AP20250401000008,C00003993,PLATFORM_LOAN,5000.00,6,BAIDU_SEM,CAMP0014,购车,REJECTED,R006,2025-04-01 22:06:38,2025-04-01 22:19:57,1
AP20250410000009,C00009185,SELF_LOAN,1000.00,3,BYTEDANCE_AD,\N,教育,APPROVED,\N,2025-04-10 22:49:01,2025-04-10 22:51:21,1
AP20250611000010,C00006042,SELF_LOAN,100000.00,12,BYTEDANCE_AD,\N,消费,APPROVED,\N,2025-06-11 09:04:21,2025-06-11 09:15:06,1
AP20250215000017,C00008629,JOINT_LOAN,30000.00,18,BAIDU_SEM,CAMP0038,其他,REJECTED,R009,2025-02-15 17:47:13,2025-02-15 17:58:14,1
AP20250216000011,C00008055,PLATFORM_LOAN,30000.00,12,BAIDU_SEM,CAMP0031,消费,REJECTED,R004,2025-02-16 08:28:14,2025-02-16 08:37:11,1
AP20250411000007,C00005496,GUARANTEE_LOAN,30000.00,6,TENCENT_AD,\N,旅游,APPROVED,\N,2025-04-11 13:05:49,2025-04-11 13:17:18,1
AP20250121000006,C00008375,PLATFORM_LOAN,30000.00,12,H5_PROMO,\N,其他,APPROVED,\N,2025-01-21 12:39:57,2025-01-21 12:47:38,1
AP20250319000007,C00007207,PLATFORM_LOAN,30000.00,12,H5_PROMO,\N,旅游,REJECTED,R006,2025-03-19 06:57:28,2025-03-19 07:10:29,1
AP20250602000009,C00006091,PLATFORM_LOAN,100000.00,18,APP_ORG,\N,旅游,APPROVED,\N,2025-06-02 22:08:24,2025-06-02 22:19:10,1
AP20250219000012,C00004141,SELF_LOAN,1000.00,36,BAIDU_SEM,CAMP0011,婚庆,REJECTED,R009,2025-02-19 22:02:49,2025-02-19 22:08:25,1
AP20250501000007,C00004605,PLATFORM_LOAN,10000.00,36,KUAISHOU_AD,CAMP0014,医疗,REJECTED,R006,2025-05-01 22:47:47,2025-05-01 22:53:53,1
AP20250118000005,C00008489,JOINT_LOAN,15000.00,3,KUAISHOU_AD,\N,医疗,REJECTED,R009,2025-01-18 12:15:04,2025-01-18 12:27:18,1
AP20250306000010,C00009214,SELF_LOAN,100000.00,18,BYTEDANCE_AD,\N,医疗,APPROVED,\N,2025-03-06 21:10:47,2025-03-06 21:17:09,1
AP20250316000010,C00004004,SELF_LOAN,15000.00,36,APP_ORG,CAMP0001,医疗,APPROVED,\N,2025-03-16 21:02:44,2025-03-16 21:11:14,1
AP20250302000010,C00005249,SELF_LOAN,10000.00,3,TENCENT_AD,\N,消费,REJECTED,R006,2025-03-02 12:01:01,2025-03-02 12:12:24,1
AP20250623000008,C00009955,JOINT_LOAN,100000.00,3,REFERRAL,\N,旅游,REJECTED,R009,2025-06-23 12:41:51,2025-06-23 12:53:57,1
AP20250612000006,C00004609,JOINT_LOAN,50000.00,12,APP_ORG,\N,购车,APPROVED,\N,2025-06-12 12:37:53,2025-06-12 12:49:40,1
AP20250602000010,C00003463,GUARANTEE_LOAN,100000.00,3,WECHAT_MP,\N,其他,APPROVED,\N,2025-06-02 15:11:09,2025-06-02 15:18:21,1
AP20250227000014,C00007561,PLATFORM_LOAN,15000.00,18,PARTNER_BANK1,CAMP0040,旅游,REJECTED,R006,2025-02-27 13:29:36,2025-02-27 13:39:08,1
AP20250215000018,C00002653,PLATFORM_LOAN,50000.00,24,REFERRAL,\N,购车,REJECTED,R006,2025-02-15 16:25:54,2025-02-15 16:37:00,1
AP20250506000011,C00008080,PLATFORM_LOAN,50000.00,12,BYTEDANCE_AD,\N,医疗,REJECTED,R004,2025-05-06 22:21:03,2025-05-06 22:28:38,1
AP20250207000010,C00004132,PLATFORM_LOAN,15000.00,36,BYTEDANCE_AD,CAMP0040,医疗,REJECTED,R009,2025-02-07 21:34:51,2025-02-07 21:37:45,1
AP20250511000008,C00007627,JOINT_LOAN,8000.00,18,BAIDU_SEM,CAMP0003,其他,REJECTED,R009,2025-05-11 11:47:28,2025-05-11 11:55:51,1
AP20250603000004,C00002667,PLATFORM_LOAN,80000.00,18,TENCENT_AD,\N,婚庆,APPROVED,\N,2025-06-03 13:02:59,2025-06-03 13:14:10,1
AP20250109000003,C00009611,JOINT_LOAN,15000.00,6,PARTNER_MALL,\N,医疗,APPROVED,\N,2025-01-09 10:07:44,2025-01-09 10:13:25,1
AP20250511000009,C00006803,SELF_LOAN,10000.00,24,APP_ORG,CAMP0003,婚庆,APPROVED,\N,2025-05-11 07:18:52,2025-05-11 07:29:18,1
AP20250121000007,C00000672,SELF_LOAN,2000.00,6,BYTEDANCE_AD,CAMP0039,消费,APPROVED,\N,2025-01-21 17:42:31,2025-01-21 17:47:53,1
AP20250223000013,C00002566,JOINT_LOAN,20000.00,24,BYTEDANCE_AD,\N,购车,REJECTED,R009,2025-02-23 13:36:02,2025-02-23 13:43:19,1
AP20250308000004,C00002226,JOINT_LOAN,15000.00,6,BAIDU_SEM,\N,装修,REJECTED,R006,2025-03-08 21:03:48,2025-03-08 21:07:52,1
AP20250626000009,C00002720,SELF_LOAN,80000.00,18,WECHAT_MP,\N,教育,APPROVED,\N,2025-06-26 18:16:09,2025-06-26 18:26:24,1
AP20250227000015,C00005261,SELF_LOAN,5000.00,18,BAIDU_SEM,CAMP0015,其他,APPROVED,\N,2025-02-27 13:36:05,2025-02-27 13:44:26,1
AP20250508000008,C00009280,GUARANTEE_LOAN,80000.00,24,BYTEDANCE_AD,\N,消费,REJECTED,R006,2025-05-08 13:27:31,2025-05-08 13:37:03,1
AP20250226000013,C00008027,SELF_LOAN,8000.00,6,BAIDU_SEM,CAMP0036,其他,APPROVED,\N,2025-02-26 14:04:18,2025-02-26 14:12:24,1
AP20250124000006,C00007703,PLATFORM_LOAN,30000.00,36,REFERRAL,CAMP0016,其他,REJECTED,R008,2025-01-24 13:52:18,2025-01-24 14:04:27,1
AP20250228000012,C00001293,GUARANTEE_LOAN,15000.00,18,KUAISHOU_AD,CAMP0002,旅游,APPROVED,\N,2025-02-28 21:24:34,2025-02-28 21:27:53,1
AP20250302000011,C00008171,SELF_LOAN,10000.00,36,TENCENT_AD,\N,旅游,REJECTED,R009,2025-03-02 20:04:26,2025-03-02 20:12:39,1
AP20250520000011,C00000412,JOINT_LOAN,8000.00,3,WECHAT_MP,\N,购车,REJECTED,R004,2025-05-20 13:32:04,2025-05-20 13:38:11,1
AP20250410000010,C00002206,SELF_LOAN,1000.00,36,BAIDU_SEM,CAMP0011,装修,APPROVED,\N,2025-04-10 22:18:03,2025-04-10 22:32:04,1
AP20250331000008,C00006712,PLATFORM_LOAN,30000.00,24,KUAISHOU_AD,CAMP0012,医疗,APPROVED,\N,2025-03-31 20:58:13,2025-03-31 21:03:51,1
AP20250304000009,C00004937,SELF_LOAN,80000.00,36,BYTEDANCE_AD,\N,婚庆,APPROVED,\N,2025-03-04 22:02:44,2025-03-04 22:13:53,1
AP20250203000014,C00005453,SELF_LOAN,5000.00,3,APP_ORG,\N,婚庆,APPROVED,\N,2025-02-03 20:14:50,2025-02-03 20:20:34,1
AP20250217000014,C00001277,PLATFORM_LOAN,1000.00,12,BAIDU_SEM,\N,婚庆,APPROVED,\N,2025-02-17 02:35:19,2025-02-17 02:50:22,1
AP20250408000007,C00001506,PLATFORM_LOAN,8000.00,3,H5_PROMO,CAMP0018,教育,APPROVED,\N,2025-04-08 21:00:27,2025-04-08 21:08:59,1
AP20250204000011,C00003336,JOINT_LOAN,100000.00,12,WECHAT_MP,\N,其他,APPROVED,\N,2025-02-04 13:57:13,2025-02-04 14:10:27,1
AP20250214000009,C00006186,SELF_LOAN,1000.00,24,REFERRAL,CAMP0025,消费,APPROVED,\N,2025-02-14 12:19:31,2025-02-14 12:31:59,1
AP20250408000008,C00008595,SELF_LOAN,30000.00,12,H5_PROMO,\N,其他,APPROVED,\N,2025-04-08 11:54:00,2025-04-08 12:03:19,1
AP20250613000007,C00009091,PLATFORM_LOAN,20000.00,6,WECHAT_MP,\N,购车,REJECTED,R008,2025-06-13 20:44:11,2025-06-13 20:52:35,1
AP20250329000006,C00004257,PLATFORM_LOAN,10000.00,18,BYTEDANCE_AD,\N,消费,REJECTED,R009,2025-03-29 20:19:17,2025-03-29 20:23:34,1
AP20250504000006,C00001378,SELF_LOAN,1000.00,18,TENCENT_AD,CAMP0012,其他,REJECTED,R004,2025-05-04 12:57:04,2025-05-04 13:10:42,1
AP20250424000005,C00000622,PLATFORM_LOAN,20000.00,3,BYTEDANCE_AD,CAMP0017,购车,APPROVED,\N,2025-04-24 20:16:05,2025-04-24 20:21:16,1
AP20250107000002,C00007977,SELF_LOAN,20000.00,3,BAIDU_SEM,\N,装修,APPROVED,\N,2025-01-07 21:12:06,2025-01-07 21:23:27,1
AP20250530000006,C00005318,GUARANTEE_LOAN,2000.00,18,TENCENT_AD,\N,装修,APPROVED,\N,2025-05-30 13:32:08,2025-05-30 13:41:38,1
AP20250620000011,C00009381,SELF_LOAN,15000.00,3,BYTEDANCE_AD,\N,医疗,APPROVED,\N,2025-06-21 20:01:15,2025-06-21 20:12:57,1
AP20250510000007,C00000102,SELF_LOAN,100000.00,6,BYTEDANCE_AD,\N,婚庆,REJECTED,R004,2025-05-10 10:09:22,2025-05-10 10:18:14,1
AP20250302000012,C00001472,SELF_LOAN,2000.00,12,REFERRAL,\N,医疗,APPROVED,\N,2025-03-02 12:35:54,2025-03-02 12:44:21,1
AP20250413000005,C00000177,SELF_LOAN,5000.00,36,WECHAT_MP,CAMP0018,购车,REJECTED,R006,2025-04-13 02:18:03,2025-04-13 02:24:45,1
AP20250123000005,C00004775,GUARANTEE_LOAN,20000.00,36,H5_PROMO,\N,婚庆,REJECTED,R009,2025-01-23 22:11:09,2025-01-23 22:22:40,1
AP20250415000006,C00001274,PLATFORM_LOAN,5000.00,6,TENCENT_AD,\N,旅游,REJECTED,R006,2025-04-15 21:02:42,2025-04-15 21:06:14,1
AP20250221000015,C00007317,JOINT_LOAN,15000.00,24,BAIDU_SEM,CAMP0016,消费,REJECTED,R006,2025-02-21 22:13:33,2025-02-21 22:21:45,1
AP20250310000010,C00002206,PLATFORM_LOAN,20000.00,24,BAIDU_SEM,CAMP0031,购车,APPROVED,\N,2025-03-10 13:54:14,2025-03-10 14:03:19,1
AP20250312000010,C00008037,SELF_LOAN,8000.00,12,WECHAT_MP,CAMP0017,消费,REJECTED,R009,2025-03-12 13:18:56,2025-03-12 13:26:03,1
AP20250226000014,C00009863,JOINT_LOAN,1000.00,6,KUAISHOU_AD,\N,旅游,APPROVED,\N,2025-02-26 12:46:43,2025-02-26 12:52:05,1
AP20250617000005,C00007460,PLATFORM_LOAN,80000.00,18,APP_ORG,\N,装修,REJECTED,R006,2025-06-17 12:02:18,2025-06-17 12:17:08,1
AP20250215000019,C00002229,JOINT_LOAN,100000.00,18,H5_PROMO,CAMP0013,教育,REJECTED,R009,2025-02-15 21:49:29,2025-02-15 21:53:19,1
AP20250329000007,C00006619,GUARANTEE_LOAN,20000.00,12,BYTEDANCE_AD,CAMP0014,购车,REJECTED,R004,2025-03-29 16:40:49,2025-03-29 16:54:28,1
AP20250519000010,C00000405,JOINT_LOAN,30000.00,18,BAIDU_SEM,\N,消费,REJECTED,R009,2025-05-19 01:50:17,2025-05-19 01:54:24,1
AP20250317000010,C00000317,SELF_LOAN,100000.00,3,BYTEDANCE_AD,CAMP0038,购车,APPROVED,\N,2025-03-17 13:21:46,2025-03-17 13:26:25,1
AP20250225000007,C00008719,SELF_LOAN,10000.00,18,TENCENT_AD,\N,婚庆,REJECTED,R006,2025-02-25 22:10:19,2025-02-25 22:14:37,1
AP20250409000007,C00007195,SELF_LOAN,10000.00,3,TENCENT_AD,\N,医疗,APPROVED,\N,2025-04-09 12:06:11,2025-04-09 12:13:53,1
AP20250202000019,C00007589,SELF_LOAN,10000.00,18,PARTNER_MALL,CAMP0034,教育,APPROVED,\N,2025-02-02 22:21:26,2025-02-02 22:28:46,1
AP20250207000011,C00000352,PLATFORM_LOAN,50000.00,6,KUAISHOU_AD,CAMP0013,消费,REJECTED,R009,2025-02-07 10:33:00,2025-02-07 10:42:22,1
AP20250305000005,C00008206,SELF_LOAN,80000.00,24,BAIDU_SEM,CAMP0028,装修,APPROVED,\N,2025-03-05 15:05:30,2025-03-05 15:16:45,1
AP20250224000012,C00007156,JOINT_LOAN,80000.00,24,H5_PROMO,CAMP0010,教育,REJECTED,R006,2025-02-24 21:01:16,2025-02-24 21:07:23,1
