ticket_id,action,remark,acted_at,actor,is_test_data
TK001145,创建,工单创建,2025-05-05 22:35:22,E00390,1
TK001145,关闭,问题已解决,2025-05-06 04:35:22,E00390,1
TK001146,创建,工单创建,2025-03-22 13:36:58,E00141,1
TK001146,关闭,问题已解决,2025-03-25 13:36:58,E00141,1
TK001147,创建,工单创建,2025-06-26 13:04:42,E00158,1
TK001147,关闭,问题已解决,2025-06-29 02:04:42,E00158,1
TK001148,创建,工单创建,2025-03-10 10:04:26,E00128,1
TK001148,关闭,问题已解决,2025-03-11 01:04:26,E00128,1
TK001149,创建,工单创建,2025-04-17 09:34:36,E00573,1
TK001149,关闭,问题已解决,2025-04-18 19:34:36,E00573,1
TK001150,创建,工单创建,2025-04-12 21:44:14,E00619,1
TK001151,创建,工单创建,2025-05-25 22:31:45,E00566,1
TK001151,关闭,问题已解决,2025-05-28 07:31:45,E00566,1
TK001152,创建,工单创建,2025-06-22 09:03:42,E00025,1
TK001152,关闭,问题已解决,2025-06-24 00:03:42,E00025,1
TK001153,创建,工单创建,2025-02-03 14:36:34,E00156,1
TK001153,关闭,问题已解决,2025-02-04 17:36:34,E00156,1
TK001154,创建,工单创建,2025-04-12 01:07:42,E00317,1
TK001154,关闭,问题已解决,2025-04-12 17:07:42,E00317,1
TK001155,创建,工单创建,2025-03-02 20:39:53,E00378,1
TK001155,关闭,问题已解决,2025-03-03 20:39:53,E00378,1
TK001156,创建,工单创建,2025-06-17 10:13:10,E00423,1
TK001156,关闭,问题已解决,2025-06-19 11:13:10,E00423,1
TK001157,创建,工单创建,2025-04-14 13:44:52,E00338,1
TK001157,关闭,问题已解决,2025-04-15 15:44:52,E00338,1
TK001158,创建,工单创建,2025-04-08 22:40:36,E00235,1
TK001158,关闭,问题已解决,2025-04-09 22:40:36,E00235,1
TK001159,创建,工单创建,2025-06-04 09:34:03,E00068,1
TK001160,创建,工单创建,2025-06-25 21:37:48,E00322,1
TK001160,关闭,问题已解决,2025-06-26 17:37:48,E00322,1
TK001161,创建,工单创建,2025-06-10 20:01:44,E00344,1
TK001161,关闭,问题已解决,2025-06-13 08:01:44,E00344,1
TK001162,创建,工单创建,2025-04-19 19:42:13,E00236,1
TK001163,创建,工单创建,2025-04-24 20:26:36,E00129,1
TK001163,关闭,问题已解决,2025-04-27 11:26:36,E00129,1
TK001164,创建,工单创建,2025-06-25 15:50:10,E00553,1
TK001164,关闭,问题已解决,2025-06-26 02:50:10,E00553,1
TK001165,创建,工单创建,2025-05-19 19:12:11,E00117,1
TK001165,关闭,问题已解决,2025-05-21 10:12:11,E00117,1
TK001166,创建,工单创建,2025-05-20 20:59:00,E00204,1
TK001166,关闭,问题已解决,2025-05-21 09:59:00,E00204,1
TK001167,创建,工单创建,2025-05-12 12:12:37,E00058,1
TK001167,关闭,问题已解决,2025-05-12 19:12:37,E00058,1
TK001168,创建,工单创建,2025-06-02 20:31:31,E00580,1
TK001168,关闭,问题已解决,2025-06-03 07:31:31,E00580,1
TK001169,创建,工单创建,2025-06-08 21:27:42,E00538,1
TK001169,关闭,问题已解决,2025-06-11 20:27:42,E00538,1
TK001170,创建,工单创建,2025-05-01 11:23:06,E00425,1
TK001170,关闭,问题已解决,2025-05-01 22:23:06,E00425,1
TK001171,创建,工单创建,2025-05-05 14:20:35,E00043,1
TK001171,关闭,问题已解决,2025-05-06 00:20:35,E00043,1
TK001172,创建,工单创建,2025-04-27 12:07:48,E00252,1
TK001172,关闭,问题已解决,2025-04-30 01:07:48,E00252,1
TK001173,创建,工单创建,2025-06-20 15:05:50,E00209,1
TK001173,关闭,问题已解决,2025-06-22 08:05:50,E00209,1
TK001174,创建,工单创建,2025-06-28 21:54:24,E00497,1
TK001174,关闭,问题已解决,2025-06-29 15:54:24,E00497,1
TK001175,创建,工单创建,2025-03-31 12:30:56,E00303,1
TK001175,关闭,问题已解决,2025-04-01 11:30:56,E00303,1
TK001176,创建,工单创建,2025-04-27 15:15:15,E00035,1
TK001176,关闭,问题已解决,2025-04-29 04:15:15,E00035,1
TK001177,创建,工单创建,2025-05-13 12:01:37,E00215,1
TK001177,关闭,问题已解决,2025-05-16 03:01:37,E00215,1
TK001178,创建,工单创建,2025-05-27 17:49:27,E00511,1
TK001178,关闭,问题已解决,2025-05-29 12:49:27,E00511,1
TK001179,创建,工单创建,2025-05-23 13:23:44,E00140,1
TK001179,关闭,问题已解决,2025-05-24 01:23:44,E00140,1
TK001180,创建,工单创建,2025-06-19 21:29:04,E00244,1
TK001180,关闭,问题已解决,2025-06-19 22:29:04,E00244,1
TK001181,创建,工单创建,2025-06-24 13:18:07,E00166,1
TK001182,创建,工单创建,2025-06-04 21:55:22,E00229,1
TK001182,关闭,问题已解决,2025-06-05 01:55:22,E00229,1
TK001183,创建,工单创建,2025-05-10 13:16:05,E00402,1
TK001184,创建,工单创建,2025-05-30 13:50:57,E00646,1
TK001185,创建,工单创建,2025-04-13 17:44:05,E00647,1
TK001186,创建,工单创建,2025-06-23 13:58:35,E00649,1
TK001186,关闭,问题已解决,2025-06-25 11:58:35,E00649,1
TK001187,创建,工单创建,2025-06-03 11:32:06,E00512,1
TK001187,关闭,问题已解决,2025-06-04 20:32:06,E00512,1
TK001188,创建,工单创建,2025-04-04 22:14:12,E00399,1
TK001188,关闭,问题已解决,2025-04-07 05:14:12,E00399,1
TK001189,创建,工单创建,2025-06-22 11:25:44,E00023,1
TK001189,关闭,问题已解决,2025-06-24 21:25:44,E00023,1
TK001190,创建,工单创建,2025-05-12 21:42:11,E00085,1
TK001190,关闭,问题已解决,2025-05-14 14:42:11,E00085,1
TK001191,创建,工单创建,2025-04-24 00:02:00,E00363,1
TK001191,关闭,问题已解决,2025-04-25 17:02:00,E00363,1
TK001192,创建,工单创建,2025-06-13 06:38:25,E00625,1
TK001192,关闭,问题已解决,2025-06-13 18:38:25,E00625,1
TK001193,创建,工单创建,2025-04-20 18:39:01,E00530,1
TK001193,关闭,问题已解决,2025-04-23 06:39:01,E00530,1
TK001194,创建,工单创建,2025-06-11 20:30:26,E00004,1
TK001194,关闭,问题已解决,2025-06-14 18:30:26,E00004,1
TK001195,创建,工单创建,2025-06-22 14:32:46,E00230,1
TK001195,关闭,问题已解决,2025-06-24 00:32:46,E00230,1
TK001196,创建,工单创建,2025-05-02 14:32:19,E00266,1
TK001197,创建,工单创建,2025-06-13 20:46:32,E00008,1
TK001197,关闭,问题已解决,2025-06-15 13:46:32,E00008,1
TK001198,创建,工单创建,2025-06-12 13:22:43,E00026,1
TK001198,关闭,问题已解决,2025-06-14 22:22:43,E00026,1
TK001199,创建,工单创建,2025-05-11 20:03:02,E00120,1
TK001199,关闭,问题已解决,2025-05-14 20:03:02,E00120,1
TK001200,创建,工单创建,2025-06-03 13:58:48,E00031,1
TK001201,创建,工单创建,2025-06-01 16:59:49,E00480,1
TK001201,关闭,问题已解决,2025-06-03 08:59:49,E00480,1
TK001202,创建,工单创建,2025-03-08 21:42:08,E00562,1
TK001202,关闭,问题已解决,2025-03-11 11:42:08,E00562,1
TK001203,创建,工单创建,2025-05-26 20:06:52,E00433,1
TK001204,创建,工单创建,2025-05-01 21:33:56,E00475,1
TK001204,关闭,问题已解决,2025-05-02 19:33:56,E00475,1
TK001205,创建,工单创建,2025-03-31 21:30:07,E00148,1
TK001205,关闭,问题已解决,2025-04-01 08:30:07,E00148,1
TK001206,创建,工单创建,2025-06-02 20:38:21,E00303,1
TK001206,关闭,问题已解决,2025-06-03 17:38:21,E00303,1
TK001207,创建,工单创建,2025-03-05 14:39:40,E00648,1
TK001207,关闭,问题已解决,2025-03-05 20:39:40,E00648,1
TK001208,创建,工单创建,2025-03-24 21:50:17,E00403,1
TK001208,关闭,问题已解决,2025-03-27 15:50:17,E00403,1
TK001209,创建,工单创建,2025-06-11 17:35:31,E00221,1
TK001210,创建,工单创建,2025-03-27 20:14:26,E00219,1
TK001210,关闭,问题已解决,2025-03-30 11:14:26,E00219,1
TK001211,创建,工单创建,2025-04-20 13:16:38,E00044,1
TK001212,创建,工单创建,2025-05-29 16:39:30,E00206,1
TK001212,关闭,问题已解决,2025-05-31 03:39:30,E00206,1
TK001213,创建,工单创建,2025-05-27 20:56:42,E00082,1
TK001213,关闭,问题已解决,2025-05-28 00:56:42,E00082,1
TK001214,创建,工单创建,2025-05-30 21:43:49,E00073,1
TK001214,关闭,问题已解决,2025-06-02 04:43:49,E00073,1
TK001215,创建,工单创建,2025-06-05 22:06:15,E00557,1
TK001216,创建,工单创建,2025-04-29 21:34:21,E00314,1
TK001216,关闭,问题已解决,2025-04-30 21:34:21,E00314,1
TK001217,创建,工单创建,2025-05-13 20:56:32,E00117,1
TK001218,创建,工单创建,2025-05-20 18:11:49,E00038,1
TK001218,关闭,问题已解决,2025-05-21 16:11:49,E00038,1
TK001219,创建,工单创建,2025-05-31 09:29:29,E00058,1
TK001219,关闭,问题已解决,2025-06-01 14:29:29,E00058,1
TK001220,创建,工单创建,2025-04-07 07:44:44,E00642,1
TK001221,创建,工单创建,2025-05-20 18:15:45,E00361,1
TK001221,关闭,问题已解决,2025-05-23 07:15:45,E00361,1
TK001222,创建,工单创建,2025-03-25 22:18:41,E00526,1
TK001222,关闭,问题已解决,2025-03-26 00:18:41,E00526,1
TK001223,创建,工单创建,2025-05-14 21:58:46,E00354,1
TK001223,关闭,问题已解决,2025-05-14 23:58:46,E00354,1
TK001224,创建,工单创建,2025-05-28 00:14:25,E00354,1
TK001224,关闭,问题已解决,2025-05-31 00:14:25,E00354,1
TK001225,创建,工单创建,2025-06-12 13:26:47,E00492,1
TK001225,关闭,问题已解决,2025-06-14 00:26:47,E00492,1
TK001226,创建,工单创建,2025-06-08 21:26:26,E00461,1
TK001226,关闭,问题已解决,2025-06-11 16:26:26,E00461,1
TK001227,创建,工单创建,2025-05-20 10:14:29,E00620,1
TK001227,关闭,问题已解决,2025-05-21 15:14:29,E00620,1
TK001228,创建,工单创建,2025-06-20 07:18:16,E00593,1
TK001229,创建,工单创建,2025-06-07 10:39:35,E00254,1
TK001229,关闭,问题已解决,2025-06-10 08:39:35,E00254,1
TK001230,创建,工单创建,2025-05-15 21:14:44,E00577,1
TK001230,关闭,问题已解决,2025-05-16 19:14:44,E00577,1
TK001231,创建,工单创建,2025-04-25 22:14:37,E00240,1
TK001231,关闭,问题已解决,2025-04-26 07:14:37,E00240,1
TK001232,创建,工单创建,2025-04-11 15:12:10,E00041,1
TK001232,关闭,问题已解决,2025-04-14 00:12:10,E00041,1
TK001233,创建,工单创建,2025-04-17 20:51:22,E00175,1
TK001233,关闭,问题已解决,2025-04-20 16:51:22,E00175,1
TK001234,创建,工单创建,2025-06-05 14:58:29,E00122,1
TK001234,关闭,问题已解决,2025-06-06 11:58:29,E00122,1
TK001235,创建,工单创建,2025-05-10 06:23:38,E00373,1
TK001235,关闭,问题已解决,2025-05-11 01:23:38,E00373,1
TK001236,创建,工单创建,2025-06-20 06:45:23,E00076,1
TK001236,关闭,问题已解决,2025-06-20 16:45:23,E00076,1
TK001237,创建,工单创建,2025-04-11 13:22:15,E00133,1
TK001238,创建,工单创建,2025-05-01 17:55:48,E00214,1
TK001238,关闭,问题已解决,2025-05-02 06:55:48,E00214,1
TK001239,创建,工单创建,2025-06-12 22:03:51,E00535,1
TK001239,关闭,问题已解决,2025-06-14 11:03:51,E00535,1
TK001240,创建,工单创建,2025-05-05 22:14:44,E00516,1
TK001240,关闭,问题已解决,2025-05-07 04:14:44,E00516,1
TK001241,创建,工单创建,2025-06-04 22:15:37,E00212,1
TK001241,关闭,问题已解决,2025-06-07 11:15:37,E00212,1
TK001242,创建,工单创建,2025-06-09 13:30:46,E00325,1
TK001242,关闭,问题已解决,2025-06-11 04:30:46,E00325,1
TK001243,创建,工单创建,2025-02-25 12:02:59,E00250,1
TK001244,创建,工单创建,2025-03-06 13:42:57,E00285,1
TK001244,关闭,问题已解决,2025-03-08 00:42:57,E00285,1
TK001245,创建,工单创建,2025-06-10 14:33:21,E00155,1
TK001245,关闭,问题已解决,2025-06-11 07:33:21,E00155,1
TK001246,创建,工单创建,2025-04-25 20:47:34,E00231,1
TK001246,关闭,问题已解决,2025-04-27 17:47:34,E00231,1
TK001247,创建,工单创建,2025-05-06 08:26:38,E00099,1
TK001247,关闭,问题已解决,2025-05-08 04:26:38,E00099,1
TK001248,创建,工单创建,2025-05-31 20:11:34,E00319,1
TK001248,关闭,问题已解决,2025-06-03 00:11:34,E00319,1
TK001249,创建,工单创建,2025-06-28 22:53:05,E00651,1
TK001250,创建,工单创建,2025-04-09 13:09:56,E00063,1
TK001250,关闭,问题已解决,2025-04-10 03:09:56,E00063,1
TK001251,创建,工单创建,2025-04-28 11:06:16,E00142,1
TK001251,关闭,问题已解决,2025-04-29 07:06:16,E00142,1
TK001252,创建,工单创建,2025-04-25 11:09:11,E00641,1
TK001252,关闭,问题已解决,2025-04-28 07:09:11,E00641,1
TK001253,创建,工单创建,2025-06-10 12:37:29,E00154,1
TK001253,关闭,问题已解决,2025-06-12 03:37:29,E00154,1
TK001254,创建,工单创建,2025-03-11 06:33:39,E00588,1
TK001254,关闭,问题已解决,2025-03-11 07:33:39,E00588,1
TK001255,创建,工单创建,2025-05-13 20:04:01,E00357,1
TK001256,创建,工单创建,2025-04-05 09:34:04,E00351,1
TK001256,关闭,问题已解决,2025-04-05 14:34:04,E00351,1
TK001257,创建,工单创建,2025-05-28 13:58:26,E00515,1
TK001257,关闭,问题已解决,2025-05-31 02:58:26,E00515,1
TK001258,创建,工单创建,2025-05-27 20:25:58,E00261,1
TK001258,关闭,问题已解决,2025-05-29 00:25:58,E00261,1
TK001259,创建,工单创建,2025-06-05 21:03:16,E00391,1
TK001259,关闭,问题已解决,2025-06-07 06:03:16,E00391,1
TK001260,创建,工单创建,2025-04-03 22:20:09,E00516,1
TK001261,创建,工单创建,2025-05-26 11:38:47,E00360,1
TK001261,关闭,问题已解决,2025-05-29 00:38:47,E00360,1
TK001262,创建,工单创建,2025-04-21 12:25:04,E00022,1
TK001262,关闭,问题已解决,2025-04-24 10:25:04,E00022,1
TK001263,创建,工单创建,2025-06-13 22:29:38,E00579,1
TK001263,关闭,问题已解决,2025-06-16 07:29:38,E00579,1
TK001264,创建,工单创建,2025-04-21 13:07:33,E00307,1
TK001264,关闭,问题已解决,2025-04-21 23:07:33,E00307,1
TK001265,创建,工单创建,2025-06-26 20:14:56,E00486,1
TK001265,关闭,问题已解决,2025-06-27 09:14:56,E00486,1
TK001266,创建,工单创建,2025-05-19 13:24:34,E00359,1
TK001266,关闭,问题已解决,2025-05-19 21:24:34,E00359,1
TK001267,创建,工单创建,2025-05-31 15:44:13,E00111,1
TK001267,关闭,问题已解决,2025-06-01 09:44:13,E00111,1
TK001268,创建,工单创建,2025-03-28 13:30:51,E00450,1
TK001269,创建,工单创建,2025-05-05 19:38:28,E00044,1
TK001269,关闭,问题已解决,2025-05-08 11:38:28,E00044,1
TK001270,创建,工单创建,2025-06-13 22:41:45,E00276,1
TK001270,关闭,问题已解决,2025-06-15 15:41:45,E00276,1
TK001271,创建,工单创建,2025-05-21 21:30:30,E00133,1
TK001271,关闭,问题已解决,2025-05-21 22:30:30,E00133,1
TK001272,创建,工单创建,2025-03-08 12:51:02,E00361,1
TK001273,创建,工单创建,2025-04-25 16:34:33,E00062,1
TK001274,创建,工单创建,2025-04-17 09:21:39,E00502,1
TK001274,关闭,问题已解决,2025-04-19 05:21:39,E00502,1
TK001275,创建,工单创建,2025-06-18 20:55:51,E00521,1
TK001275,关闭,问题已解决,2025-06-21 16:55:51,E00521,1
TK001276,创建,工单创建,2025-04-07 19:27:33,E00275,1
TK001277,创建,工单创建,2025-05-05 20:02:42,E00545,1
TK001277,关闭,问题已解决,2025-05-06 15:02:42,E00545,1
TK001278,创建,工单创建,2025-05-08 20:06:44,E00595,1
TK001278,关闭,问题已解决,2025-05-10 05:06:44,E00595,1
TK001279,创建,工单创建,2025-03-13 16:53:32,E00273,1
TK001280,创建,工单创建,2025-06-08 22:45:36,E00041,1
TK001280,关闭,问题已解决,2025-06-10 20:45:36,E00041,1
TK001281,创建,工单创建,2025-06-19 08:07:11,E00343,1
TK001281,关闭,问题已解决,2025-06-19 17:07:11,E00343,1
TK001282,创建,工单创建,2025-03-22 20:48:06,E00640,1
TK001283,创建,工单创建,2025-06-18 20:41:58,E00223,1
TK001283,关闭,问题已解决,2025-06-19 06:41:58,E00223,1
TK001284,创建,工单创建,2025-02-18 09:45:40,E00615,1
TK001284,关闭,问题已解决,2025-02-19 14:45:40,E00615,1
TK001285,创建,工单创建,2025-05-27 13:48:36,E00345,1
TK001285,关闭,问题已解决,2025-05-29 03:48:36,E00345,1
TK001286,创建,工单创建,2025-05-02 21:11:31,E00648,1
TK001286,关闭,问题已解决,2025-05-05 05:11:31,E00648,1
TK001287,创建,工单创建,2025-04-20 13:59:41,E00221,1
TK001287,关闭,问题已解决,2025-04-22 14:59:41,E00221,1
TK001288,创建,工单创建,2025-05-17 12:44:40,E00187,1
TK001288,关闭,问题已解决,2025-05-19 20:44:40,E00187,1
TK001289,创建,工单创建,2025-06-16 11:09:09,E00549,1
TK001289,关闭,问题已解决,2025-06-19 05:09:09,E00549,1
TK001290,创建,工单创建,2025-05-10 02:43:25,E00446,1
TK001290,关闭,问题已解决,2025-05-11 15:43:25,E00446,1
TK001291,创建,工单创建,2025-05-02 21:57:53,E00210,1
TK001291,关闭,问题已解决,2025-05-03 18:57:53,E00210,1
TK001292,创建,工单创建,2025-05-30 22:55:57,E00624,1
TK001292,关闭,问题已解决,2025-06-02 14:55:57,E00624,1
TK001293,创建,工单创建,2025-06-10 02:50:26,E00298,1
TK001294,创建,工单创建,2025-05-10 22:44:28,E00270,1
TK001294,关闭,问题已解决,2025-05-13 08:44:28,E00270,1
TK001295,创建,工单创建,2025-06-10 01:16:12,E00380,1
TK001295,关闭,问题已解决,2025-06-11 07:16:12,E00380,1
TK001296,创建,工单创建,2025-06-05 21:55:31,E00161,1
TK001296,关闭,问题已解决,2025-06-06 03:55:31,E00161,1
TK001297,创建,工单创建,2025-04-24 12:43:19,E00624,1
TK001298,创建,工单创建,2025-04-04 23:36:33,E00049,1
TK001299,创建,工单创建,2025-05-25 20:15:15,E00260,1
TK001300,创建,工单创建,2025-04-01 13:13:21,E00311,1
TK001300,关闭,问题已解决,2025-04-03 10:13:21,E00311,1
TK001301,创建,工单创建,2025-05-20 13:00:34,E00533,1
TK001301,关闭,问题已解决,2025-05-23 11:00:34,E00533,1
TK001302,创建,工单创建,2025-05-25 21:50:17,E00156,1
TK001302,关闭,问题已解决,2025-05-27 07:50:17,E00156,1
TK001303,创建,工单创建,2025-05-08 13:32:34,E00006,1
TK001303,关闭,问题已解决,2025-05-11 07:32:34,E00006,1
TK001304,创建,工单创建,2025-04-09 19:16:25,E00536,1
TK001304,关闭,问题已解决,2025-04-10 13:16:25,E00536,1
TK001305,创建,工单创建,2025-06-08 21:28:00,E00018,1
TK001305,关闭,问题已解决,2025-06-09 07:28:00,E00018,1
TK001306,创建,工单创建,2025-06-05 17:59:32,E00301,1
TK001306,关闭,问题已解决,2025-06-06 21:59:32,E00301,1
TK001307,创建,工单创建,2025-06-06 07:20:40,E00275,1
TK001307,关闭,问题已解决,2025-06-07 04:20:40,E00275,1
TK001308,创建,工单创建,2025-06-16 22:13:37,E00433,1
TK001308,关闭,问题已解决,2025-06-19 21:13:37,E00433,1
TK001309,创建,工单创建,2025-06-19 21:48:11,E00018,1
TK001309,关闭,问题已解决,2025-06-22 19:48:11,E00018,1
TK001310,创建,工单创建,2025-04-19 21:04:10,E00206,1
TK001311,创建,工单创建,2025-06-01 22:12:38,E00610,1
TK001311,关闭,问题已解决,2025-06-03 05:12:38,E00610,1
TK001312,创建,工单创建,2025-05-30 09:57:16,E00408,1
TK001312,关闭,问题已解决,2025-05-31 11:57:16,E00408,1
TK001313,创建,工单创建,2025-03-13 12:45:32,E00174,1
TK001313,关闭,问题已解决,2025-03-13 18:45:32,E00174,1
TK001314,创建,工单创建,2025-04-17 10:38:27,E00527,1
TK001314,关闭,问题已解决,2025-04-20 02:38:27,E00527,1
TK001315,创建,工单创建,2025-05-22 22:15:16,E00378,1
TK001315,关闭,问题已解决,2025-05-25 01:15:16,E00378,1
TK001316,创建,工单创建,2025-04-27 18:43:41,E00308,1
TK001316,关闭,问题已解决,2025-04-28 11:43:41,E00308,1
TK001317,创建,工单创建,2025-06-07 17:17:43,E00051,1
TK001317,关闭,问题已解决,2025-06-07 22:17:43,E00051,1
TK001318,创建,工单创建,2025-05-22 21:44:11,E00056,1
TK001318,关闭,问题已解决,2025-05-24 08:44:11,E00056,1
TK001319,创建,工单创建,2025-05-27 22:32:19,E00219,1
TK001319,关闭,问题已解决,2025-05-29 13:32:19,E00219,1
TK001320,创建,工单创建,2025-06-07 21:03:18,E00483,1
TK001321,创建,工单创建,2025-05-22 22:26:04,E00208,1
TK001322,创建,工单创建,2025-05-12 22:53:42,E00096,1
TK001322,关闭,问题已解决,2025-05-14 16:53:42,E00096,1
TK001323,创建,工单创建,2025-03-28 15:48:22,E00288,1
TK001323,关闭,问题已解决,2025-03-30 01:48:22,E00288,1
TK001324,创建,工单创建,2025-04-10 12:39:42,E00371,1
TK001324,关闭,问题已解决,2025-04-11 10:39:42,E00371,1
TK001325,创建,工单创建,2025-03-16 12:02:34,E00573,1
TK001325,关闭,问题已解决,2025-03-18 22:02:34,E00573,1
TK001326,创建,工单创建,2025-05-04 01:14:18,E00389,1
TK001326,关闭,问题已解决,2025-05-06 23:14:18,E00389,1
TK001327,创建,工单创建,2025-03-09 14:16:55,E00391,1
TK001327,关闭,问题已解决,2025-03-11 14:16:55,E00391,1
TK001328,创建,工单创建,2025-04-24 10:19:42,E00145,1
TK001329,创建,工单创建,2025-06-14 12:07:04,E00603,1
TK001329,关闭,问题已解决,2025-06-15 05:07:04,E00603,1
TK001330,创建,工单创建,2025-06-15 12:50:56,E00089,1
TK001330,关闭,问题已解决,2025-06-17 18:50:56,E00089,1
TK001331,创建,工单创建,2025-05-16 23:05:45,E00362,1
TK001331,关闭,问题已解决,2025-05-17 08:05:45,E00362,1
TK001332,创建,工单创建,2025-05-27 13:52:47,E00131,1
TK001333,创建,工单创建,2025-05-27 12:25:17,E00181,1
TK001333,关闭,问题已解决,2025-05-28 16:25:17,E00181,1
TK001334,创建,工单创建,2025-03-26 17:03:40,E00646,1
TK001334,关闭,问题已解决,2025-03-29 12:03:40,E00646,1
TK001335,创建,工单创建,2025-05-09 12:54:36,E00270,1
TK001335,关闭,问题已解决,2025-05-12 12:54:36,E00270,1
TK001336,创建,工单创建,2025-05-22 11:11:20,E00018,1
TK001336,关闭,问题已解决,2025-05-25 02:11:20,E00018,1
TK001337,创建,工单创建,2025-06-07 21:50:28,E00258,1
TK001337,关闭,问题已解决,2025-06-08 16:50:28,E00258,1
TK001338,创建,工单创建,2025-06-13 13:18:02,E00322,1
TK001339,创建,工单创建,2025-03-06 21:28:16,E00104,1
TK001340,创建,工单创建,2025-06-07 13:41:25,E00384,1
TK001340,关闭,问题已解决,2025-06-08 12:41:25,E00384,1
TK001341,创建,工单创建,2025-05-16 12:11:33,E00487,1
TK001341,关闭,问题已解决,2025-05-19 11:11:33,E00487,1
TK001342,创建,工单创建,2025-03-10 13:28:05,E00327,1
TK001342,关闭,问题已解决,2025-03-11 09:28:05,E00327,1
TK001343,创建,工单创建,2025-05-06 21:23:59,E00291,1
TK001343,关闭,问题已解决,2025-05-07 12:23:59,E00291,1
TK001344,创建,工单创建,2025-06-10 14:34:36,E00223,1
TK001344,关闭,问题已解决,2025-06-11 08:34:36,E00223,1
TK001345,创建,工单创建,2025-06-15 13:48:12,E00302,1
TK001345,关闭,问题已解决,2025-06-18 10:48:12,E00302,1
TK001346,创建,工单创建,2025-06-13 02:26:52,E00638,1
TK001346,关闭,问题已解决,2025-06-15 11:26:52,E00638,1
TK001347,创建,工单创建,2025-04-29 11:53:21,E00492,1
TK001347,关闭,问题已解决,2025-04-29 23:53:21,E00492,1
TK001348,创建,工单创建,2025-04-27 20:43:43,E00287,1
TK001349,创建,工单创建,2025-05-07 09:44:01,E00537,1
TK001349,关闭,问题已解决,2025-05-08 10:44:01,E00537,1
TK001350,创建,工单创建,2025-05-20 13:54:33,E00194,1
TK001350,关闭,问题已解决,2025-05-23 02:54:33,E00194,1
TK001351,创建,工单创建,2025-06-18 17:10:12,E00409,1
TK001351,关闭,问题已解决,2025-06-21 10:10:12,E00409,1
TK001352,创建,工单创建,2025-04-27 13:18:41,E00645,1
TK001352,关闭,问题已解决,2025-04-29 06:18:41,E00645,1
TK001353,创建,工单创建,2025-06-12 10:26:41,E00543,1
TK001353,关闭,问题已解决,2025-06-13 22:26:41,E00543,1
TK001354,创建,工单创建,2025-05-28 08:38:44,E00528,1
TK001354,关闭,问题已解决,2025-05-28 14:38:44,E00528,1
TK001355,创建,工单创建,2025-04-22 07:11:56,E00500,1
TK001355,关闭,问题已解决,2025-04-23 05:11:56,E00500,1
TK001356,创建,工单创建,2025-05-19 12:18:51,E00633,1
TK001356,关闭,问题已解决,2025-05-19 19:18:51,E00633,1
TK001357,创建,工单创建,2025-02-21 20:26:40,E00463,1
TK001357,关闭,问题已解决,2025-02-24 10:26:40,E00463,1
TK001358,创建,工单创建,2025-05-03 06:41:45,E00047,1
TK001358,关闭,问题已解决,2025-05-04 21:41:45,E00047,1
TK001359,创建,工单创建,2025-06-14 17:23:43,E00464,1
TK001359,关闭,问题已解决,2025-06-15 19:23:43,E00464,1
TK001360,创建,工单创建,2025-05-26 10:13:18,E00484,1
TK001360,关闭,问题已解决,2025-05-29 09:13:18,E00484,1
TK001361,创建,工单创建,2025-05-31 22:27:05,E00090,1
TK001361,关闭,问题已解决,2025-06-03 12:27:05,E00090,1
TK001362,创建,工单创建,2025-06-06 23:48:01,E00578,1
TK001363,创建,工单创建,2025-02-23 21:27:35,E00243,1
TK001363,关闭,问题已解决,2025-02-25 10:27:35,E00243,1
TK001364,创建,工单创建,2025-05-20 12:10:46,E00022,1
TK001364,关闭,问题已解决,2025-05-23 10:10:46,E00022,1
TK001365,创建,工单创建,2025-04-08 09:19:03,E00303,1
TK001365,关闭,问题已解决,2025-04-11 05:19:03,E00303,1
TK001366,创建,工单创建,2025-03-23 22:25:21,E00183,1
TK001366,关闭,问题已解决,2025-03-24 02:25:21,E00183,1
TK001368,创建,工单创建,2025-04-30 20:31:13,E00647,1
TK001368,关闭,问题已解决,2025-05-02 08:31:13,E00647,1
TK001369,创建,工单创建,2025-06-02 22:24:55,E00085,1
TK001369,关闭,问题已解决,2025-06-05 06:24:55,E00085,1
TK001370,创建,工单创建,2025-03-27 23:34:09,E00236,1
TK001370,关闭,问题已解决,2025-03-29 13:34:09,E00236,1
TK001371,创建,工单创建,2025-06-24 01:03:50,E00256,1
TK001371,关闭,问题已解决,2025-06-25 08:03:50,E00256,1
TK001372,创建,工单创建,2025-04-16 18:32:20,E00227,1
TK001372,关闭,问题已解决,2025-04-18 01:32:20,E00227,1
TK001373,创建,工单创建,2025-06-04 12:03:53,E00526,1
TK001374,创建,工单创建,2025-04-09 13:30:07,E00226,1
TK001374,关闭,问题已解决,2025-04-11 00:30:07,E00226,1
TK001375,创建,工单创建,2025-02-25 23:40:10,E00461,1
TK001375,关闭,问题已解决,2025-02-26 20:40:10,E00461,1
TK001376,创建,工单创建,2025-04-25 14:27:10,E00242,1
TK001377,创建,工单创建,2025-05-22 12:53:30,E00554,1
TK001377,关闭,问题已解决,2025-05-25 00:53:30,E00554,1
TK001378,创建,工单创建,2025-06-26 22:04:56,E00217,1
TK001378,关闭,问题已解决,2025-06-27 18:04:56,E00217,1
