biz_date,loan_id,amount,is_test_data
2025-05-08,LN20250309000024,42.20,1
2025-06-07,LN20250309000024,38.54,1
2025-05-15,LN20250415000012,343.70,1
2025-06-14,LN20250415000012,331.82,1
2025-04-30,LN20250331000014,156.20,1
2025-05-30,LN20250331000014,148.85,1
2025-06-29,LN20250331000014,141.36,1
2025-06-17,LN20250518000010,31.67,1
2025-04-27,LN20250328000017,265.22,1
2025-05-27,LN20250328000017,259.06,1
2025-06-26,LN20250328000017,252.84,1
2025-03-24,LN20250222000024,250.00,1
2025-04-23,LN20250222000024,230.56,1
2025-05-23,LN20250222000024,210.88,1
2025-06-22,LN20250222000024,190.95,1
2025-04-03,LN20250304000028,484.71,1
2025-05-03,LN20250304000028,325.41,1
2025-06-02,LN20250304000028,163.85,1
2025-03-16,LN20250214000029,389.23,1
2025-04-15,LN20250214000029,381.00,1
2025-05-15,LN20250214000029,372.64,1
2025-06-14,LN20250214000029,364.16,1
2025-03-13,LN20250211000016,208.23,1
2025-04-12,LN20250211000016,197.99,1
2025-05-12,LN20250211000016,187.61,1
2025-06-11,LN20250211000016,177.08,1
2025-03-26,LN20250224000029,83.33,1
2025-04-25,LN20250224000029,79.33,1
2025-05-25,LN20250224000029,75.25,1
2025-06-24,LN20250224000029,71.11,1
2025-03-16,LN20250214000030,460.42,1
2025-04-15,LN20250214000030,438.59,1
2025-05-15,LN20250214000030,416.37,1
2025-06-14,LN20250214000030,393.74,1
2025-04-09,LN20250310000026,15.83,1
2025-05-09,LN20250310000026,15.29,1
2025-06-08,LN20250310000026,14.73,1
2025-05-21,LN20250421000013,435.83,1
2025-06-20,LN20250421000013,414.72,1
2025-06-01,LN20250502000010,420.25,1
2025-06-24,LN20250525000013,66.67,1
2025-05-18,LN20250418000013,31.67,1
2025-06-17,LN20250418000013,31.01,1
2025-05-14,LN20250414000008,125.00,1
2025-06-13,LN20250414000008,115.28,1
2025-04-19,LN20250320000014,13.33,1
2025-05-19,LN20250320000014,12.67,1
2025-06-18,LN20250320000014,12.00,1
2025-03-08,LN20250206000018,527.93,1
2025-04-07,LN20250206000018,502.90,1
2025-05-07,LN20250206000018,477.42,1
2025-06-06,LN20250206000018,451.48,1
2025-03-16,LN20250214000031,81.17,1
2025-04-15,LN20250214000031,74.89,1
2025-05-15,LN20250214000031,68.52,1
2025-06-14,LN20250214000031,62.07,1
2025-04-08,LN20250309000025,541.06,1
2025-05-08,LN20250309000025,362.35,1
2025-06-07,LN20250309000025,182.00,1
2025-04-17,LN20250318000018,48.79,1
2025-05-17,LN20250318000018,47.67,1
2025-06-16,LN20250318000018,46.55,1
2025-05-12,LN20250412000012,449.02,1
2025-06-11,LN20250412000012,300.71,1
2025-02-25,LN20250126000007,237.50,1
2025-03-27,LN20250126000007,199.45,1
2025-04-26,LN20250126000007,160.81,1
2025-05-26,LN20250126000007,121.55,1
2025-06-25,LN20250126000007,81.67,1
2025-03-25,LN20250223000027,108.19,1
2025-04-24,LN20250223000027,104.41,1
2025-05-24,LN20250223000027,100.58,1
2025-06-23,LN20250223000027,96.68,1
2025-03-17,LN20250215000029,14.23,1
2025-04-16,LN20250215000029,13.10,1
2025-05-16,LN20250215000029,11.96,1
2025-06-15,LN20250215000029,10.81,1
2025-03-09,LN20250207000023,162.50,1
2025-04-08,LN20250207000023,158.79,1
2025-05-08,LN20250207000023,155.03,1
2025-06-07,LN20250207000023,151.23,1
2025-03-08,LN20250206000019,116.67,1
2025-04-07,LN20250206000019,114.04,1
2025-05-07,LN20250206000019,111.38,1
2025-06-06,LN20250206000019,108.70,1
2025-05-04,LN20250404000022,66.67,1
2025-06-03,LN20250404000022,63.37,1
2025-04-30,LN20250331000015,431.27,1
2025-05-30,LN20250331000015,289.76,1
2025-06-29,LN20250331000015,146.02,1
2025-04-25,LN20250326000015,54.17,1
2025-05-25,LN20250326000015,45.38,1
2025-06-24,LN20250326000015,36.50,1
2025-04-16,LN20250317000032,9.17,1
2025-05-16,LN20250317000032,7.67,1
2025-06-15,LN20250317000032,6.17,1
2025-03-20,LN20250218000018,344.50,1
2025-04-19,LN20250218000018,336.51,1
2025-05-19,LN20250218000018,328.43,1
2025-06-18,LN20250218000018,320.27,1
2025-03-24,LN20250222000025,350.00,1
2025-04-23,LN20250222000025,338.14,1
2025-05-23,LN20250222000025,326.07,1
2025-06-22,LN20250222000025,313.79,1
2025-03-21,LN20250219000023,113.33,1
2025-04-20,LN20250219000023,104.60,1
2025-05-20,LN20250219000023,95.75,1
2025-06-19,LN20250219000023,86.77,1
2025-05-19,LN20250419000014,60.37,1
2025-06-18,LN20250419000014,40.65,1
2025-06-14,LN20250515000019,117.31,1
2025-03-06,LN20250204000015,250.00,1
2025-04-05,LN20250204000015,209.62,1
2025-05-05,LN20250204000015,168.73,1
2025-06-04,LN20250204000015,127.33,1
2025-04-02,LN20250303000022,392.67,1
2025-05-02,LN20250303000022,264.04,1
2025-06-01,LN20250303000022,133.17,1
2025-04-08,LN20250309000026,578.79,1
2025-05-08,LN20250309000026,387.77,1
2025-06-07,LN20250309000026,194.85,1
2025-03-30,LN20250228000025,509.18,1
2025-04-29,LN20250228000025,491.92,1
2025-05-29,LN20250228000025,474.37,1
2025-06-28,LN20250228000025,456.50,1
2025-03-23,LN20250221000026,866.67,1
2025-04-22,LN20250221000026,822.80,1
2025-05-22,LN20250221000026,778.46,1
2025-06-21,LN20250221000026,733.64,1
2025-04-10,LN20250311000021,58.33,1
2025-05-10,LN20250311000021,55.40,1
2025-06-09,LN20250311000021,52.44,1
2025-03-26,LN20250224000030,237.50,1
2025-04-25,LN20250224000030,225.99,1
2025-05-25,LN20250224000030,214.30,1
2025-06-24,LN20250224000030,202.43,1
2025-04-19,LN20250320000015,83.33,1
2025-05-19,LN20250320000015,79.33,1
2025-06-18,LN20250320000015,75.25,1
2025-03-30,LN20250228000026,400.00,1
2025-04-29,LN20250228000026,268.43,1
2025-05-29,LN20250228000026,135.10,1
2025-03-26,LN20250224000031,31.67,1
2025-04-25,LN20250224000031,21.28,1
2025-05-25,LN20250224000031,10.72,1
2025-04-08,LN20250309000027,118.36,1
2025-05-08,LN20250309000027,79.49,1
2025-06-07,LN20250309000027,40.04,1
2025-03-15,LN20250213000030,433.28,1
2025-04-14,LN20250213000030,291.23,1
2025-05-14,LN20250213000030,146.82,1
2025-03-29,LN20250227000027,390.26,1
2025-04-28,LN20250227000027,328.00,1
2025-05-28,LN20250227000027,264.66,1
2025-06-27,LN20250227000027,200.21,1
2025-04-08,LN20250309000028,93.33,1
2025-05-08,LN20250309000028,91.23,1
2025-06-07,LN20250309000028,89.11,1
2025-04-09,LN20250310000027,62.50,1
2025-05-09,LN20250310000027,60.25,1
2025-06-08,LN20250310000027,57.97,1
2025-04-11,LN20250312000028,5.66,1
2025-05-11,LN20250312000028,5.38,1
2025-06-10,LN20250312000028,5.10,1
2025-03-25,LN20250223000028,73.33,1
2025-04-24,LN20250223000028,70.59,1
2025-05-24,LN20250223000028,67.82,1
2025-06-23,LN20250223000028,65.02,1
2025-04-17,LN20250318000019,116.55,1
2025-05-17,LN20250318000019,110.90,1
2025-06-16,LN20250318000019,105.17,1
2025-04-06,LN20250307000032,275.00,1
2025-05-06,LN20250307000032,254.30,1
2025-06-05,LN20250307000032,233.23,1
2025-04-26,LN20250327000027,523.96,1
2025-05-26,LN20250327000027,484.34,1
2025-06-25,LN20250327000027,444.03,1
2025-05-02,LN20250402000016,147.31,1
2025-06-01,LN20250402000016,123.91,1
2025-05-25,LN20250425000010,359.98,1
2025-06-24,LN20250425000010,241.37,1
2025-06-30,LN20250531000012,83.33,1
2025-06-25,LN20250526000020,300.50,1
2025-03-03,LN20250201000014,453.41,1
2025-04-02,LN20250201000014,381.23,1
2025-05-02,LN20250201000014,307.73,1
2025-06-01,LN20250201000014,232.88,1
2025-02-24,LN20250125000010,578.42,1
2025-03-26,LN20250125000010,484.40,1
2025-04-25,LN20250125000010,389.44,1
2025-05-25,LN20250125000010,293.53,1
2025-06-24,LN20250125000010,196.66,1
2025-02-17,LN20250118000009,331.73,1
2025-03-19,LN20250118000009,306.76,1
2025-04-18,LN20250118000009,281.34,1
2025-05-18,LN20250118000009,255.45,1
2025-06-17,LN20250118000009,229.08,1
2025-06-25,LN20250526000021,572.80,1
2025-06-25,LN20250526000022,13.33,1
2025-03-30,LN20250228000027,108.33,1
2025-04-29,LN20250228000027,105.86,1
2025-05-29,LN20250228000027,103.35,1
2025-06-28,LN20250228000027,100.82,1
2025-02-28,LN20250129000011,80.00,1
2025-03-30,LN20250129000011,53.60,1
2025-04-29,LN20250129000011,26.93,1
2025-04-13,LN20250314000022,23.33,1
2025-05-13,LN20250314000022,21.51,1
2025-06-12,LN20250314000022,19.67,1
2025-03-09,LN20250207000024,368.30,1
2025-04-08,LN20250207000024,309.30,1
2025-05-08,LN20250207000024,249.37,1
2025-06-07,LN20250207000024,188.49,1
2025-03-24,LN20250222000026,160.00,1
2025-04-23,LN20250222000026,148.07,1
2025-05-23,LN20250222000026,135.90,1
2025-06-22,LN20250222000026,123.49,1
2025-04-17,LN20250318000020,64.81,1
2025-05-17,LN20250318000020,63.44,1
2025-06-16,LN20250318000020,62.05,1
2025-03-19,LN20250217000021,133.33,1
2025-04-18,LN20250217000021,112.02,1
2025-05-18,LN20250217000021,90.35,1
2025-06-17,LN20250217000021,68.32,1
2025-03-29,LN20250227000028,158.33,1
2025-04-28,LN20250227000028,150.66,1
2025-05-28,LN20250227000028,142.87,1
2025-06-27,LN20250227000028,134.95,1
2025-06-18,LN20250519000017,300.00,1
2025-05-18,LN20250418000014,300.00,1
2025-06-17,LN20250418000014,277.00,1
2025-06-10,LN20250511000021,14.17,1
2025-06-19,LN20250520000008,150.00,1
2025-04-18,LN20250319000019,88.94,1
2025-05-18,LN20250319000019,84.44,1
2025-06-17,LN20250319000019,79.89,1
2025-04-02,LN20250303000023,13.33,1
2025-05-02,LN20250303000023,8.95,1
2025-06-01,LN20250303000023,4.50,1
2025-05-07,LN20250407000013,383.59,1
2025-06-06,LN20250407000013,354.45,1
2025-06-16,LN20250517000022,618.23,1
2025-04-23,LN20250324000019,8.03,1
2025-05-23,LN20250324000019,7.76,1
2025-06-22,LN20250324000019,7.49,1
2025-04-20,LN20250321000024,642.40,1
2025-05-20,LN20250321000024,611.05,1
2025-06-19,LN20250321000024,579.22,1
2025-04-28,LN20250329000014,350.00,1
2025-05-28,LN20250329000014,234.68,1
2025-06-27,LN20250329000014,118.02,1
2025-05-15,LN20250415000013,90.29,1
2025-06-14,LN20250415000013,85.78,1
2025-02-10,LN20250111000001,652.69,1
2025-03-12,LN20250111000001,629.44,1
2025-04-11,LN20250111000001,605.87,1
2025-05-11,LN20250111000001,581.99,1
2025-06-10,LN20250111000001,557.79,1
2025-02-26,LN20250127000007,377.23,1
2025-03-28,LN20250127000007,357.72,1
2025-04-27,LN20250127000007,338.04,1
2025-05-27,LN20250127000007,318.21,1
2025-06-26,LN20250127000007,298.20,1
2025-05-07,LN20250407000014,175.00,1
2025-06-06,LN20250407000014,168.64,1
2025-05-03,LN20250403000008,225.00,1
2025-06-02,LN20250403000008,151.11,1
2025-06-27,LN20250528000013,108.33,1
2025-05-09,LN20250409000019,86.67,1
2025-06-08,LN20250409000019,58.09,1
2025-04-20,LN20250321000025,111.99,1
2025-05-20,LN20250321000025,107.84,1
2025-06-19,LN20250321000025,103.65,1
2025-04-13,LN20250314000023,36.67,1
2025-05-13,LN20250314000023,33.91,1
2025-06-12,LN20250314000023,31.10,1
2025-05-31,LN20250501000014,150.00,1
2025-06-30,LN20250501000014,144.76,1
2025-03-02,LN20250131000015,557.02,1
2025-04-01,LN20250131000015,373.04,1
2025-05-01,LN20250131000015,187.37,1
2025-04-07,LN20250308000026,400.00,1
2025-05-07,LN20250308000026,391.27,1
2025-06-06,LN20250308000026,382.42,1
2025-06-24,LN20250525000014,36.67,1
2025-06-22,LN20250523000019,140.00,1
2025-03-29,LN20250227000029,26.67,1
2025-04-28,LN20250227000029,25.72,1
2025-05-28,LN20250227000029,24.75,1
2025-06-27,LN20250227000029,23.78,1
2025-04-12,LN20250313000032,137.50,1
2025-05-12,LN20250313000032,132.35,1
2025-06-11,LN20250313000032,127.16,1
2025-04-12,LN20250313000033,24.89,1
2025-05-12,LN20250313000033,24.38,1
2025-06-11,LN20250313000033,23.85,1
2025-05-30,LN20250430000015,41.69,1
2025-06-29,LN20250430000015,34.97,1
2025-05-28,LN20250428000010,380.27,1
2025-06-27,LN20250428000010,367.38,1
2025-03-21,LN20250219000024,133.33,1
2025-04-20,LN20250219000024,126.73,1
2025-05-20,LN20250219000024,120.04,1
2025-06-19,LN20250219000024,113.26,1
2025-03-04,LN20250202000012,237.50,1
2025-04-03,LN20250202000012,219.37,1
2025-05-03,LN20250202000012,200.96,1
2025-06-02,LN20250202000012,182.25,1
2025-03-28,LN20250226000020,146.67,1
2025-04-27,LN20250226000020,139.72,1
2025-05-27,LN20250226000020,132.64,1
2025-06-26,LN20250226000020,125.43,1
2025-06-29,LN20250530000015,283.33,1
2025-06-29,LN20250530000016,419.24,1
2025-03-07,LN20250205000018,9.17,1
2025-04-06,LN20250205000018,6.14,1
2025-05-06,LN20250205000018,3.08,1
2025-03-25,LN20250223000029,729.28,1
2025-04-24,LN20250223000029,712.09,1
2025-05-24,LN20250223000029,694.74,1
2025-06-23,LN20250223000029,677.23,1
2025-03-22,LN20250220000024,86.67,1
2025-04-21,LN20250220000024,58.09,1
2025-05-21,LN20250220000024,29.20,1
2025-03-15,LN20250213000031,583.21,1
2025-04-14,LN20250213000031,488.81,1
2025-05-14,LN20250213000031,393.30,1
2025-06-13,LN20250213000031,296.68,1
2025-04-03,LN20250304000029,18.33,1
2025-05-03,LN20250304000029,16.95,1
2025-06-02,LN20250304000029,15.55,1
2025-04-05,LN20250306000030,147.72,1
2025-05-05,LN20250306000030,142.82,1
2025-06-04,LN20250306000030,137.82,1
2025-03-24,LN20250222000027,93.33,1
2025-04-23,LN20250222000027,88.64,1
2025-05-23,LN20250222000027,83.90,1
2025-06-22,LN20250222000027,79.10,1
2025-03-28,LN20250226000021,58.33,1
2025-04-27,LN20250226000021,56.21,1
2025-05-27,LN20250226000021,54.07,1
2025-06-26,LN20250226000021,51.90,1
2025-06-16,LN20250517000023,237.50,1
2025-04-18,LN20250319000020,23.33,1
2025-05-18,LN20250319000020,15.65,1
2025-06-17,LN20250319000020,7.87,1
2025-04-30,LN20250331000016,61.20,1
2025-05-30,LN20250331000016,41.17,1
2025-06-29,LN20250331000016,20.77,1
2025-04-30,LN20250331000017,31.67,1
2025-05-30,LN20250331000017,29.25,1
2025-06-29,LN20250331000017,26.79,1
2025-06-07,LN20250508000015,23.33,1
2025-05-15,LN20250415000014,16.36,1
2025-06-14,LN20250415000014,13.70,1
2025-05-21,LN20250421000014,771.04,1
2025-06-20,LN20250421000014,753.42,1
2025-04-06,LN20250307000033,83.33,1
2025-05-06,LN20250307000033,77.00,1
2025-06-05,LN20250307000033,70.57,1
2025-02-21,LN20250122000006,150.07,1
2025-03-23,LN20250122000006,100.95,1
2025-04-22,LN20250122000006,50.93,1
2025-03-13,LN20250211000017,375.00,1
2025-04-12,LN20250211000017,251.55,1
2025-05-12,LN20250211000017,126.56,1
2025-04-10,LN20250311000022,93.33,1
2025-05-10,LN20250311000022,78.23,1
2025-06-09,LN20250311000022,62.94,1
2025-04-23,LN20250324000020,250.00,1
2025-05-23,LN20250324000020,244.46,1
2025-06-22,LN20250324000020,238.85,1
2025-04-03,LN20250304000030,791.40,1
2025-05-03,LN20250304000030,751.35,1
2025-06-02,LN20250304000030,710.86,1
2025-03-31,LN20250301000028,11.67,1
2025-04-30,LN20250301000028,7.82,1
2025-05-30,LN20250301000028,3.93,1
2025-04-03,LN20250304000031,187.50,1
2025-05-03,LN20250304000031,157.21,1
2025-06-02,LN20250304000031,126.55,1
2025-03-18,LN20250216000019,17.46,1
2025-04-17,LN20250216000019,16.16,1
2025-05-17,LN20250216000019,14.83,1
2025-06-16,LN20250216000019,13.48,1
2025-06-14,LN20250515000020,175.00,1
2025-04-14,LN20250315000011,17.50,1
2025-05-14,LN20250315000011,16.18,1
2025-06-13,LN20250315000011,14.83,1
2025-04-15,LN20250316000020,125.00,1
2025-05-15,LN20250316000020,120.50,1
2025-06-14,LN20250316000020,115.95,1
2025-06-29,LN20250530000017,94.07,1
2025-03-07,LN20250205000019,500.00,1
2025-04-06,LN20250205000019,460.58,1
2025-05-06,LN20250205000019,420.76,1
2025-06-05,LN20250205000019,380.54,1
2025-04-04,LN20250305000019,15.00,1
2025-05-04,LN20250305000019,13.85,1
2025-06-03,LN20250305000019,12.68,1
2025-05-26,LN20250426000008,500.18,1
2025-06-25,LN20250426000008,462.36,1
2025-04-09,LN20250310000028,604.27,1
2025-05-09,LN20250310000028,574.12,1
2025-06-08,LN20250310000028,543.60,1
2025-04-14,LN20250315000012,93.61,1
2025-05-14,LN20250315000012,78.46,1
2025-06-13,LN20250315000012,63.13,1
2025-04-21,LN20250322000024,31.67,1
2025-05-21,LN20250322000024,30.57,1
2025-06-20,LN20250322000024,29.46,1
2025-06-25,LN20250526000023,155.37,1
2025-06-07,LN20250508000016,10.95,1
2025-05-28,LN20250428000011,450.02,1
2025-06-27,LN20250428000011,440.80,1
2025-06-11,LN20250512000017,169.42,1
2025-04-30,LN20250331000018,153.33,1
2025-05-30,LN20250331000018,150.34,1
2025-06-29,LN20250331000018,147.28,1
2025-04-13,LN20250314000024,748.40,1
2025-05-13,LN20250314000024,691.01,1
2025-06-12,LN20250314000024,632.76,1
2025-03-13,LN20250211000018,479.20,1
2025-04-12,LN20250211000018,469.38,1
2025-05-12,LN20250211000018,459.39,1
2025-06-11,LN20250211000018,449.24,1
2025-03-02,LN20250131000016,300.00,1
2025-04-01,LN20250131000016,277.00,1
2025-05-01,LN20250131000016,253.65,1
2025-05-31,LN20250131000016,229.95,1
2025-06-30,LN20250131000016,205.89,1
2025-06-24,LN20250525000015,82.96,1
2025-06-22,LN20250523000020,140.00,1
2025-06-29,LN20250530000018,140.00,1
2025-03-17,LN20250215000030,175.00,1
2025-04-16,LN20250215000030,166.21,1
2025-05-16,LN20250215000030,157.31,1
2025-06-15,LN20250215000030,148.31,1
2025-06-21,LN20250522000017,500.19,1
2025-04-06,LN20250307000034,467.88,1
2025-05-06,LN20250307000034,451.54,1
2025-06-05,LN20250307000034,434.95,1
2025-03-26,LN20250224000032,143.18,1
2025-04-25,LN20250224000032,136.44,1
2025-05-25,LN20250224000032,129.58,1
2025-06-24,LN20250224000032,122.58,1
2025-04-09,LN20250310000029,99.51,1
2025-05-09,LN20250310000029,66.83,1
2025-06-08,LN20250310000029,33.67,1
2025-05-20,LN20250420000013,158.33,1
2025-06-19,LN20250420000013,152.86,1
2025-06-30,LN20250531000013,183.33,1
2025-06-02,LN20250503000014,21.67,1
2025-02-21,LN20250122000007,167.67,1
2025-03-23,LN20250122000007,164.44,1
2025-04-22,LN20250122000007,161.15,1
2025-05-22,LN20250122000007,157.80,1
2025-06-21,LN20250122000007,154.38,1
2025-02-13,LN20250114000002,14.27,1
2025-03-15,LN20250114000002,12.00,1
2025-04-14,LN20250114000002,9.68,1
2025-05-14,LN20250114000002,7.33,1
2025-06-13,LN20250114000002,4.93,1
2025-04-07,LN20250308000027,15.00,1
2025-05-07,LN20250308000027,12.59,1
2025-06-06,LN20250308000027,10.15,1
2025-04-05,LN20250306000031,472.97,1
2025-05-05,LN20250306000031,456.62,1
2025-06-04,LN20250306000031,440.00,1
2025-06-22,LN20250523000021,8.46,1
2025-05-05,LN20250405000015,66.67,1
2025-06-04,LN20250405000015,44.74,1
2025-04-27,LN20250328000018,141.67,1
2025-05-27,LN20250328000018,118.88,1
2025-06-26,LN20250328000018,95.77,1
2025-05-11,LN20250411000012,150.00,1
2025-06-10,LN20250411000012,125.92,1
2025-04-03,LN20250304000032,54.17,1
2025-05-03,LN20250304000032,52.18,1
2025-06-02,LN20250304000032,50.17,1
2025-06-15,LN20250516000014,501.40,1
2025-06-13,LN20250514000011,500.00,1
2025-06-25,LN20250526000024,17.39,1
2025-06-05,LN20250506000008,450.00,1
2025-05-26,LN20250426000009,250.00,1
2025-06-25,LN20250426000009,209.62,1
2025-06-07,LN20250508000017,736.79,1
2025-06-15,LN20250516000015,235.04,1
2025-04-09,LN20250310000030,14.17,1
2025-05-09,LN20250310000030,11.89,1
2025-06-08,LN20250310000030,9.58,1
2025-06-25,LN20250526000025,216.54,1
2025-06-27,LN20250528000014,400.39,1
2025-06-26,LN20250527000016,216.67,1
2025-06-04,LN20250505000007,723.97,1
2025-04-27,LN20250328000019,20.00,1
2025-05-27,LN20250328000019,19.34,1
2025-06-26,LN20250328000019,18.67,1
2025-04-11,LN20250312000029,225.00,1
2025-05-11,LN20250312000029,151.11,1
2025-06-10,LN20250312000029,76.12,1
2025-04-21,LN20250322000025,80.00,1
2025-05-21,LN20250322000025,75.92,1
2025-06-20,LN20250322000025,71.80,1
2025-04-13,LN20250314000025,250.00,1
2025-05-13,LN20250314000025,241.44,1
2025-06-12,LN20250314000025,232.74,1
2025-04-27,LN20250328000020,158.33,1
2025-05-27,LN20250328000020,132.97,1
2025-06-26,LN20250328000020,107.20,1
2025-04-11,LN20250312000030,525.44,1
2025-05-11,LN20250312000030,484.96,1
2025-06-10,LN20250312000030,443.91,1
2025-06-21,LN20250522000018,400.00,1
2025-06-03,LN20250504000012,70.83,1
2025-04-16,LN20250317000033,136.74,1
2025-05-16,LN20250317000033,132.15,1
2025-06-15,LN20250317000033,127.48,1
2025-06-18,LN20250519000018,15.00,1
2025-05-26,LN20250426000010,306.11,1
2025-06-25,LN20250426000010,282.41,1
2025-03-21,LN20250219000025,250.00,1
2025-04-20,LN20250219000025,167.70,1
2025-05-20,LN20250219000025,84.37,1
2025-03-09,LN20250207000025,361.59,1
2025-04-08,LN20250207000025,344.08,1
2025-05-08,LN20250207000025,326.28,1
2025-06-07,LN20250207000025,308.20,1
2025-04-15,LN20250316000021,15.83,1
2025-05-15,LN20250316000021,15.50,1
2025-06-14,LN20250316000021,15.17,1
2025-03-25,LN20250223000030,159.04,1
