biz_date,account_code,direction,amount,biz_ref_type,biz_ref_id,remark,posted_at,is_test_data
2025-05-24,1301,DR,5000.00,LOAN,LN20250524000034,放款-应收贷款,2025-05-24 09:35:38,1
2025-05-24,1002,CR,5000.00,LOAN,LN20250524000034,放款-银行存款,2025-05-24 09:35:38,1
2025-04-24,1301,DR,1000.00,LOAN,LN20250424000027,放款-应收贷款,2025-04-24 22:21:20,1
2025-04-24,1002,CR,1000.00,LOAN,LN20250424000027,放款-银行存款,2025-04-24 22:21:20,1
2025-06-21,1301,DR,9443.73,LOAN,LN20250621000030,放款-应收贷款,2025-06-21 22:31:19,1
2025-06-21,1002,CR,9443.73,LOAN,LN20250621000030,放款-银行存款,2025-06-21 22:31:19,1
2025-06-20,1301,DR,56899.48,LOAN,LN20250620000022,放款-应收贷款,2025-06-20 13:38:24,1
2025-06-20,1002,CR,56899.48,LOAN,LN20250620000022,放款-银行存款,2025-06-20 13:38:24,1
2025-04-01,1301,DR,29911.91,LOAN,LN20250401000029,放款-应收贷款,2025-04-01 22:00:20,1
2025-04-01,1002,CR,29911.91,LOAN,LN20250401000029,放款-银行存款,2025-04-01 22:00:20,1
2025-03-10,1301,DR,10000.00,LOAN,LN20250310000049,放款-应收贷款,2025-03-10 12:15:38,1
2025-03-10,1002,CR,10000.00,LOAN,LN20250310000049,放款-银行存款,2025-03-10 12:15:38,1
2025-03-14,1301,DR,6100.37,LOAN,LN20250314000051,放款-应收贷款,2025-03-14 12:03:38,1
2025-03-14,1002,CR,6100.37,LOAN,LN20250314000051,放款-银行存款,2025-03-14 12:03:38,1
2025-05-10,1301,DR,12469.74,LOAN,LN20250510000028,放款-应收贷款,2025-05-10 13:47:19,1
2025-05-10,1002,CR,12469.74,LOAN,LN20250510000028,放款-银行存款,2025-05-10 13:47:19,1
2025-06-29,1301,DR,7640.89,LOAN,LN20250629000024,放款-应收贷款,2025-06-29 13:20:09,1
2025-06-29,1002,CR,7640.89,LOAN,LN20250629000024,放款-银行存款,2025-06-29 13:20:09,1
2025-02-05,1301,DR,4046.75,LOAN,LN20250205000032,放款-应收贷款,2025-02-05 21:46:33,1
2025-02-05,1002,CR,4046.75,LOAN,LN20250205000032,放款-银行存款,2025-02-05 21:46:33,1
2025-03-02,1301,DR,8000.00,LOAN,LN20250302000042,放款-应收贷款,2025-03-02 14:55:17,1
2025-03-02,1002,CR,8000.00,LOAN,LN20250302000042,放款-银行存款,2025-03-02 14:55:17,1
2025-03-28,1301,DR,9995.93,LOAN,LN20250328000038,放款-应收贷款,2025-03-28 12:05:28,1
2025-03-28,1002,CR,9995.93,LOAN,LN20250328000038,放款-银行存款,2025-03-28 12:05:28,1
2025-04-03,1301,DR,8000.00,LOAN,LN20250403000024,放款-应收贷款,2025-04-03 21:43:46,1
2025-04-03,1002,CR,8000.00,LOAN,LN20250403000024,放款-银行存款,2025-04-03 21:43:46,1
2025-06-23,1301,DR,10000.00,LOAN,LN20250623000016,放款-应收贷款,2025-06-23 15:48:52,1
2025-06-23,1002,CR,10000.00,LOAN,LN20250623000016,放款-银行存款,2025-06-23 15:48:52,1
2025-03-07,1301,DR,45715.39,LOAN,LN20250307000064,放款-应收贷款,2025-03-07 21:19:06,1
2025-03-07,1002,CR,45715.39,LOAN,LN20250307000064,放款-银行存款,2025-03-07 21:19:06,1
2025-04-05,1301,DR,5000.00,LOAN,LN20250405000034,放款-应收贷款,2025-04-05 12:54:13,1
2025-04-05,1002,CR,5000.00,LOAN,LN20250405000034,放款-银行存款,2025-04-05 12:54:13,1
2025-05-29,1301,DR,1000.00,LOAN,LN20250529000036,放款-应收贷款,2025-05-29 11:36:20,1
2025-05-29,1002,CR,1000.00,LOAN,LN20250529000036,放款-银行存款,2025-05-29 11:36:20,1
2025-03-19,1301,DR,5000.00,LOAN,LN20250319000036,放款-应收贷款,2025-03-19 21:04:17,1
2025-03-19,1002,CR,5000.00,LOAN,LN20250319000036,放款-银行存款,2025-03-19 21:04:17,1
2025-03-05,1301,DR,22252.22,LOAN,LN20250305000045,放款-应收贷款,2025-03-05 21:52:20,1
2025-03-05,1002,CR,22252.22,LOAN,LN20250305000045,放款-银行存款,2025-03-05 21:52:20,1
2025-01-22,1301,DR,2000.00,LOAN,LN20250122000011,放款-应收贷款,2025-01-22 14:42:54,1
2025-01-22,1002,CR,2000.00,LOAN,LN20250122000011,放款-银行存款,2025-01-22 14:42:54,1
2025-02-05,1301,DR,50000.00,LOAN,LN20250205000033,放款-应收贷款,2025-02-05 22:11:55,1
2025-02-05,1002,CR,50000.00,LOAN,LN20250205000033,放款-银行存款,2025-02-05 22:11:55,1
2025-06-26,1301,DR,25107.62,LOAN,LN20250626000026,放款-应收贷款,2025-06-26 09:39:14,1
2025-06-26,1002,CR,25107.62,LOAN,LN20250626000026,放款-银行存款,2025-06-26 09:39:14,1
2025-05-02,1301,DR,30000.00,LOAN,LN20250502000022,放款-应收贷款,2025-05-02 14:14:05,1
2025-05-02,1002,CR,30000.00,LOAN,LN20250502000022,放款-银行存款,2025-05-02 14:14:05,1
2025-05-18,1301,DR,15000.00,LOAN,LN20250518000030,放款-应收贷款,2025-05-18 13:04:44,1
2025-05-18,1002,CR,15000.00,LOAN,LN20250518000030,放款-银行存款,2025-05-18 13:04:44,1
2025-04-06,1301,DR,2000.00,LOAN,LN20250406000026,放款-应收贷款,2025-04-06 10:59:51,1
2025-04-06,1002,CR,2000.00,LOAN,LN20250406000026,放款-银行存款,2025-04-06 10:59:51,1
2025-04-27,1301,DR,8000.00,LOAN,LN20250427000027,放款-应收贷款,2025-04-27 12:54:46,1
2025-04-27,1002,CR,8000.00,LOAN,LN20250427000027,放款-银行存款,2025-04-27 12:54:46,1
2025-05-15,1301,DR,9578.23,LOAN,LN20250515000039,放款-应收贷款,2025-05-15 16:52:04,1
2025-05-15,1002,CR,9578.23,LOAN,LN20250515000039,放款-银行存款,2025-05-15 16:52:04,1
2025-04-24,1301,DR,8000.00,LOAN,LN20250424000028,放款-应收贷款,2025-04-24 13:50:06,1
2025-04-24,1002,CR,8000.00,LOAN,LN20250424000028,放款-银行存款,2025-04-24 13:50:06,1
2025-02-23,1301,DR,2000.00,LOAN,LN20250223000053,放款-应收贷款,2025-02-23 17:00:26,1
2025-02-23,1002,CR,2000.00,LOAN,LN20250223000053,放款-银行存款,2025-02-23 17:00:26,1
2025-01-29,1301,DR,20000.00,LOAN,LN20250129000022,放款-应收贷款,2025-01-29 22:57:40,1
2025-01-29,1002,CR,20000.00,LOAN,LN20250129000022,放款-银行存款,2025-01-29 22:57:40,1
2025-02-25,1301,DR,20000.00,LOAN,LN20250225000041,放款-应收贷款,2025-02-25 11:07:21,1
2025-02-25,1002,CR,20000.00,LOAN,LN20250225000041,放款-银行存款,2025-02-25 11:07:21,1
2025-04-09,1301,DR,15000.00,LOAN,LN20250409000031,放款-应收贷款,2025-04-09 20:24:55,1
2025-04-09,1002,CR,15000.00,LOAN,LN20250409000031,放款-银行存款,2025-04-09 20:24:55,1
2025-05-19,1301,DR,1739.32,LOAN,LN20250519000032,放款-应收贷款,2025-05-19 20:01:30,1
2025-05-19,1002,CR,1739.32,LOAN,LN20250519000032,放款-银行存款,2025-05-19 20:01:30,1
2025-03-23,1301,DR,10000.00,LOAN,LN20250323000031,放款-应收贷款,2025-03-23 21:14:01,1
2025-03-23,1002,CR,10000.00,LOAN,LN20250323000031,放款-银行存款,2025-03-23 21:14:01,1
2025-02-25,1301,DR,7638.71,LOAN,LN20250225000042,放款-应收贷款,2025-02-25 09:04:33,1
2025-02-25,1002,CR,7638.71,LOAN,LN20250225000042,放款-银行存款,2025-02-25 09:04:33,1
2025-06-16,1301,DR,1000.00,LOAN,LN20250616000028,放款-应收贷款,2025-06-16 10:20:25,1
2025-06-16,1002,CR,1000.00,LOAN,LN20250616000028,放款-银行存款,2025-06-16 10:20:25,1
2025-03-22,1301,DR,2000.00,LOAN,LN20250322000040,放款-应收贷款,2025-03-22 13:23:46,1
2025-03-22,1002,CR,2000.00,LOAN,LN20250322000040,放款-银行存款,2025-03-22 13:23:46,1
2025-03-05,1301,DR,10000.00,LOAN,LN20250305000046,放款-应收贷款,2025-03-05 14:34:29,1
2025-03-05,1002,CR,10000.00,LOAN,LN20250305000046,放款-银行存款,2025-03-05 14:34:29,1
2025-06-20,1301,DR,15000.00,LOAN,LN20250620000023,放款-应收贷款,2025-06-20 14:28:39,1
2025-06-20,1002,CR,15000.00,LOAN,LN20250620000023,放款-银行存款,2025-06-20 14:28:39,1
2025-02-12,1301,DR,5000.00,LOAN,LN20250212000051,放款-应收贷款,2025-02-12 13:48:18,1
2025-02-12,1002,CR,5000.00,LOAN,LN20250212000051,放款-银行存款,2025-02-12 13:48:18,1
2025-03-03,1301,DR,17702.36,LOAN,LN20250303000045,放款-应收贷款,2025-03-03 23:53:18,1
2025-03-03,1002,CR,17702.36,LOAN,LN20250303000045,放款-银行存款,2025-03-03 23:53:18,1
2025-05-06,1301,DR,30000.00,LOAN,LN20250506000023,放款-应收贷款,2025-05-06 12:47:50,1
2025-05-06,1002,CR,30000.00,LOAN,LN20250506000023,放款-银行存款,2025-05-06 12:47:50,1
2025-04-27,1301,DR,8000.00,LOAN,LN20250427000028,放款-应收贷款,2025-04-27 22:10:33,1
2025-04-27,1002,CR,8000.00,LOAN,LN20250427000028,放款-银行存款,2025-04-27 22:10:33,1
2025-03-29,1301,DR,8000.00,LOAN,LN20250329000029,放款-应收贷款,2025-03-29 13:29:08,1
2025-03-29,1002,CR,8000.00,LOAN,LN20250329000029,放款-银行存款,2025-03-29 13:29:08,1
2025-03-05,1301,DR,35321.34,LOAN,LN20250305000047,放款-应收贷款,2025-03-05 21:35:26,1
2025-03-05,1002,CR,35321.34,LOAN,LN20250305000047,放款-银行存款,2025-03-05 21:35:26,1
2025-02-06,1301,DR,5581.60,LOAN,LN20250206000044,放款-应收贷款,2025-02-06 20:35:51,1
2025-02-06,1002,CR,5581.60,LOAN,LN20250206000044,放款-银行存款,2025-02-06 20:35:51,1
2025-02-10,1301,DR,4305.35,LOAN,LN20250210000033,放款-应收贷款,2025-02-10 13:30:47,1
2025-02-10,1002,CR,4305.35,LOAN,LN20250210000033,放款-银行存款,2025-02-10 13:30:47,1
2025-06-23,1301,DR,30000.00,LOAN,LN20250623000017,放款-应收贷款,2025-06-23 15:54:18,1
2025-06-23,1002,CR,30000.00,LOAN,LN20250623000017,放款-银行存款,2025-06-23 15:54:18,1
2025-05-24,1301,DR,20000.00,LOAN,LN20250524000035,放款-应收贷款,2025-05-24 09:09:17,1
2025-05-24,1002,CR,20000.00,LOAN,LN20250524000035,放款-银行存款,2025-05-24 09:09:17,1
2025-06-17,1301,DR,80000.00,LOAN,LN20250617000025,放款-应收贷款,2025-06-17 20:25:49,1
2025-06-17,1002,CR,80000.00,LOAN,LN20250617000025,放款-银行存款,2025-06-17 20:25:49,1
2025-05-13,1301,DR,64997.60,LOAN,LN20250513000028,放款-应收贷款,2025-05-13 22:41:04,1
2025-05-13,1002,CR,64997.60,LOAN,LN20250513000028,放款-银行存款,2025-05-13 22:41:04,1
2025-06-16,1301,DR,21218.88,LOAN,LN20250616000029,放款-应收贷款,2025-06-16 22:12:53,1
2025-06-16,1002,CR,21218.88,LOAN,LN20250616000029,放款-银行存款,2025-06-16 22:12:53,1
2025-05-27,1301,DR,473.48,LOAN,LN20250527000038,放款-应收贷款,2025-05-27 16:51:55,1
2025-05-27,1002,CR,473.48,LOAN,LN20250527000038,放款-银行存款,2025-05-27 16:51:55,1
2025-05-15,1301,DR,1000.00,LOAN,LN20250515000040,放款-应收贷款,2025-05-15 22:09:41,1
2025-05-15,1002,CR,1000.00,LOAN,LN20250515000040,放款-银行存款,2025-05-15 22:09:41,1
2025-05-05,1301,DR,15000.00,LOAN,LN20250505000021,放款-应收贷款,2025-05-05 13:32:07,1
2025-05-05,1002,CR,15000.00,LOAN,LN20250505000021,放款-银行存款,2025-05-05 13:32:07,1
2025-02-01,1301,DR,45976.95,LOAN,LN20250201000031,放款-应收贷款,2025-02-01 22:12:15,1
2025-02-01,1002,CR,45976.95,LOAN,LN20250201000031,放款-银行存款,2025-02-01 22:12:15,1
2025-04-03,1301,DR,5000.00,LOAN,LN20250403000025,放款-应收贷款,2025-04-03 22:11:20,1
2025-04-03,1002,CR,5000.00,LOAN,LN20250403000025,放款-银行存款,2025-04-03 22:11:20,1
2025-04-23,1301,DR,837.86,LOAN,LN20250423000017,放款-应收贷款,2025-04-23 12:39:08,1
2025-04-23,1002,CR,837.86,LOAN,LN20250423000017,放款-银行存款,2025-04-23 12:39:08,1
2025-04-28,1301,DR,7164.37,LOAN,LN20250428000028,放款-应收贷款,2025-04-28 10:06:55,1
2025-04-28,1002,CR,7164.37,LOAN,LN20250428000028,放款-银行存款,2025-04-28 10:06:55,1
2025-02-19,1301,DR,7886.34,LOAN,LN20250219000040,放款-应收贷款,2025-02-19 13:40:46,1
2025-02-19,1002,CR,7886.34,LOAN,LN20250219000040,放款-银行存款,2025-02-19 13:40:46,1
2025-02-20,1301,DR,15000.00,LOAN,LN20250220000054,放款-应收贷款,2025-02-20 21:27:41,1
2025-02-20,1002,CR,15000.00,LOAN,LN20250220000054,放款-银行存款,2025-02-20 21:27:41,1
2025-03-07,1301,DR,10000.00,LOAN,LN20250307000065,放款-应收贷款,2025-03-07 14:23:08,1
2025-03-07,1002,CR,10000.00,LOAN,LN20250307000065,放款-银行存款,2025-03-07 14:23:08,1
2025-05-25,1301,DR,26879.83,LOAN,LN20250525000028,放款-应收贷款,2025-05-25 11:30:56,1
2025-05-25,1002,CR,26879.83,LOAN,LN20250525000028,放款-银行存款,2025-05-25 11:30:56,1
2025-04-29,1301,DR,20000.00,LOAN,LN20250429000025,放款-应收贷款,2025-04-29 21:51:59,1
2025-04-29,1002,CR,20000.00,LOAN,LN20250429000025,放款-银行存款,2025-04-29 21:51:59,1
2025-06-01,1301,DR,2000.00,LOAN,LN20250601000036,放款-应收贷款,2025-06-01 08:41:22,1
2025-06-01,1002,CR,2000.00,LOAN,LN20250601000036,放款-银行存款,2025-06-01 08:41:22,1
2025-04-28,1301,DR,20532.07,LOAN,LN20250428000029,放款-应收贷款,2025-04-28 21:11:09,1
2025-04-28,1002,CR,20532.07,LOAN,LN20250428000029,放款-银行存款,2025-04-28 21:11:09,1
2025-04-30,1301,DR,14411.55,LOAN,LN20250430000024,放款-应收贷款,2025-04-30 09:26:41,1
2025-04-30,1002,CR,14411.55,LOAN,LN20250430000024,放款-银行存款,2025-04-30 09:26:41,1
2025-01-11,1301,DR,7708.79,LOAN,LN20250111000002,放款-应收贷款,2025-01-11 01:31:05,1
2025-01-11,1002,CR,7708.79,LOAN,LN20250111000002,放款-银行存款,2025-01-11 01:31:05,1
2025-03-09,1301,DR,3412.66,LOAN,LN20250309000050,放款-应收贷款,2025-03-09 22:04:07,1
2025-03-09,1002,CR,3412.66,LOAN,LN20250309000050,放款-银行存款,2025-03-09 22:04:07,1
2025-06-02,1301,DR,15000.00,LOAN,LN20250602000033,放款-应收贷款,2025-06-02 21:50:40,1
2025-06-02,1002,CR,15000.00,LOAN,LN20250602000033,放款-银行存款,2025-06-02 21:50:40,1
2025-06-07,1301,DR,3055.58,LOAN,LN20250607000037,放款-应收贷款,2025-06-07 13:36:55,1
2025-06-07,1002,CR,3055.58,LOAN,LN20250607000037,放款-银行存款,2025-06-07 13:36:55,1
2025-06-29,1301,DR,6483.51,LOAN,LN20250629000025,放款-应收贷款,2025-06-29 21:00:49,1
2025-06-29,1002,CR,6483.51,LOAN,LN20250629000025,放款-银行存款,2025-06-29 21:00:49,1
2025-03-16,1301,DR,15000.00,LOAN,LN20250316000038,放款-应收贷款,2025-03-16 12:40:20,1
2025-03-16,1002,CR,15000.00,LOAN,LN20250316000038,放款-银行存款,2025-03-16 12:40:20,1
2025-03-25,1301,DR,8000.00,LOAN,LN20250325000029,放款-应收贷款,2025-03-25 22:11:14,1
2025-03-25,1002,CR,8000.00,LOAN,LN20250325000029,放款-银行存款,2025-03-25 22:11:14,1
2025-03-22,1301,DR,5000.00,LOAN,LN20250322000041,放款-应收贷款,2025-03-22 21:06:17,1
2025-03-22,1002,CR,5000.00,LOAN,LN20250322000041,放款-银行存款,2025-03-22 21:06:17,1
2025-03-18,1301,DR,8000.00,LOAN,LN20250318000038,放款-应收贷款,2025-03-18 12:51:47,1
2025-03-18,1002,CR,8000.00,LOAN,LN20250318000038,放款-银行存款,2025-03-18 12:51:47,1
2025-02-12,1301,DR,1000.00,LOAN,LN20250212000052,放款-应收贷款,2025-02-12 17:32:42,1
2025-02-12,1002,CR,1000.00,LOAN,LN20250212000052,放款-银行存款,2025-02-12 17:32:42,1
2025-02-15,1301,DR,55714.31,LOAN,LN20250215000052,放款-应收贷款,2025-02-15 22:18:49,1
2025-02-15,1002,CR,55714.31,LOAN,LN20250215000052,放款-银行存款,2025-02-15 22:18:49,1
2025-04-02,1301,DR,13597.34,LOAN,LN20250402000036,放款-应收贷款,2025-04-02 10:21:34,1
2025-04-02,1002,CR,13597.34,LOAN,LN20250402000036,放款-银行存款,2025-04-02 10:21:34,1
2025-03-29,1301,DR,4573.48,LOAN,LN20250329000030,放款-应收贷款,2025-03-29 12:32:42,1
2025-03-29,1002,CR,4573.48,LOAN,LN20250329000030,放款-银行存款,2025-03-29 12:32:42,1
2025-02-10,1301,DR,5000.00,LOAN,LN20250210000034,放款-应收贷款,2025-02-10 16:48:13,1
2025-02-10,1002,CR,5000.00,LOAN,LN20250210000034,放款-银行存款,2025-02-10 16:48:13,1
2025-06-06,1301,DR,10000.00,LOAN,LN20250606000025,放款-应收贷款,2025-06-06 22:44:20,1
2025-06-06,1002,CR,10000.00,LOAN,LN20250606000025,放款-银行存款,2025-06-06 22:44:20,1
2025-01-20,1301,DR,23123.54,LOAN,LN20250120000012,放款-应收贷款,2025-01-20 01:53:48,1
2025-01-20,1002,CR,23123.54,LOAN,LN20250120000012,放款-银行存款,2025-01-20 01:53:48,1
2025-03-19,1301,DR,8000.00,LOAN,LN20250319000037,放款-应收贷款,2025-03-19 22:51:57,1
2025-03-19,1002,CR,8000.00,LOAN,LN20250319000037,放款-银行存款,2025-03-19 22:51:57,1
2025-02-24,1301,DR,9644.19,LOAN,LN20250224000062,放款-应收贷款,2025-02-24 15:47:49,1
2025-02-24,1002,CR,9644.19,LOAN,LN20250224000062,放款-银行存款,2025-02-24 15:47:49,1
2025-04-20,1301,DR,15000.00,LOAN,LN20250420000024,放款-应收贷款,2025-04-20 22:04:08,1
2025-04-20,1002,CR,15000.00,LOAN,LN20250420000024,放款-银行存款,2025-04-20 22:04:08,1
2025-05-12,1301,DR,8298.01,LOAN,LN20250512000031,放款-应收贷款,2025-05-12 20:28:00,1
2025-05-12,1002,CR,8298.01,LOAN,LN20250512000031,放款-银行存款,2025-05-12 20:28:00,1
2025-02-21,1301,DR,5000.00,LOAN,LN20250221000054,放款-应收贷款,2025-02-21 12:35:35,1
2025-02-21,1002,CR,5000.00,LOAN,LN20250221000054,放款-银行存款,2025-02-21 12:35:35,1
2025-03-09,1301,DR,1813.30,LOAN,LN20250309000051,放款-应收贷款,2025-03-09 10:17:38,1
2025-03-09,1002,CR,1813.30,LOAN,LN20250309000051,放款-银行存款,2025-03-09 10:17:38,1
2025-04-27,1301,DR,12184.85,LOAN,LN20250427000029,放款-应收贷款,2025-04-27 08:33:58,1
2025-04-27,1002,CR,12184.85,LOAN,LN20250427000029,放款-银行存款,2025-04-27 08:33:58,1
2025-04-13,1301,DR,5000.00,LOAN,LN20250413000029,放款-应收贷款,2025-04-13 12:14:04,1
2025-04-13,1002,CR,5000.00,LOAN,LN20250413000029,放款-银行存款,2025-04-13 12:14:04,1
2025-02-04,1301,DR,15039.58,LOAN,LN20250204000032,放款-应收贷款,2025-02-04 13:30:17,1
2025-02-04,1002,CR,15039.58,LOAN,LN20250204000032,放款-银行存款,2025-02-04 13:30:17,1
2025-02-14,1301,DR,8000.00,LOAN,LN20250214000046,放款-应收贷款,2025-02-14 13:48:44,1
2025-02-14,1002,CR,8000.00,LOAN,LN20250214000046,放款-银行存款,2025-02-14 13:48:44,1
2025-02-07,1301,DR,10000.00,LOAN,LN20250207000040,放款-应收贷款,2025-02-07 02:15:26,1
2025-02-07,1002,CR,10000.00,LOAN,LN20250207000040,放款-银行存款,2025-02-07 02:15:26,1
2025-03-16,1301,DR,5000.00,LOAN,LN20250316000039,放款-应收贷款,2025-03-16 12:16:26,1
2025-03-16,1002,CR,5000.00,LOAN,LN20250316000039,放款-银行存款,2025-03-16 12:16:26,1
2025-02-15,1301,DR,419.10,LOAN,LN20250215000053,放款-应收贷款,2025-02-15 13:36:36,1
2025-02-15,1002,CR,419.10,LOAN,LN20250215000053,放款-银行存款,2025-02-15 13:36:36,1
2025-03-14,1301,DR,43367.01,LOAN,LN20250314000052,放款-应收贷款,2025-03-14 20:10:43,1
2025-03-14,1002,CR,43367.01,LOAN,LN20250314000052,放款-银行存款,2025-03-14 20:10:43,1
2025-04-15,1301,DR,15000.00,LOAN,LN20250415000026,放款-应收贷款,2025-04-15 13:58:50,1
2025-04-15,1002,CR,15000.00,LOAN,LN20250415000026,放款-银行存款,2025-04-15 13:58:50,1
2025-06-04,1301,DR,1000.00,LOAN,LN20250604000041,放款-应收贷款,2025-06-04 12:41:54,1
2025-06-04,1002,CR,1000.00,LOAN,LN20250604000041,放款-银行存款,2025-06-04 12:41:54,1
2025-05-13,1301,DR,2000.00,LOAN,LN20250513000029,放款-应收贷款,2025-05-13 20:19:16,1
2025-05-13,1002,CR,2000.00,LOAN,LN20250513000029,放款-银行存款,2025-05-13 20:19:16,1
2025-05-17,1301,DR,5402.19,LOAN,LN20250517000036,放款-应收贷款,2025-05-17 20:16:32,1
2025-05-17,1002,CR,5402.19,LOAN,LN20250517000036,放款-银行存款,2025-05-17 20:16:32,1
2025-02-22,1301,DR,27473.00,LOAN,LN20250222000054,放款-应收贷款,2025-02-22 20:57:16,1
2025-02-22,1002,CR,27473.00,LOAN,LN20250222000054,放款-银行存款,2025-02-22 20:57:16,1
2025-04-13,1301,DR,20000.00,LOAN,LN20250413000030,放款-应收贷款,2025-04-13 15:10:25,1
2025-04-13,1002,CR,20000.00,LOAN,LN20250413000030,放款-银行存款,2025-04-13 15:10:25,1
2025-05-28,1301,DR,15000.00,LOAN,LN20250528000027,放款-应收贷款,2025-05-28 13:51:50,1
2025-05-28,1002,CR,15000.00,LOAN,LN20250528000027,放款-银行存款,2025-05-28 13:51:50,1
2025-06-02,1301,DR,484.64,LOAN,LN20250602000034,放款-应收贷款,2025-06-02 22:41:23,1
2025-06-02,1002,CR,484.64,LOAN,LN20250602000034,放款-银行存款,2025-06-02 22:41:23,1
2025-03-24,1301,DR,33337.10,LOAN,LN20250324000034,放款-应收贷款,2025-03-24 12:09:49,1
2025-03-24,1002,CR,33337.10,LOAN,LN20250324000034,放款-银行存款,2025-03-24 12:09:49,1
2025-03-15,1301,DR,12316.11,LOAN,LN20250315000036,放款-应收贷款,2025-03-15 22:49:38,1
2025-03-15,1002,CR,12316.11,LOAN,LN20250315000036,放款-银行存款,2025-03-15 22:49:38,1
2025-05-22,1301,DR,29832.61,LOAN,LN20250522000035,放款-应收贷款,2025-05-22 12:58:53,1
2025-05-22,1002,CR,29832.61,LOAN,LN20250522000035,放款-银行存款,2025-05-22 12:58:53,1
2025-02-04,1301,DR,20000.00,LOAN,LN20250204000033,放款-应收贷款,2025-02-04 18:32:31,1
2025-02-04,1002,CR,20000.00,LOAN,LN20250204000033,放款-银行存款,2025-02-04 18:32:31,1
2025-02-11,1301,DR,1000.00,LOAN,LN20250211000043,放款-应收贷款,2025-02-11 12:04:32,1
2025-02-11,1002,CR,1000.00,LOAN,LN20250211000043,放款-银行存款,2025-02-11 12:04:32,1
2025-05-18,1301,DR,1000.00,LOAN,LN20250518000031,放款-应收贷款,2025-05-18 20:12:09,1
2025-05-18,1002,CR,1000.00,LOAN,LN20250518000031,放款-银行存款,2025-05-18 20:12:09,1
2025-02-14,1301,DR,5000.00,LOAN,LN20250214000047,放款-应收贷款,2025-02-14 16:50:03,1
2025-02-14,1002,CR,5000.00,LOAN,LN20250214000047,放款-银行存款,2025-02-14 16:50:03,1
2025-06-15,1301,DR,15000.00,LOAN,LN20250615000037,放款-应收贷款,2025-06-15 10:25:02,1
2025-06-15,1002,CR,15000.00,LOAN,LN20250615000037,放款-银行存款,2025-06-15 10:25:02,1
2025-03-13,1301,DR,3116.24,LOAN,LN20250313000060,放款-应收贷款,2025-03-13 10:27:24,1
2025-03-13,1002,CR,3116.24,LOAN,LN20250313000060,放款-银行存款,2025-03-13 10:27:24,1
2025-04-28,1301,DR,15000.00,LOAN,LN20250428000030,放款-应收贷款,2025-04-28 12:59:22,1
2025-04-28,1002,CR,15000.00,LOAN,LN20250428000030,放款-银行存款,2025-04-28 12:59:22,1
2025-02-13,1301,DR,5000.00,LOAN,LN20250213000052,放款-应收贷款,2025-02-13 07:20:23,1
