application_id,customer_id,model_code,score,grade,computed_at,is_test_data
AP20250212000040,C00003997,FRAUD_SCORE,100,N/A,2025-02-12 20:56:43,1
AP20250601000018,C00000889,A_SCORE,588,D,2025-06-01 21:57:27,1
AP20250601000018,C00000889,B_SCORE,736,A,2025-06-01 21:57:27,1
AP20250601000018,C00000889,FRAUD_SCORE,171,N/A,2025-06-01 21:57:27,1
AP20250505000021,C00000989,A_SCORE,538,E,2025-05-05 12:43:20,1
AP20250505000021,C00000989,B_SCORE,527,E,2025-05-05 12:43:20,1
AP20250505000021,C00000989,FRAUD_SCORE,86,N/A,2025-05-05 12:43:20,1
AP20250314000023,C00004366,A_SCORE,533,E,2025-03-14 12:51:59,1
AP20250314000023,C00004366,B_SCORE,587,D,2025-03-14 12:51:59,1
AP20250314000023,C00004366,FRAUD_SCORE,236,N/A,2025-03-14 12:51:59,1
AP20250213000046,C00001508,A_SCORE,492,E,2025-02-13 12:13:28,1
AP20250213000046,C00001508,B_SCORE,585,D,2025-02-13 12:13:28,1
AP20250213000046,C00001508,FRAUD_SCORE,18,N/A,2025-02-13 12:13:28,1
AP20250613000026,C00006946,A_SCORE,684,B,2025-06-13 12:59:03,1
AP20250613000026,C00006946,B_SCORE,676,B,2025-06-13 12:59:03,1
AP20250613000026,C00006946,FRAUD_SCORE,392,N/A,2025-06-13 12:59:03,1
AP20250511000021,C00002013,A_SCORE,515,E,2025-05-11 20:56:22,1
AP20250511000021,C00002013,B_SCORE,673,B,2025-05-11 20:56:22,1
AP20250511000021,C00002013,FRAUD_SCORE,207,N/A,2025-05-11 20:56:22,1
AP20250628000019,C00000159,A_SCORE,725,A,2025-06-28 13:05:19,1
AP20250628000019,C00000159,B_SCORE,631,C,2025-06-28 13:05:19,1
AP20250628000019,C00000159,FRAUD_SCORE,835,N/A,2025-06-28 13:05:19,1
AP20250411000023,C00003209,A_SCORE,511,E,2025-04-11 15:57:47,1
AP20250411000023,C00003209,B_SCORE,551,D,2025-04-11 15:57:47,1
AP20250411000023,C00003209,FRAUD_SCORE,336,N/A,2025-04-11 15:57:47,1
AP20250109000009,C00008230,A_SCORE,660,B,2025-01-09 19:33:08,1
AP20250109000009,C00008230,B_SCORE,582,D,2025-01-09 19:33:08,1
AP20250109000009,C00008230,FRAUD_SCORE,88,N/A,2025-01-09 19:33:08,1
AP20250212000041,C00009060,A_SCORE,673,B,2025-02-12 21:57:05,1
AP20250212000041,C00009060,B_SCORE,633,C,2025-02-12 21:57:05,1
AP20250212000041,C00009060,FRAUD_SCORE,209,N/A,2025-02-12 21:57:05,1
AP20250529000025,C00004840,A_SCORE,579,D,2025-05-29 20:35:48,1
AP20250529000025,C00004840,B_SCORE,652,C,2025-05-29 20:35:48,1
AP20250529000025,C00004840,FRAUD_SCORE,240,N/A,2025-05-29 20:35:48,1
AP20250421000013,C00000390,A_SCORE,666,B,2025-04-21 20:26:21,1
AP20250421000013,C00000390,B_SCORE,445,E,2025-04-21 20:26:21,1
AP20250421000013,C00000390,FRAUD_SCORE,369,N/A,2025-04-21 20:26:21,1
AP20250425000021,C00005985,A_SCORE,726,A,2025-04-25 12:14:04,1
AP20250425000021,C00005985,B_SCORE,521,E,2025-04-25 12:14:04,1
AP20250425000021,C00005985,FRAUD_SCORE,43,N/A,2025-04-25 12:14:04,1
AP20250323000021,C00008079,A_SCORE,647,C,2025-03-23 20:24:20,1
AP20250323000021,C00008079,B_SCORE,538,E,2025-03-23 20:24:20,1
AP20250323000021,C00008079,FRAUD_SCORE,367,N/A,2025-03-23 20:24:20,1
AP20250615000023,C00007518,A_SCORE,686,B,2025-06-15 12:52:23,1
AP20250615000023,C00007518,B_SCORE,632,C,2025-06-15 12:52:23,1
AP20250615000023,C00007518,FRAUD_SCORE,183,N/A,2025-06-15 12:52:23,1
AP20250216000035,C00003582,A_SCORE,617,C,2025-02-16 19:52:11,1
AP20250216000035,C00003582,B_SCORE,613,C,2025-02-16 19:52:11,1
AP20250216000035,C00003582,FRAUD_SCORE,868,N/A,2025-02-16 19:52:11,1
AP20250412000023,C00003260,A_SCORE,682,B,2025-04-12 22:26:20,1
AP20250412000023,C00003260,B_SCORE,649,C,2025-04-12 22:26:20,1
AP20250412000023,C00003260,FRAUD_SCORE,99,N/A,2025-04-12 22:26:20,1
AP20250315000022,C00003245,A_SCORE,486,E,2025-03-15 15:26:26,1
AP20250315000022,C00003245,B_SCORE,605,C,2025-03-15 15:26:26,1
AP20250315000022,C00003245,FRAUD_SCORE,9,N/A,2025-03-15 15:26:26,1
AP20250405000016,C00002992,A_SCORE,620,C,2025-04-05 01:51:48,1
AP20250405000016,C00002992,B_SCORE,478,E,2025-04-05 01:51:48,1
AP20250405000016,C00002992,FRAUD_SCORE,391,N/A,2025-04-05 01:51:48,1
AP20250414000016,C00002640,A_SCORE,583,D,2025-04-14 13:57:11,1
AP20250414000016,C00002640,B_SCORE,581,D,2025-04-14 13:57:11,1
AP20250414000016,C00002640,FRAUD_SCORE,323,N/A,2025-04-14 13:57:11,1
AP20250601000019,C00007833,A_SCORE,852,A,2025-06-01 20:50:37,1
AP20250601000019,C00007833,B_SCORE,796,A,2025-06-01 20:50:37,1
AP20250601000019,C00007833,FRAUD_SCORE,184,N/A,2025-06-01 20:50:37,1
AP20250226000032,C00008649,A_SCORE,723,A,2025-02-26 12:01:28,1
AP20250226000032,C00008649,B_SCORE,637,C,2025-02-26 12:01:28,1
AP20250226000032,C00008649,FRAUD_SCORE,148,N/A,2025-02-26 12:01:28,1
AP20250413000025,C00002482,A_SCORE,700,B,2025-04-13 12:36:51,1
AP20250413000025,C00002482,B_SCORE,733,A,2025-04-13 12:36:51,1
AP20250413000025,C00002482,FRAUD_SCORE,0,N/A,2025-04-13 12:36:51,1
AP20250217000039,C00001474,A_SCORE,725,A,2025-02-17 20:16:56,1
AP20250217000039,C00001474,B_SCORE,772,A,2025-02-17 20:16:56,1
AP20250217000039,C00001474,FRAUD_SCORE,301,N/A,2025-02-17 20:16:56,1
AP20250611000026,C00008992,A_SCORE,797,A,2025-06-11 23:09:40,1
AP20250611000026,C00008992,B_SCORE,717,B,2025-06-11 23:09:40,1
AP20250611000026,C00008992,FRAUD_SCORE,136,N/A,2025-06-11 23:09:40,1
AP20250303000025,C00008342,A_SCORE,827,A,2025-03-03 20:26:47,1
AP20250303000025,C00008342,B_SCORE,730,A,2025-03-03 20:26:47,1
AP20250303000025,C00008342,FRAUD_SCORE,2,N/A,2025-03-03 20:26:47,1
AP20250511000022,C00004095,A_SCORE,584,D,2025-05-11 13:06:40,1
AP20250511000022,C00004095,B_SCORE,685,B,2025-05-11 13:06:40,1
AP20250511000022,C00004095,FRAUD_SCORE,146,N/A,2025-05-11 13:06:40,1
AP20250529000026,C00009413,A_SCORE,762,A,2025-05-29 22:27:38,1
AP20250529000026,C00009413,B_SCORE,702,B,2025-05-29 22:27:38,1
AP20250529000026,C00009413,FRAUD_SCORE,265,N/A,2025-05-29 22:27:38,1
AP20250303000026,C00008719,A_SCORE,616,C,2025-03-03 01:38:40,1
AP20250303000026,C00008719,B_SCORE,672,B,2025-03-03 01:38:40,1
AP20250303000026,C00008719,FRAUD_SCORE,209,N/A,2025-03-03 01:38:40,1
AP20250507000037,C00009063,A_SCORE,656,C,2025-05-07 19:53:39,1
AP20250507000037,C00009063,B_SCORE,639,C,2025-05-07 19:53:39,1
AP20250507000037,C00009063,FRAUD_SCORE,175,N/A,2025-05-07 19:53:39,1
AP20250623000022,C00004393,A_SCORE,677,B,2025-06-23 13:42:02,1
AP20250623000022,C00004393,B_SCORE,670,B,2025-06-23 13:42:02,1
AP20250623000022,C00004393,FRAUD_SCORE,110,N/A,2025-06-23 13:42:02,1
AP20250221000043,C00002290,A_SCORE,583,D,2025-02-21 14:02:58,1
AP20250221000043,C00002290,B_SCORE,629,C,2025-02-21 14:02:58,1
AP20250221000043,C00002290,FRAUD_SCORE,459,N/A,2025-02-21 14:02:58,1
AP20250614000020,C00006395,A_SCORE,850,A,2025-06-14 20:31:22,1
AP20250614000020,C00006395,B_SCORE,721,A,2025-06-14 20:31:22,1
AP20250614000020,C00006395,FRAUD_SCORE,38,N/A,2025-06-14 20:31:22,1
AP20250227000044,C00006199,A_SCORE,560,D,2025-02-27 14:33:15,1
AP20250227000044,C00006199,B_SCORE,646,C,2025-02-27 14:33:15,1
AP20250227000044,C00006199,FRAUD_SCORE,98,N/A,2025-02-27 14:33:15,1
AP20250601000020,C00006816,A_SCORE,488,E,2025-06-01 01:51:24,1
AP20250601000020,C00006816,B_SCORE,547,D,2025-06-01 01:51:24,1
AP20250601000020,C00006816,FRAUD_SCORE,306,N/A,2025-06-01 01:51:24,1
AP20250228000040,C00006573,A_SCORE,691,B,2025-02-28 13:06:21,1
AP20250228000040,C00006573,B_SCORE,610,C,2025-02-28 13:06:21,1
AP20250228000040,C00006573,FRAUD_SCORE,696,N/A,2025-02-28 13:06:21,1
AP20250429000025,C00008639,A_SCORE,806,A,2025-04-29 13:12:15,1
AP20250429000025,C00008639,B_SCORE,591,D,2025-04-29 13:12:15,1
AP20250429000025,C00008639,FRAUD_SCORE,334,N/A,2025-04-29 13:12:15,1
AP20250207000035,C00003546,A_SCORE,622,C,2025-02-07 11:44:29,1
AP20250207000035,C00003546,B_SCORE,604,C,2025-02-07 11:44:29,1
AP20250207000035,C00003546,FRAUD_SCORE,371,N/A,2025-02-07 11:44:29,1
AP20250304000028,C00006117,A_SCORE,691,B,2025-03-04 20:55:29,1
AP20250304000028,C00006117,B_SCORE,674,B,2025-03-04 20:55:29,1
AP20250304000028,C00006117,FRAUD_SCORE,264,N/A,2025-03-04 20:55:29,1
AP20250518000026,C00006827,A_SCORE,741,A,2025-05-18 12:51:55,1
AP20250518000026,C00006827,B_SCORE,637,C,2025-05-18 12:51:55,1
AP20250518000026,C00006827,FRAUD_SCORE,107,N/A,2025-05-18 12:51:55,1
AP20250320000023,C00004144,A_SCORE,598,D,2025-03-20 21:13:15,1
AP20250320000023,C00004144,B_SCORE,669,B,2025-03-20 21:13:15,1
AP20250320000023,C00004144,FRAUD_SCORE,165,N/A,2025-03-20 21:13:15,1
AP20250512000029,C00008550,A_SCORE,714,B,2025-05-12 19:16:24,1
AP20250512000029,C00008550,B_SCORE,679,B,2025-05-12 19:16:24,1
AP20250512000029,C00008550,FRAUD_SCORE,0,N/A,2025-05-12 19:16:24,1
AP20250327000018,C00001695,A_SCORE,749,A,2025-03-27 10:19:36,1
AP20250327000018,C00001695,B_SCORE,504,E,2025-03-27 10:19:36,1
AP20250327000018,C00001695,FRAUD_SCORE,281,N/A,2025-03-27 10:19:36,1
AP20250520000034,C00005375,A_SCORE,612,C,2025-05-20 16:19:18,1
AP20250520000034,C00005375,B_SCORE,566,D,2025-05-20 16:19:18,1
AP20250520000034,C00005375,FRAUD_SCORE,43,N/A,2025-05-20 16:19:18,1
AP20250413000026,C00000486,A_SCORE,664,B,2025-04-13 13:50:32,1
AP20250413000026,C00000486,B_SCORE,795,A,2025-04-13 13:50:32,1
AP20250413000026,C00000486,FRAUD_SCORE,86,N/A,2025-04-13 13:50:32,1
AP20250107000007,C00003340,A_SCORE,623,C,2025-01-07 13:08:17,1
AP20250107000007,C00003340,B_SCORE,658,C,2025-01-07 13:08:17,1
AP20250107000007,C00003340,FRAUD_SCORE,274,N/A,2025-01-07 13:08:17,1
AP20250119000017,C00001800,A_SCORE,827,A,2025-01-19 15:13:21,1
AP20250119000017,C00001800,B_SCORE,645,C,2025-01-19 15:13:21,1
AP20250119000017,C00001800,FRAUD_SCORE,140,N/A,2025-01-19 15:13:21,1
AP20250304000029,C00000484,A_SCORE,689,B,2025-03-04 20:16:55,1
AP20250304000029,C00000484,B_SCORE,629,C,2025-03-04 20:16:55,1
AP20250304000029,C00000484,FRAUD_SCORE,123,N/A,2025-03-04 20:16:55,1
AP20250513000020,C00005259,A_SCORE,762,A,2025-05-13 21:35:10,1
AP20250513000020,C00005259,B_SCORE,699,B,2025-05-13 21:35:10,1
AP20250513000020,C00005259,FRAUD_SCORE,257,N/A,2025-05-13 21:35:10,1
AP20250424000025,C00007234,A_SCORE,762,A,2025-04-24 21:00:25,1
AP20250424000025,C00007234,B_SCORE,655,C,2025-04-24 21:00:25,1
AP20250424000025,C00007234,FRAUD_SCORE,148,N/A,2025-04-24 21:00:25,1
AP20250528000018,C00009890,A_SCORE,673,B,2025-05-28 01:45:34,1
AP20250528000018,C00009890,B_SCORE,702,B,2025-05-28 01:45:34,1
AP20250528000018,C00009890,FRAUD_SCORE,196,N/A,2025-05-28 01:45:34,1
AP20250226000033,C00007150,A_SCORE,506,E,2025-02-26 11:31:28,1
AP20250226000033,C00007150,B_SCORE,618,C,2025-02-26 11:31:28,1
AP20250226000033,C00007150,FRAUD_SCORE,167,N/A,2025-02-26 11:31:28,1
AP20250218000047,C00007917,A_SCORE,491,E,2025-02-18 21:02:27,1
AP20250218000047,C00007917,B_SCORE,758,A,2025-02-18 21:02:27,1
AP20250218000047,C00007917,FRAUD_SCORE,42,N/A,2025-02-18 21:02:27,1
AP20250531000025,C00007688,A_SCORE,704,B,2025-05-31 14:16:50,1
AP20250531000025,C00007688,B_SCORE,696,B,2025-05-31 14:16:50,1
AP20250531000025,C00007688,FRAUD_SCORE,0,N/A,2025-05-31 14:16:50,1
AP20250210000035,C00003562,A_SCORE,759,A,2025-02-10 13:46:27,1
AP20250210000035,C00003562,B_SCORE,726,A,2025-02-10 13:46:27,1
AP20250210000035,C00003562,FRAUD_SCORE,316,N/A,2025-02-10 13:46:27,1
AP20250530000018,C00001883,A_SCORE,699,B,2025-05-30 22:29:08,1
AP20250530000018,C00001883,B_SCORE,588,D,2025-05-30 22:29:08,1
AP20250530000018,C00001883,FRAUD_SCORE,449,N/A,2025-05-30 22:29:08,1
AP20250426000019,C00009230,A_SCORE,555,D,2025-04-26 22:40:48,1
AP20250426000019,C00009230,B_SCORE,632,C,2025-04-26 22:40:48,1
AP20250426000019,C00009230,FRAUD_SCORE,518,N/A,2025-04-26 22:40:48,1
AP20250522000025,C00006246,A_SCORE,555,D,2025-05-22 22:13:58,1
AP20250522000025,C00006246,B_SCORE,631,C,2025-05-22 22:13:58,1
AP20250522000025,C00006246,FRAUD_SCORE,133,N/A,2025-05-22 22:13:58,1
AP20250216000036,C00001386,A_SCORE,801,A,2025-02-16 11:00:20,1
AP20250216000036,C00001386,B_SCORE,599,D,2025-02-16 11:00:20,1
AP20250216000036,C00001386,FRAUD_SCORE,59,N/A,2025-02-16 11:00:20,1
AP20250506000030,C00009199,A_SCORE,652,C,2025-05-06 17:50:29,1
AP20250506000030,C00009199,B_SCORE,619,C,2025-05-06 17:50:29,1
AP20250506000030,C00009199,FRAUD_SCORE,157,N/A,2025-05-06 17:50:29,1
AP20250209000034,C00002491,A_SCORE,568,D,2025-02-09 13:01:04,1
AP20250209000034,C00002491,B_SCORE,633,C,2025-02-09 13:01:04,1
AP20250209000034,C00002491,FRAUD_SCORE,709,N/A,2025-02-09 13:01:04,1
AP20250326000025,C00008863,A_SCORE,399,E,2025-03-26 22:41:10,1
AP20250326000025,C00008863,B_SCORE,693,B,2025-03-26 22:41:10,1
AP20250326000025,C00008863,FRAUD_SCORE,198,N/A,2025-03-26 22:41:10,1
AP20250115000018,C00002216,A_SCORE,642,C,2025-01-15 12:51:52,1
AP20250115000018,C00002216,B_SCORE,620,C,2025-01-15 12:51:52,1
AP20250115000018,C00002216,FRAUD_SCORE,489,N/A,2025-01-15 12:51:52,1
AP20250607000030,C00006281,A_SCORE,611,C,2025-06-07 21:26:25,1
AP20250607000030,C00006281,B_SCORE,611,C,2025-06-07 21:26:25,1
AP20250607000030,C00006281,FRAUD_SCORE,288,N/A,2025-06-07 21:26:25,1
AP20250220000038,C00006298,A_SCORE,632,C,2025-02-20 12:45:06,1
AP20250220000038,C00006298,B_SCORE,739,A,2025-02-20 12:45:06,1
AP20250220000038,C00006298,FRAUD_SCORE,116,N/A,2025-02-20 12:45:06,1
AP20250315000023,C00003343,A_SCORE,591,D,2025-03-15 06:14:12,1
AP20250315000023,C00003343,B_SCORE,611,C,2025-03-15 06:14:12,1
AP20250315000023,C00003343,FRAUD_SCORE,179,N/A,2025-03-15 06:14:12,1
AP20250208000043,C00005855,A_SCORE,621,C,2025-02-08 13:34:39,1
AP20250208000043,C00005855,B_SCORE,502,E,2025-02-08 13:34:39,1
AP20250208000043,C00005855,FRAUD_SCORE,111,N/A,2025-02-08 13:34:39,1
AP20250324000018,C00007374,A_SCORE,618,C,2025-03-24 22:18:58,1
AP20250324000018,C00007374,B_SCORE,559,D,2025-03-24 22:18:58,1
AP20250324000018,C00007374,FRAUD_SCORE,252,N/A,2025-03-24 22:18:58,1
AP20250606000028,C00009432,A_SCORE,695,B,2025-06-06 21:45:01,1
AP20250606000028,C00009432,B_SCORE,561,D,2025-06-06 21:45:01,1
AP20250606000028,C00009432,FRAUD_SCORE,306,N/A,2025-06-06 21:45:01,1
AP20250223000039,C00007879,A_SCORE,405,E,2025-02-23 12:52:41,1
AP20250223000039,C00007879,B_SCORE,532,E,2025-02-23 12:52:41,1
AP20250223000039,C00007879,FRAUD_SCORE,132,N/A,2025-02-23 12:52:41,1
AP20250515000029,C00002219,A_SCORE,553,D,2025-05-15 20:41:07,1
AP20250515000029,C00002219,B_SCORE,653,C,2025-05-15 20:41:07,1
AP20250515000029,C00002219,FRAUD_SCORE,733,N/A,2025-05-15 20:41:07,1
AP20250412000024,C00004315,A_SCORE,581,D,2025-04-12 21:40:39,1
AP20250412000024,C00004315,B_SCORE,725,A,2025-04-12 21:40:39,1
AP20250412000024,C00004315,FRAUD_SCORE,104,N/A,2025-04-12 21:40:39,1
AP20250203000053,C00005666,A_SCORE,664,B,2025-02-03 13:06:11,1
AP20250203000053,C00005666,B_SCORE,655,C,2025-02-03 13:06:11,1
AP20250203000053,C00005666,FRAUD_SCORE,34,N/A,2025-02-03 13:06:11,1
AP20250115000019,C00006721,A_SCORE,728,A,2025-01-15 12:10:09,1
AP20250115000019,C00006721,B_SCORE,662,B,2025-01-15 12:10:09,1
AP20250115000019,C00006721,FRAUD_SCORE,0,N/A,2025-01-15 12:10:09,1
AP20250307000026,C00007803,A_SCORE,814,A,2025-03-07 19:48:21,1
AP20250307000026,C00007803,B_SCORE,716,B,2025-03-07 19:48:21,1
AP20250307000026,C00007803,FRAUD_SCORE,263,N/A,2025-03-07 19:48:21,1
AP20250314000024,C00004708,A_SCORE,708,B,2025-03-14 21:34:58,1
AP20250314000024,C00004708,B_SCORE,564,D,2025-03-14 21:34:58,1
AP20250314000024,C00004708,FRAUD_SCORE,21,N/A,2025-03-14 21:34:58,1
AP20250519000032,C00001921,A_SCORE,692,B,2025-05-19 07:42:38,1
AP20250519000032,C00001921,B_SCORE,622,C,2025-05-19 07:42:38,1
AP20250519000032,C00001921,FRAUD_SCORE,218,N/A,2025-05-19 07:42:38,1
AP20250412000025,C00004162,A_SCORE,666,B,2025-04-12 18:32:19,1
AP20250412000025,C00004162,B_SCORE,692,B,2025-04-12 18:32:19,1
AP20250412000025,C00004162,FRAUD_SCORE,243,N/A,2025-04-12 18:32:19,1
AP20250222000040,C00003544,A_SCORE,755,A,2025-02-22 21:59:19,1
AP20250222000040,C00003544,B_SCORE,674,B,2025-02-22 21:59:19,1
AP20250222000040,C00003544,FRAUD_SCORE,604,N/A,2025-02-22 21:59:19,1
AP20250303000027,C00003852,A_SCORE,747,A,2025-03-03 12:42:14,1
AP20250303000027,C00003852,B_SCORE,618,C,2025-03-03 12:42:14,1
AP20250303000027,C00003852,FRAUD_SCORE,428,N/A,2025-03-03 12:42:14,1
AP20250327000019,C00005263,A_SCORE,561,D,2025-03-27 22:33:08,1
AP20250327000019,C00005263,B_SCORE,688,B,2025-03-27 22:33:08,1
AP20250327000019,C00005263,FRAUD_SCORE,713,N/A,2025-03-27 22:33:08,1
AP20250124000030,C00000930,A_SCORE,543,D,2025-01-24 01:44:13,1
AP20250124000030,C00000930,B_SCORE,500,E,2025-01-24 01:44:13,1
AP20250124000030,C00000930,FRAUD_SCORE,492,N/A,2025-01-24 01:44:13,1
AP20250202000039,C00006174,A_SCORE,626,C,2025-02-02 12:38:35,1
AP20250202000039,C00006174,B_SCORE,752,A,2025-02-02 12:38:35,1
AP20250202000039,C00006174,FRAUD_SCORE,0,N/A,2025-02-02 12:38:35,1
AP20250116000020,C00004864,A_SCORE,586,D,2025-01-16 21:43:04,1
AP20250116000020,C00004864,B_SCORE,667,B,2025-01-16 21:43:04,1
AP20250116000020,C00004864,FRAUD_SCORE,235,N/A,2025-01-16 21:43:04,1
AP20250213000047,C00007320,A_SCORE,591,D,2025-02-13 23:02:15,1
AP20250213000047,C00007320,B_SCORE,726,A,2025-02-13 23:02:15,1
AP20250213000047,C00007320,FRAUD_SCORE,468,N/A,2025-02-13 23:02:15,1
AP20250130000031,C00008109,A_SCORE,711,B,2025-01-30 06:40:12,1
AP20250130000031,C00008109,B_SCORE,567,D,2025-01-30 06:40:12,1
AP20250130000031,C00008109,FRAUD_SCORE,268,N/A,2025-01-30 06:40:12,1
AP20250515000030,C00000540,A_SCORE,581,D,2025-05-15 21:10:28,1
AP20250515000030,C00000540,B_SCORE,607,C,2025-05-15 21:10:28,1
AP20250515000030,C00000540,FRAUD_SCORE,199,N/A,2025-05-15 21:10:28,1
AP20250403000013,C00007301,A_SCORE,554,D,2025-04-03 12:43:51,1
AP20250403000013,C00007301,B_SCORE,568,D,2025-04-03 12:43:51,1
AP20250403000013,C00007301,FRAUD_SCORE,271,N/A,2025-04-03 12:43:51,1
AP20250314000025,C00001030,A_SCORE,628,C,2025-03-14 19:41:42,1
AP20250314000025,C00001030,B_SCORE,705,B,2025-03-14 19:41:42,1
AP20250314000025,C00001030,FRAUD_SCORE,441,N/A,2025-03-14 19:41:42,1
AP20250614000021,C00001792,A_SCORE,609,C,2025-06-14 13:10:50,1
AP20250614000021,C00001792,B_SCORE,731,A,2025-06-14 13:10:50,1
AP20250614000021,C00001792,FRAUD_SCORE,396,N/A,2025-06-14 13:10:50,1
AP20250307000027,C00007014,A_SCORE,689,B,2025-03-07 20:37:18,1
AP20250307000027,C00007014,B_SCORE,613,C,2025-03-07 20:37:18,1
AP20250307000027,C00007014,FRAUD_SCORE,0,N/A,2025-03-07 20:37:18,1
AP20250322000024,C00009737,A_SCORE,782,A,2025-03-22 08:16:09,1
AP20250322000024,C00009737,B_SCORE,649,C,2025-03-22 08:16:09,1
AP20250322000024,C00009737,FRAUD_SCORE,74,N/A,2025-03-22 08:16:09,1
AP20250524000019,C00001821,A_SCORE,594,D,2025-05-24 20:36:18,1
AP20250524000019,C00001821,B_SCORE,603,C,2025-05-24 20:36:18,1
AP20250524000019,C00001821,FRAUD_SCORE,289,N/A,2025-05-24 20:36:18,1
AP20250517000026,C00009661,A_SCORE,474,E,2025-05-17 22:09:36,1
AP20250517000026,C00009661,B_SCORE,621,C,2025-05-17 22:09:36,1
AP20250517000026,C00009661,FRAUD_SCORE,132,N/A,2025-05-17 22:09:36,1
AP20250601000021,C00001198,A_SCORE,661,B,2025-06-01 20:23:04,1
AP20250601000021,C00001198,B_SCORE,689,B,2025-06-01 20:23:04,1
AP20250601000021,C00001198,FRAUD_SCORE,295,N/A,2025-06-01 20:23:04,1
AP20250607000031,C00003389,A_SCORE,733,A,2025-06-07 10:29:09,1
AP20250607000031,C00003389,B_SCORE,713,B,2025-06-07 10:29:09,1
AP20250607000031,C00003389,FRAUD_SCORE,0,N/A,2025-06-07 10:29:09,1
AP20250226000034,C00008843,A_SCORE,658,C,2025-02-26 09:14:14,1
AP20250226000034,C00008843,B_SCORE,628,C,2025-02-26 09:14:14,1
AP20250226000034,C00008843,FRAUD_SCORE,666,N/A,2025-02-26 09:14:14,1
AP20250605000013,C00002619,A_SCORE,613,C,2025-06-05 13:01:13,1
AP20250605000013,C00002619,B_SCORE,489,E,2025-06-05 13:01:13,1
AP20250605000013,C00002619,FRAUD_SCORE,128,N/A,2025-06-05 13:01:13,1
AP20250606000029,C00009304,A_SCORE,773,A,2025-06-06 15:29:52,1
AP20250606000029,C00009304,B_SCORE,731,A,2025-06-06 15:29:52,1
AP20250606000029,C00009304,FRAUD_SCORE,298,N/A,2025-06-06 15:29:52,1
AP20250220000039,C00001982,A_SCORE,644,C,2025-02-20 17:48:31,1
AP20250220000039,C00001982,B_SCORE,713,B,2025-02-20 17:48:31,1
AP20250220000039,C00001982,FRAUD_SCORE,602,N/A,2025-02-20 17:48:31,1
AP20250403000014,C00001896,A_SCORE,533,E,2025-04-03 20:48:16,1
AP20250403000014,C00001896,B_SCORE,583,D,2025-04-03 20:48:16,1
AP20250403000014,C00001896,FRAUD_SCORE,715,N/A,2025-04-03 20:48:16,1
AP20250616000026,C00003191,A_SCORE,581,D,2025-06-16 12:48:08,1
AP20250616000026,C00003191,B_SCORE,493,E,2025-06-16 12:48:08,1
AP20250616000026,C00003191,FRAUD_SCORE,293,N/A,2025-06-16 12:48:08,1
AP20250207000036,C00002202,A_SCORE,752,A,2025-02-07 13:25:41,1
AP20250207000036,C00002202,B_SCORE,750,A,2025-02-07 13:25:41,1
AP20250207000036,C00002202,FRAUD_SCORE,288,N/A,2025-02-07 13:25:41,1
AP20250601000022,C00001114,A_SCORE,679,B,2025-06-01 09:36:31,1
AP20250601000022,C00001114,B_SCORE,657,C,2025-06-01 09:36:31,1
AP20250601000022,C00001114,FRAUD_SCORE,248,N/A,2025-06-01 09:36:31,1
AP20250129000036,C00009014,A_SCORE,603,C,2025-01-29 12:20:33,1
AP20250129000036,C00009014,B_SCORE,493,E,2025-01-29 12:20:33,1
AP20250129000036,C00009014,FRAUD_SCORE,259,N/A,2025-01-29 12:20:33,1
AP20250602000029,C00005376,A_SCORE,608,C,2025-06-02 21:13:03,1
AP20250602000029,C00005376,B_SCORE,591,D,2025-06-02 21:13:03,1
AP20250602000029,C00005376,FRAUD_SCORE,263,N/A,2025-06-02 21:13:03,1
AP20250211000047,C00000120,A_SCORE,540,D,2025-02-11 07:01:23,1
AP20250211000047,C00000120,B_SCORE,718,B,2025-02-11 07:01:23,1
AP20250211000047,C00000120,FRAUD_SCORE,207,N/A,2025-02-11 07:01:23,1
AP20250211000048,C00006601,A_SCORE,654,C,2025-02-11 07:37:40,1
AP20250211000048,C00006601,B_SCORE,649,C,2025-02-11 07:37:40,1
AP20250211000048,C00006601,FRAUD_SCORE,648,N/A,2025-02-11 07:37:40,1
AP20250428000020,C00001689,A_SCORE,615,C,2025-04-28 22:00:53,1
AP20250428000020,C00001689,B_SCORE,662,B,2025-04-28 22:00:53,1
AP20250428000020,C00001689,FRAUD_SCORE,217,N/A,2025-04-28 22:00:53,1
AP20250210000036,C00008522,A_SCORE,596,D,2025-02-10 07:28:56,1
AP20250210000036,C00008522,B_SCORE,677,B,2025-02-10 07:28:56,1
AP20250210000036,C00008522,FRAUD_SCORE,203,N/A,2025-02-10 07:28:56,1
AP20250421000014,C00005220,A_SCORE,788,A,2025-04-21 21:23:50,1
AP20250421000014,C00005220,B_SCORE,594,D,2025-04-21 21:23:50,1
AP20250421000014,C00005220,FRAUD_SCORE,180,N/A,2025-04-21 21:23:50,1
AP20250221000044,C00007585,A_SCORE,605,C,2025-02-21 21:52:25,1
AP20250221000044,C00007585,B_SCORE,672,B,2025-02-21 21:52:25,1
AP20250221000044,C00007585,FRAUD_SCORE,434,N/A,2025-02-21 21:52:25,1
AP20250219000038,C00005262,A_SCORE,746,A,2025-02-19 23:00:16,1
AP20250219000038,C00005262,B_SCORE,646,C,2025-02-19 23:00:16,1
AP20250219000038,C00005262,FRAUD_SCORE,0,N/A,2025-02-19 23:00:16,1
