campaign_id,channel_code,cost_date,impression,click,cost,is_test_data
CAMP0027,PARTNER_MALL,2025-03-16,16602,244,1346.57,1
CAMP0027,PARTNER_MALL,2025-03-17,22802,983,6067.05,1
CAMP0027,PARTNER_MALL,2025-03-18,7286,285,1664.25,1
CAMP0027,PARTNER_MALL,2025-03-19,3953,188,1289.61,1
CAMP0027,PARTNER_MALL,2025-03-20,1302,53,141.44,1
CAMP0027,PARTNER_MALL,2025-03-21,13082,263,533.52,1
CAMP0027,PARTNER_MALL,2025-03-22,2181,22,138.10,1
CAMP0027,PARTNER_MALL,2025-03-23,18634,160,328.52,1
CAMP0027,PARTNER_MALL,2025-03-24,16735,573,4544.49,1
CAMP0027,PARTNER_MALL,2025-03-25,1030,23,119.54,1
CAMP0027,PARTNER_MALL,2025-03-26,26370,412,2746.60,1
CAMP0027,PARTNER_MALL,2025-03-27,21899,974,6393.98,1
CAMP0027,PARTNER_MALL,2025-03-28,8394,237,674.30,1
CAMP0027,PARTNER_MALL,2025-03-29,13883,268,851.27,1
CAMP0027,PARTNER_MALL,2025-03-30,27290,842,4572.84,1
CAMP0027,PARTNER_MALL,2025-03-31,26115,416,2717.69,1
CAMP0027,PARTNER_MALL,2025-04-01,15984,143,414.58,1
CAMP0027,PARTNER_MALL,2025-04-02,16874,329,412.10,1
CAMP0027,PARTNER_MALL,2025-04-03,24862,1082,5290.43,1
CAMP0027,PARTNER_MALL,2025-04-04,9489,299,1760.70,1
CAMP0027,PARTNER_MALL,2025-04-05,2980,52,247.31,1
CAMP0027,PARTNER_MALL,2025-04-06,20713,438,2885.79,1
CAMP0027,PARTNER_MALL,2025-04-07,15214,366,758.31,1
CAMP0027,PARTNER_MALL,2025-04-08,4828,158,242.89,1
CAMP0027,PARTNER_MALL,2025-04-09,15005,234,1744.71,1
CAMP0027,PARTNER_MALL,2025-04-10,1009,9,40.66,1
CAMP0027,PARTNER_MALL,2025-04-11,13698,397,2054.18,1
CAMP0027,PARTNER_MALL,2025-04-12,2540,77,352.14,1
CAMP0027,PARTNER_MALL,2025-04-13,19143,370,1528.34,1
CAMP0027,PARTNER_MALL,2025-04-14,24440,795,2660.63,1
CAMP0027,PARTNER_MALL,2025-04-15,25812,283,1593.59,1
CAMP0027,PARTNER_MALL,2025-04-16,25019,1250,2768.93,1
CAMP0027,PARTNER_MALL,2025-04-17,14872,150,1055.83,1
CAMP0028,PARTNER_MALL,2025-01-29,28368,1051,3252.24,1
CAMP0028,PARTNER_MALL,2025-01-30,23022,596,4556.93,1
CAMP0028,PARTNER_MALL,2025-01-31,7658,142,931.12,1
CAMP0028,PARTNER_MALL,2025-02-01,3003,76,547.77,1
CAMP0028,PARTNER_MALL,2025-02-02,29014,1058,8220.76,1
CAMP0028,PARTNER_MALL,2025-02-03,19014,862,1278.18,1
CAMP0028,PARTNER_MALL,2025-02-04,6914,135,304.10,1
CAMP0028,PARTNER_MALL,2025-02-05,23858,702,4026.52,1
CAMP0028,PARTNER_MALL,2025-02-06,8396,400,2300.15,1
CAMP0028,PARTNER_MALL,2025-02-07,17140,289,848.00,1
CAMP0028,PARTNER_MALL,2025-02-08,10565,495,2309.68,1
CAMP0028,PARTNER_MALL,2025-02-09,27722,688,1095.76,1
CAMP0028,PARTNER_MALL,2025-02-10,20971,932,1510.42,1
CAMP0028,PARTNER_MALL,2025-02-11,19541,525,2869.65,1
CAMP0028,PARTNER_MALL,2025-02-12,23111,855,2280.61,1
CAMP0028,PARTNER_MALL,2025-02-13,5057,66,167.82,1
CAMP0028,PARTNER_MALL,2025-02-14,4596,121,940.07,1
CAMP0028,PARTNER_MALL,2025-02-15,25138,1029,2787.99,1
CAMP0028,PARTNER_MALL,2025-02-16,20227,123,531.97,1
CAMP0028,PARTNER_MALL,2025-02-17,12518,94,568.97,1
CAMP0028,PARTNER_MALL,2025-02-18,19111,272,2016.62,1
CAMP0028,PARTNER_MALL,2025-02-19,28720,298,705.97,1
CAMP0028,PARTNER_MALL,2025-02-20,28538,469,2548.04,1
CAMP0028,PARTNER_MALL,2025-02-21,29167,154,1167.22,1
CAMP0028,PARTNER_MALL,2025-02-22,1872,78,204.33,1
CAMP0028,PARTNER_MALL,2025-02-23,14712,655,5021.47,1
CAMP0028,PARTNER_MALL,2025-02-24,14471,234,382.46,1
CAMP0028,PARTNER_MALL,2025-02-25,6994,312,1857.31,1
CAMP0028,PARTNER_MALL,2025-02-26,25140,359,2443.06,1
CAMP0028,PARTNER_MALL,2025-02-27,5428,46,365.15,1
CAMP0028,PARTNER_MALL,2025-02-28,10185,54,103.10,1
CAMP0028,PARTNER_MALL,2025-03-01,7328,112,334.10,1
CAMP0028,PARTNER_MALL,2025-03-02,8841,193,362.56,1
CAMP0028,PARTNER_MALL,2025-03-03,11372,218,1454.92,1
CAMP0028,PARTNER_MALL,2025-03-04,29802,1175,6505.54,1
CAMP0028,PARTNER_MALL,2025-03-05,20293,308,2414.32,1
CAMP0028,PARTNER_MALL,2025-03-06,23730,470,1661.07,1
CAMP0028,PARTNER_MALL,2025-03-07,26569,817,5801.87,1
CAMP0028,PARTNER_MALL,2025-03-08,3305,113,393.06,1
CAMP0028,PARTNER_MALL,2025-03-09,24946,760,5776.45,1
CAMP0028,PARTNER_MALL,2025-03-10,15520,539,3400.42,1
CAMP0028,PARTNER_MALL,2025-03-11,29849,1191,4338.37,1
CAMP0028,PARTNER_MALL,2025-03-12,26464,1010,4440.33,1
CAMP0028,PARTNER_MALL,2025-03-13,14700,701,1818.87,1
CAMP0028,PARTNER_MALL,2025-03-14,4124,79,614.53,1
CAMP0028,PARTNER_MALL,2025-03-15,8227,326,983.38,1
CAMP0028,PARTNER_MALL,2025-03-16,28900,1302,1940.06,1
CAMP0028,PARTNER_MALL,2025-03-17,24338,165,1062.89,1
CAMP0028,PARTNER_MALL,2025-03-18,25919,794,1642.52,1
CAMP0028,PARTNER_MALL,2025-03-19,20674,727,3654.85,1
CAMP0028,PARTNER_MALL,2025-03-20,11924,182,1023.82,1
CAMP0028,PARTNER_MALL,2025-03-21,5156,134,717.79,1
CAMP0028,PARTNER_MALL,2025-03-22,7956,117,284.58,1
CAMP0028,PARTNER_MALL,2025-03-23,26616,452,2844.59,1
CAMP0028,PARTNER_MALL,2025-03-24,17438,253,1675.05,1
CAMP0028,PARTNER_MALL,2025-03-25,23768,268,1945.55,1
CAMP0028,PARTNER_MALL,2025-03-26,2186,19,45.64,1
CAMP0028,PARTNER_MALL,2025-03-27,25768,258,1038.89,1
CAMP0028,PARTNER_MALL,2025-03-28,2910,97,155.29,1
CAMP0028,PARTNER_MALL,2025-03-29,5247,77,404.48,1
CAMP0028,PARTNER_MALL,2025-03-30,3029,73,151.52,1
CAMP0028,PARTNER_MALL,2025-03-31,8522,201,1404.86,1
CAMP0029,PARTNER_MALL,2025-01-29,7544,173,412.12,1
CAMP0029,PARTNER_MALL,2025-01-30,14720,683,3587.06,1
CAMP0029,PARTNER_MALL,2025-01-31,17726,674,1132.69,1
CAMP0029,PARTNER_MALL,2025-02-01,23352,779,3542.38,1
CAMP0029,PARTNER_MALL,2025-02-02,23810,262,1735.01,1
CAMP0029,PARTNER_MALL,2025-02-03,28494,342,1257.03,1
CAMP0029,PARTNER_MALL,2025-02-04,18985,676,1239.11,1
CAMP0029,PARTNER_MALL,2025-02-05,7066,84,529.27,1
CAMP0029,PARTNER_MALL,2025-02-06,2670,65,126.10,1
CAMP0029,PARTNER_MALL,2025-02-07,27962,676,2057.04,1
CAMP0029,PARTNER_MALL,2025-02-08,22365,501,3249.91,1
CAMP0029,PARTNER_MALL,2025-02-09,9613,403,2491.48,1
CAMP0029,PARTNER_MALL,2025-02-10,2036,21,56.18,1
CAMP0029,PARTNER_MALL,2025-02-11,22745,379,2454.03,1
CAMP0029,PARTNER_MALL,2025-02-12,7386,125,227.95,1
CAMP0029,PARTNER_MALL,2025-02-13,18853,605,2737.02,1
CAMP0029,PARTNER_MALL,2025-02-14,15415,160,776.47,1
CAMP0029,PARTNER_MALL,2025-02-15,5631,240,781.84,1
CAMP0029,PARTNER_MALL,2025-02-16,2891,134,283.13,1
CAMP0029,PARTNER_MALL,2025-02-17,28869,1232,3728.84,1
CAMP0029,PARTNER_MALL,2025-02-18,8894,126,828.75,1
CAMP0029,PARTNER_MALL,2025-02-19,13877,540,3211.92,1
CAMP0029,PARTNER_MALL,2025-02-20,9212,337,2395.22,1
CAMP0029,PARTNER_MALL,2025-02-21,15616,584,3028.67,1
CAMP0029,PARTNER_MALL,2025-02-22,21071,226,634.49,1
CAMP0029,PARTNER_MALL,2025-02-23,24568,1116,4105.68,1
CAMP0029,PARTNER_MALL,2025-02-24,15725,591,3801.45,1
CAMP0029,PARTNER_MALL,2025-02-25,12517,231,353.13,1
CAMP0029,PARTNER_MALL,2025-02-26,21946,469,2839.68,1
CAMP0029,PARTNER_MALL,2025-02-27,10074,203,527.19,1
CAMP0029,PARTNER_MALL,2025-02-28,16757,246,408.88,1
CAMP0029,PARTNER_MALL,2025-03-01,13675,151,872.45,1
CAMP0029,PARTNER_MALL,2025-03-02,16682,606,4355.78,1
CAMP0029,PARTNER_MALL,2025-03-03,5728,242,1199.36,1
CAMP0029,PARTNER_MALL,2025-03-04,7475,250,1156.30,1
CAMP0029,PARTNER_MALL,2025-03-05,18901,359,1441.37,1
CAMP0029,PARTNER_MALL,2025-03-06,13292,632,3669.30,1
CAMP0029,PARTNER_MALL,2025-03-07,11297,97,132.01,1
CAMP0029,PARTNER_MALL,2025-03-08,28793,671,2516.33,1
CAMP0029,PARTNER_MALL,2025-03-09,11590,218,1374.20,1
CAMP0029,PARTNER_MALL,2025-03-10,5328,197,889.29,1
CAMP0029,PARTNER_MALL,2025-03-11,3753,60,220.54,1
CAMP0029,PARTNER_MALL,2025-03-12,18168,382,1833.05,1
CAMP0029,PARTNER_MALL,2025-03-13,15678,518,2478.82,1
CAMP0029,PARTNER_MALL,2025-03-14,6733,111,368.94,1
CAMP0029,PARTNER_MALL,2025-03-15,24217,838,1753.37,1
CAMP0029,PARTNER_MALL,2025-03-16,10419,157,931.31,1
CAMP0029,PARTNER_MALL,2025-03-17,20703,176,203.12,1
CAMP0029,PARTNER_MALL,2025-03-18,22593,372,2743.65,1
CAMP0029,PARTNER_MALL,2025-03-19,17405,678,1492.74,1
CAMP0029,PARTNER_MALL,2025-03-20,16546,203,912.61,1
CAMP0029,PARTNER_MALL,2025-03-21,7027,183,309.50,1
CAMP0029,PARTNER_MALL,2025-03-22,1526,59,423.53,1
CAMP0029,PARTNER_MALL,2025-03-23,2547,113,701.69,1
CAMP0030,PARTNER_MALL,2025-01-13,15002,359,1645.82,1
CAMP0030,PARTNER_MALL,2025-01-14,23966,519,830.15,1
CAMP0030,PARTNER_MALL,2025-01-15,13406,336,1556.23,1
CAMP0030,PARTNER_MALL,2025-01-16,27380,1132,7817.61,1
CAMP0030,PARTNER_MALL,2025-01-17,1618,39,286.66,1
CAMP0030,PARTNER_MALL,2025-01-18,26405,803,2396.01,1
CAMP0030,PARTNER_MALL,2025-01-19,8045,364,2184.73,1
CAMP0030,PARTNER_MALL,2025-01-20,23227,543,1450.93,1
CAMP0030,PARTNER_MALL,2025-01-21,28180,1239,6359.73,1
CAMP0030,PARTNER_MALL,2025-01-22,5738,233,1290.42,1
CAMP0030,PARTNER_MALL,2025-01-23,2261,63,158.59,1
CAMP0030,PARTNER_MALL,2025-01-24,5345,107,559.35,1
CAMP0030,PARTNER_MALL,2025-01-25,5062,59,71.13,1
CAMP0030,PARTNER_MALL,2025-01-26,15857,391,1632.57,1
CAMP0030,PARTNER_MALL,2025-01-27,16651,392,1980.87,1
CAMP0030,PARTNER_MALL,2025-01-28,3466,75,149.94,1
CAMP0030,PARTNER_MALL,2025-01-29,9755,312,480.51,1
CAMP0030,PARTNER_MALL,2025-01-30,15770,131,918.39,1
CAMP0030,PARTNER_MALL,2025-01-31,8102,338,1115.41,1
CAMP0030,PARTNER_MALL,2025-02-01,24693,1120,4674.86,1
CAMP0030,PARTNER_MALL,2025-02-02,3237,72,550.73,1
CAMP0030,PARTNER_MALL,2025-02-03,26282,634,3900.76,1
CAMP0030,PARTNER_MALL,2025-02-04,25837,1231,5956.93,1
CAMP0030,PARTNER_MALL,2025-02-05,11701,107,458.61,1
CAMP0030,PARTNER_MALL,2025-02-06,14478,440,1779.38,1
CAMP0030,PARTNER_MALL,2025-02-07,9434,55,419.38,1
CAMP0030,PARTNER_MALL,2025-02-08,13017,397,1793.57,1
CAMP0030,PARTNER_MALL,2025-02-09,18719,752,4176.07,1
CAMP0030,PARTNER_MALL,2025-02-10,28372,145,501.68,1
CAMP0030,PARTNER_MALL,2025-02-11,27768,935,1509.55,1
CAMP0030,PARTNER_MALL,2025-02-12,16818,288,1192.42,1
CAMP0030,PARTNER_MALL,2025-02-13,26439,547,995.59,1
CAMP0030,PARTNER_MALL,2025-02-14,5760,113,466.57,1
CAMP0030,PARTNER_MALL,2025-02-15,16453,201,1187.60,1
CAMP0030,PARTNER_MALL,2025-02-16,16225,752,5534.49,1
CAMP0030,PARTNER_MALL,2025-02-17,14401,331,1820.56,1
CAMP0030,PARTNER_MALL,2025-02-18,23597,227,428.83,1
CAMP0030,PARTNER_MALL,2025-02-19,22231,1065,8331.46,1
CAMP0030,PARTNER_MALL,2025-02-20,19317,119,352.82,1
CAMP0030,PARTNER_MALL,2025-02-21,27886,1101,3879.65,1
CAMP0030,PARTNER_MALL,2025-02-22,9379,322,616.40,1
CAMP0030,PARTNER_MALL,2025-02-23,26782,590,1047.27,1
CAMP0030,PARTNER_MALL,2025-02-24,15741,291,923.74,1
CAMP0030,PARTNER_MALL,2025-02-25,5611,66,130.45,1
CAMP0030,PARTNER_MALL,2025-02-26,3761,90,397.81,1
CAMP0030,PARTNER_MALL,2025-02-27,14843,444,3382.85,1
CAMP0030,PARTNER_MALL,2025-02-28,10262,344,1498.25,1
CAMP0030,PARTNER_MALL,2025-03-01,24638,777,4022.03,1
CAMP0030,PARTNER_MALL,2025-03-02,28417,279,1719.48,1
CAMP0030,PARTNER_MALL,2025-03-03,18217,408,1582.45,1
CAMP0030,PARTNER_MALL,2025-03-04,25938,281,1766.47,1
CAMP0030,PARTNER_MALL,2025-03-05,16195,767,4910.18,1
CAMP0030,PARTNER_MALL,2025-03-06,20377,918,4954.73,1
CAMP0030,PARTNER_MALL,2025-03-07,6668,288,1250.99,1
CAMP0030,PARTNER_MALL,2025-03-08,25044,258,1733.51,1
CAMP0030,PARTNER_MALL,2025-03-09,24349,609,1886.59,1
CAMP0030,PARTNER_MALL,2025-03-10,8774,330,675.48,1
CAMP0030,PARTNER_MALL,2025-03-11,25295,621,2741.61,1
CAMP0030,PARTNER_MALL,2025-03-12,8044,145,1050.52,1
CAMP0030,PARTNER_MALL,2025-03-13,24677,304,1749.98,1
CAMP0030,PARTNER_MALL,2025-03-14,26550,603,3414.90,1
CAMP0030,PARTNER_MALL,2025-03-15,17027,754,5832.56,1
CAMP0030,PARTNER_MALL,2025-03-16,4615,103,814.12,1
CAMP0030,PARTNER_MALL,2025-03-17,11147,477,1778.71,1
CAMP0030,PARTNER_MALL,2025-03-18,13370,318,466.97,1
CAMP0030,PARTNER_MALL,2025-03-19,26808,513,3598.05,1
CAMP0030,PARTNER_MALL,2025-03-20,29190,391,2342.35,1
CAMP0031,H5_PROMO,2025-01-13,26847,758,3613.47,1
CAMP0031,H5_PROMO,2025-01-14,22329,1102,1265.09,1
CAMP0031,H5_PROMO,2025-01-15,3928,108,421.16,1
CAMP0031,H5_PROMO,2025-01-16,8380,312,1990.45,1
CAMP0031,H5_PROMO,2025-01-17,27814,1380,4815.97,1
CAMP0031,H5_PROMO,2025-01-18,25915,910,4125.74,1
CAMP0031,H5_PROMO,2025-01-19,12905,400,2897.93,1
CAMP0031,H5_PROMO,2025-01-20,1756,20,22.82,1
CAMP0031,H5_PROMO,2025-01-21,10920,321,882.27,1
CAMP0031,H5_PROMO,2025-01-22,16987,751,4636.18,1
CAMP0031,H5_PROMO,2025-01-23,5007,190,1228.67,1
CAMP0031,H5_PROMO,2025-01-24,12878,276,1485.59,1
CAMP0031,H5_PROMO,2025-01-25,1651,51,372.92,1
CAMP0031,H5_PROMO,2025-01-26,24135,643,690.34,1
CAMP0031,H5_PROMO,2025-01-27,24255,483,2563.85,1
CAMP0031,H5_PROMO,2025-01-28,4221,42,188.67,1
CAMP0031,H5_PROMO,2025-01-29,14362,491,656.35,1
CAMP0031,H5_PROMO,2025-01-30,12127,223,1541.29,1
CAMP0031,H5_PROMO,2025-01-31,20641,152,423.82,1
CAMP0031,H5_PROMO,2025-02-01,20456,432,840.71,1
CAMP0031,H5_PROMO,2025-02-02,28811,914,4326.47,1
CAMP0031,H5_PROMO,2025-02-03,28220,386,1089.69,1
CAMP0031,H5_PROMO,2025-02-04,17163,447,2783.70,1
CAMP0031,H5_PROMO,2025-02-05,21402,899,6435.27,1
CAMP0031,H5_PROMO,2025-02-06,17188,707,2939.24,1
CAMP0031,H5_PROMO,2025-02-07,5460,196,736.80,1
CAMP0031,H5_PROMO,2025-02-08,24770,1001,4527.12,1
CAMP0031,H5_PROMO,2025-02-09,29884,1312,9121.60,1
CAMP0031,H5_PROMO,2025-02-10,21343,936,6143.39,1
CAMP0031,H5_PROMO,2025-02-11,26650,1110,5882.66,1
CAMP0031,H5_PROMO,2025-02-12,26818,725,5055.45,1
CAMP0031,H5_PROMO,2025-02-13,23042,855,5279.26,1
CAMP0031,H5_PROMO,2025-02-14,18631,928,6483.78,1
CAMP0031,H5_PROMO,2025-02-15,7775,149,660.52,1
CAMP0031,H5_PROMO,2025-02-16,14567,611,1967.64,1
CAMP0031,H5_PROMO,2025-02-17,9963,360,1453.62,1
CAMP0031,H5_PROMO,2025-02-18,10477,250,1426.59,1
CAMP0031,H5_PROMO,2025-02-19,26837,909,1169.19,1
CAMP0031,H5_PROMO,2025-02-20,29514,1294,4590.74,1
CAMP0031,H5_PROMO,2025-02-21,14650,215,941.33,1
CAMP0031,H5_PROMO,2025-02-22,16706,684,2935.23,1
CAMP0031,H5_PROMO,2025-02-23,24095,165,770.70,1
CAMP0031,H5_PROMO,2025-02-24,2132,86,105.35,1
CAMP0031,H5_PROMO,2025-02-25,18609,601,4211.48,1
CAMP0031,H5_PROMO,2025-02-26,24014,517,3538.85,1
CAMP0031,H5_PROMO,2025-02-27,29647,478,1888.08,1
CAMP0031,H5_PROMO,2025-02-28,8360,305,2186.18,1
CAMP0031,H5_PROMO,2025-03-01,6352,166,621.17,1
CAMP0031,H5_PROMO,2025-03-02,4148,175,548.64,1
CAMP0031,H5_PROMO,2025-03-03,20045,801,3372.29,1
CAMP0031,H5_PROMO,2025-03-04,11793,108,669.68,1
CAMP0031,H5_PROMO,2025-03-05,2956,79,517.84,1
CAMP0031,H5_PROMO,2025-03-06,2898,54,170.54,1
CAMP0031,H5_PROMO,2025-03-07,27200,389,2784.73,1
CAMP0031,H5_PROMO,2025-03-08,4903,102,563.09,1
CAMP0031,H5_PROMO,2025-03-09,13736,671,3657.81,1
CAMP0031,H5_PROMO,2025-03-10,15864,144,827.78,1
CAMP0031,H5_PROMO,2025-03-11,15923,361,1245.94,1
CAMP0031,H5_PROMO,2025-03-12,11350,241,1206.87,1
CAMP0031,H5_PROMO,2025-03-13,4736,44,49.90,1
CAMP0031,H5_PROMO,2025-03-14,25180,225,579.16,1
CAMP0031,H5_PROMO,2025-03-15,29602,212,1132.69,1
CAMP0031,H5_PROMO,2025-03-16,11682,377,1370.31,1
CAMP0031,H5_PROMO,2025-03-17,7533,146,1038.01,1
CAMP0031,H5_PROMO,2025-03-18,9884,76,407.21,1
CAMP0031,H5_PROMO,2025-03-19,9380,226,1753.01,1
CAMP0031,H5_PROMO,2025-03-20,29443,1438,8812.20,1
CAMP0031,H5_PROMO,2025-03-21,7131,205,261.50,1
CAMP0031,H5_PROMO,2025-03-22,19997,117,186.42,1
CAMP0031,H5_PROMO,2025-03-23,21279,898,7117.87,1
CAMP0031,H5_PROMO,2025-03-24,17816,855,5351.30,1
CAMP0031,H5_PROMO,2025-03-25,24597,1214,6369.98,1
CAMP0031,H5_PROMO,2025-03-26,8900,367,967.78,1
CAMP0031,H5_PROMO,2025-03-27,1149,20,54.27,1
CAMP0031,H5_PROMO,2025-03-28,19116,218,712.18,1
CAMP0031,H5_PROMO,2025-03-29,5305,188,843.36,1
CAMP0031,H5_PROMO,2025-03-30,2080,51,345.32,1
CAMP0031,H5_PROMO,2025-03-31,15786,736,3900.52,1
CAMP0031,H5_PROMO,2025-04-01,14951,91,125.60,1
CAMP0031,H5_PROMO,2025-04-02,11362,192,1421.13,1
CAMP0031,H5_PROMO,2025-04-03,6608,110,672.57,1
CAMP0031,H5_PROMO,2025-04-04,18433,729,1730.49,1
CAMP0031,H5_PROMO,2025-04-05,15436,759,1894.50,1
CAMP0031,H5_PROMO,2025-04-06,28436,1061,8150.84,1
CAMP0031,H5_PROMO,2025-04-07,26843,662,1073.99,1
CAMP0031,H5_PROMO,2025-04-08,10198,62,229.45,1
CAMP0031,H5_PROMO,2025-04-09,22049,706,1166.01,1
CAMP0031,H5_PROMO,2025-04-10,27765,339,1818.72,1
CAMP0031,H5_PROMO,2025-04-11,19821,534,792.72,1
CAMP0031,H5_PROMO,2025-04-12,17112,502,2252.99,1
CAMP0031,H5_PROMO,2025-04-13,15293,704,2513.03,1
CAMP0031,H5_PROMO,2025-04-14,9643,393,492.50,1
CAMP0031,H5_PROMO,2025-04-15,27741,1171,8007.54,1
CAMP0031,H5_PROMO,2025-04-16,14033,267,1077.65,1
CAMP0031,H5_PROMO,2025-04-17,7408,193,1360.92,1
CAMP0031,H5_PROMO,2025-04-18,21193,138,988.55,1
CAMP0031,H5_PROMO,2025-04-19,1682,53,269.49,1
CAMP0031,H5_PROMO,2025-04-20,23005,743,896.50,1
CAMP0031,H5_PROMO,2025-04-21,15617,168,957.99,1
CAMP0031,H5_PROMO,2025-04-22,13708,120,167.55,1
CAMP0032,H5_PROMO,2025-01-13,15059,206,347.51,1
CAMP0032,H5_PROMO,2025-01-14,18458,510,4013.68,1
CAMP0032,H5_PROMO,2025-01-15,24273,1073,5928.79,1
CAMP0032,H5_PROMO,2025-01-16,27122,787,1957.10,1
CAMP0032,H5_PROMO,2025-01-17,8002,390,1938.85,1
CAMP0032,H5_PROMO,2025-01-18,20916,224,232.77,1
CAMP0032,H5_PROMO,2025-01-19,5074,222,1554.41,1
CAMP0032,H5_PROMO,2025-01-20,20216,219,1255.58,1
CAMP0032,H5_PROMO,2025-01-21,26013,1008,2931.13,1
CAMP0032,H5_PROMO,2025-01-22,13868,425,3377.28,1
CAMP0032,H5_PROMO,2025-01-23,23744,1179,8613.70,1
CAMP0032,H5_PROMO,2025-01-24,1399,26,192.63,1
CAMP0032,H5_PROMO,2025-01-25,3708,184,705.85,1
CAMP0032,H5_PROMO,2025-01-26,21867,552,1891.38,1
CAMP0032,H5_PROMO,2025-01-27,23855,985,4063.71,1
CAMP0032,H5_PROMO,2025-01-28,6633,171,220.91,1
CAMP0032,H5_PROMO,2025-01-29,13866,463,694.37,1
CAMP0032,H5_PROMO,2025-01-30,1529,55,91.60,1
CAMP0032,H5_PROMO,2025-01-31,19980,891,7062.82,1
CAMP0032,H5_PROMO,2025-02-01,14404,565,4312.51,1
CAMP0032,H5_PROMO,2025-02-02,11112,513,3572.36,1
CAMP0032,H5_PROMO,2025-02-03,7816,136,513.18,1
CAMP0032,H5_PROMO,2025-02-04,17238,767,3995.11,1
CAMP0032,H5_PROMO,2025-02-05,18839,637,3488.08,1
CAMP0032,H5_PROMO,2025-02-06,23643,273,649.65,1
CAMP0032,H5_PROMO,2025-02-07,12876,188,1206.75,1
CAMP0032,H5_PROMO,2025-02-08,18245,692,5382.39,1
CAMP0032,H5_PROMO,2025-02-09,27276,714,3937.59,1
CAMP0032,H5_PROMO,2025-02-10,27235,611,1296.57,1
CAMP0032,H5_PROMO,2025-02-11,11780,375,2888.16,1
CAMP0032,H5_PROMO,2025-02-12,3339,152,181.56,1
CAMP0032,H5_PROMO,2025-02-13,7251,78,613.51,1
CAMP0032,H5_PROMO,2025-02-14,27263,560,1216.50,1
CAMP0032,H5_PROMO,2025-02-15,27304,1113,1350.72,1
CAMP0032,H5_PROMO,2025-02-16,2100,81,373.54,1
CAMP0032,H5_PROMO,2025-02-17,21143,154,917.29,1
CAMP0032,H5_PROMO,2025-02-18,3005,51,371.65,1
CAMP0032,H5_PROMO,2025-02-19,19905,760,4931.90,1
CAMP0032,H5_PROMO,2025-02-20,13511,561,2941.67,1
CAMP0032,H5_PROMO,2025-02-21,6688,46,114.24,1
CAMP0032,H5_PROMO,2025-02-22,25959,136,207.83,1
CAMP0032,H5_PROMO,2025-02-23,6232,116,574.02,1
CAMP0032,H5_PROMO,2025-02-24,11662,245,614.00,1
CAMP0032,H5_PROMO,2025-02-25,18405,95,410.86,1
CAMP0032,H5_PROMO,2025-02-26,18736,889,2494.93,1
CAMP0032,H5_PROMO,2025-02-27,20892,240,1496.98,1
CAMP0032,H5_PROMO,2025-02-28,16786,602,3973.66,1
CAMP0032,H5_PROMO,2025-03-01,20957,620,3026.29,1
CAMP0032,H5_PROMO,2025-03-02,26740,1093,7137.44,1
CAMP0032,H5_PROMO,2025-03-03,17742,796,2206.21,1
CAMP0032,H5_PROMO,2025-03-04,6057,260,978.06,1
CAMP0032,H5_PROMO,2025-03-05,24023,672,3133.85,1
CAMP0032,H5_PROMO,2025-03-06,22300,539,1226.08,1
CAMP0032,H5_PROMO,2025-03-07,26427,154,623.69,1
CAMP0032,H5_PROMO,2025-03-08,13387,164,559.70,1
CAMP0032,H5_PROMO,2025-03-09,6182,168,761.33,1
CAMP0032,H5_PROMO,2025-03-10,2275,89,518.36,1
CAMP0032,H5_PROMO,2025-03-11,12846,346,1400.93,1
CAMP0032,H5_PROMO,2025-03-12,13790,139,760.21,1
CAMP0032,H5_PROMO,2025-03-13,5449,184,1175.26,1
CAMP0032,H5_PROMO,2025-03-14,23918,1166,4792.49,1
CAMP0032,H5_PROMO,2025-03-15,11053,338,1124.91,1
CAMP0032,H5_PROMO,2025-03-16,29273,956,1655.97,1
CAMP0032,H5_PROMO,2025-03-17,14296,636,1140.86,1
CAMP0032,H5_PROMO,2025-03-18,15292,656,992.37,1
CAMP0032,H5_PROMO,2025-03-19,6602,298,829.39,1
CAMP0032,H5_PROMO,2025-03-20,19573,775,2348.68,1
CAMP0032,H5_PROMO,2025-03-21,6669,42,232.34,1
CAMP0032,H5_PROMO,2025-03-22,13711,276,488.77,1
CAMP0032,H5_PROMO,2025-03-23,5057,248,1809.74,1
CAMP0032,H5_PROMO,2025-03-24,16417,194,853.05,1
CAMP0032,H5_PROMO,2025-03-25,12845,93,420.76,1
CAMP0032,H5_PROMO,2025-03-26,3585,98,197.83,1
CAMP0032,H5_PROMO,2025-03-27,11975,122,846.13,1
CAMP0032,H5_PROMO,2025-03-28,2999,76,593.26,1
CAMP0032,H5_PROMO,2025-03-29,27172,319,2456.33,1
CAMP0032,H5_PROMO,2025-03-30,28624,144,923.57,1
CAMP0033,H5_PROMO,2025-01-20,3719,61,265.91,1
CAMP0033,H5_PROMO,2025-01-21,15614,417,1340.08,1
CAMP0033,H5_PROMO,2025-01-22,26065,1108,5351.08,1
CAMP0033,H5_PROMO,2025-01-23,1424,21,139.35,1
CAMP0033,H5_PROMO,2025-01-24,26685,1168,8888.96,1
CAMP0033,H5_PROMO,2025-01-25,10506,476,2342.20,1
CAMP0033,H5_PROMO,2025-01-26,1112,50,79.58,1
CAMP0033,H5_PROMO,2025-01-27,10421,84,365.18,1
CAMP0033,H5_PROMO,2025-01-28,22987,666,3377.24,1
