loan_id,period_no,plan_id,pay_time,pay_amount,principal_paid,interest_paid,fee_paid,penalty_paid,pay_channel,is_test_data
LN20250206000013,4,\N,2025-06-06 16:31:00,512.66,349.62,163.04,0,0,AUTO,1
LN20250324000016,1,\N,2025-04-23 11:17:00,904.82,484.53,420.29,0,0,MANUAL,1
LN20250324000016,2,\N,2025-05-21 17:58:00,904.82,493.01,411.81,0,0,AUTO,1
LN20250324000016,3,\N,2025-06-18 10:28:00,904.82,501.64,403.18,0,0,MANUAL,1
LN20250412000008,1,\N,2025-05-07 15:08:00,8384.13,7978.52,405.61,0,0,MANUAL,1
LN20250412000008,2,\N,2025-06-09 15:23:00,8384.13,8111.49,272.64,0,0,MANUAL,1
LN20250428000008,1,\N,2025-05-25 15:55:00,888.49,788.49,100.00,0,0,MANUAL,1
LN20250428000008,2,\N,2025-06-24 13:14:00,888.49,796.37,92.12,0,0,AUTO,1
LN20250415000006,1,\N,2025-05-12 11:44:00,3428.22,3286.55,141.67,0,0,MANUAL,1
LN20250415000006,2,\N,2025-06-14 18:14:00,3428.22,3333.11,95.11,0,0,AUTO,1
LN20250507000016,1,\N,2025-06-02 12:06:00,46.61,37.44,9.17,0,0,MANUAL,1
LN20250220000021,1,\N,2025-03-21 15:19:00,1725.48,1625.48,100.00,0,0,AUTO,1
LN20250220000021,2,\N,2025-04-18 16:23:00,1725.48,1641.74,83.75,0,0,AUTO,1
LN20250220000021,3,\N,2025-05-21 20:04:00,1725.48,1658.16,67.33,0,0,AUTO,1
LN20250220000021,4,\N,2025-06-16 17:11:00,1725.48,1674.74,50.75,0,0,MANUAL,1
LN20250310000022,1,\N,2025-04-09 11:39:00,693.31,443.31,250.00,0,0,MANUAL,1
LN20250310000022,2,\N,2025-05-09 14:48:00,693.31,448.85,244.46,0,0,AUTO,1
LN20250310000022,3,\N,2025-06-05 14:31:00,693.31,454.46,238.85,0,0,AUTO,1
LN20250207000017,1,\N,2025-03-08 10:48:00,713.05,429.72,283.33,0,0,AUTO,1
LN20250207000017,2,\N,2025-04-05 16:55:00,713.05,435.81,277.25,0,0,MANUAL,1
LN20250207000017,3,\N,2025-05-05 11:29:00,713.05,441.98,271.07,0,0,MANUAL,1
LN20250207000017,4,\N,2025-06-02 17:30:00,713.05,448.24,264.81,0,0,MANUAL,1
LN20250215000023,1,\N,2025-03-17 16:03:00,3394.19,2866.97,527.21,0,0,MANUAL,1
LN20250215000023,2,\N,2025-04-15 09:42:00,3394.19,2907.59,486.60,0,0,AUTO,1
LN20250215000023,3,\N,2025-05-13 16:35:00,3394.19,2948.78,445.41,0,0,AUTO,1
LN20250215000023,4,\N,2025-06-10 12:04:00,3394.19,2990.55,403.63,0,0,MANUAL,1
LN20250317000024,1,\N,2025-04-13 13:02:00,98.88,70.55,28.33,0,0,AUTO,1
LN20250317000024,2,\N,2025-05-13 18:56:00,98.88,71.55,27.33,0,0,MANUAL,1
LN20250317000024,3,\N,2025-06-13 14:41:00,98.88,72.56,26.32,0,0,MANUAL,1
LN20250220000022,1,\N,2025-03-17 14:03:00,1040.35,540.93,499.42,0,0,MANUAL,1
LN20250220000022,2,\N,2025-04-18 16:32:00,1040.35,550.85,489.50,0,0,AUTO,1
LN20250220000022,3,\N,2025-05-20 15:35:00,1040.35,560.95,479.40,0,0,MANUAL,1
LN20250220000022,4,\N,2025-06-15 20:08:00,1040.35,571.23,469.12,0,0,AUTO,1
LN20250513000011,1,\N,2025-06-09 15:09:00,67.39,45.72,21.67,0,0,AUTO,1
LN20250413000009,1,\N,2025-05-09 14:42:00,1275.32,841.00,434.33,0,0,AUTO,1
LN20250413000009,2,\N,2025-06-08 20:57:00,1275.32,855.71,419.61,0,0,MANUAL,1
LN20250511000018,1,\N,2025-06-08 20:46:00,2655.34,2392.84,262.50,0,0,MANUAL,1
LN20250416000007,1,\N,2025-05-16 17:52:00,1914.17,1464.17,450.00,0,0,AUTO,1
LN20250416000007,2,\N,2025-06-12 12:26:00,1914.17,1486.14,428.04,0,0,AUTO,1
LN20250301000021,1,\N,2025-03-27 17:03:00,3597.07,2777.41,819.66,0,0,MANUAL,1
LN20250301000021,2,\N,2025-05-22 12:25:00,3669.01,2807.49,789.57,0,71.94,COLLECTION,1
LN20250301000021,3,\N,2025-05-25 09:34:00,3597.07,2837.91,759.16,0,0,AUTO,1
LN20250301000021,4,\N,2025-06-25 14:33:00,3597.07,2868.65,728.42,0,0,AUTO,1
LN20250512000013,1,\N,2025-06-09 19:41:00,3042.30,2361.75,680.55,0,0,MANUAL,1
LN20250504000011,1,\N,2025-05-31 14:13:00,8802.94,8418.41,384.54,0,0,AUTO,1
LN20250508000012,1,\N,2025-06-07 13:09:00,775.76,575.77,199.99,0,0,MANUAL,1
LN20250205000015,1,\N,2025-03-03 12:02:00,734.53,561.85,172.68,0,0,MANUAL,1
LN20250205000015,2,\N,2025-04-02 10:12:00,734.53,570.27,164.25,0,0,MANUAL,1
LN20250205000015,3,\N,2025-05-05 20:22:00,734.53,578.83,155.70,0,0,MANUAL,1
LN20250205000015,4,\N,2025-06-03 09:03:00,734.53,587.51,147.01,0,0,AUTO,1
LN20250129000010,1,\N,2025-02-25 09:45:00,4476.49,3744.08,732.41,0,0,MANUAL,1
LN20250129000010,2,\N,2025-03-30 11:13:00,4476.49,3800.24,676.25,0,0,MANUAL,1
LN20250129000010,3,\N,2025-04-25 09:13:00,4476.49,3857.25,619.25,0,0,MANUAL,1
LN20250129000010,4,\N,2025-05-29 15:34:00,4476.49,3915.10,561.39,0,0,MANUAL,1
LN20250129000010,5,\N,2025-06-26 16:02:00,4476.49,3973.83,502.66,0,0,AUTO,1
LN20250416000008,1,\N,2025-05-16 19:56:00,1192.37,762.41,429.96,0,0,AUTO,1
LN20250303000018,1,\N,2025-04-02 11:32:00,106.72,84.08,22.64,0,0,MANUAL,1
LN20250303000018,2,\N,2025-04-28 18:36:00,106.72,85.20,21.52,0,0,MANUAL,1
LN20250303000018,3,\N,2025-05-31 14:35:00,106.72,86.34,20.38,0,0,AUTO,1
LN20250322000015,1,\N,2025-04-16 10:42:00,5150.74,4925.74,225.00,0,0,AUTO,1
LN20250322000015,2,\N,2025-05-20 17:53:00,5150.74,4999.63,151.11,0,0,AUTO,1
LN20250322000015,3,\N,2025-06-17 13:37:00,5150.74,5074.63,76.12,0,0,MANUAL,1
LN20250211000014,1,\N,2025-03-08 10:48:00,50.90,34.23,16.67,0,0,AUTO,1
LN20250211000014,2,\N,2025-04-11 11:41:00,50.90,34.80,16.10,0,0,MANUAL,1
LN20250211000014,3,\N,2025-05-10 14:38:00,50.90,35.38,15.52,0,0,MANUAL,1
LN20250211000014,4,\N,2025-06-06 10:51:00,50.90,35.97,14.93,0,0,MANUAL,1
LN20250210000013,1,\N,2025-03-09 14:04:00,345.10,325.10,20.00,0,0,MANUAL,1
LN20250210000013,2,\N,2025-04-10 19:05:00,345.10,328.35,16.75,0,0,AUTO,1
LN20250210000013,3,\N,2025-05-11 14:26:00,345.10,331.63,13.47,0,0,AUTO,1
LN20250322000016,1,\N,2025-04-21 15:58:00,3305.18,2642.92,662.26,0,0,AUTO,1
LN20250408000011,1,\N,2025-05-04 19:30:00,6822.82,6589.49,233.33,0,0,MANUAL,1
LN20250408000011,2,\N,2025-06-03 16:21:00,6822.82,6666.37,156.46,0,0,MANUAL,1
LN20250321000020,1,\N,2025-04-20 13:53:00,642.83,484.50,158.33,0,0,AUTO,1
LN20250321000020,2,\N,2025-05-20 18:48:00,642.83,492.17,150.66,0,0,MANUAL,1
LN20250321000020,3,\N,2025-06-19 15:48:00,642.83,499.97,142.87,0,0,MANUAL,1
LN20250311000017,1,\N,2025-04-06 16:18:00,1847.81,1352.19,495.62,0,0,MANUAL,1
LN20250311000017,2,\N,2025-05-08 20:12:00,1847.81,1375.86,471.96,0,0,AUTO,1
LN20250311000017,3,\N,2025-06-07 10:50:00,1847.81,1399.93,447.88,0,0,MANUAL,1
LN20250405000013,1,\N,2025-05-05 20:21:00,184.31,152.65,31.67,0,0,MANUAL,1
LN20250405000013,2,\N,2025-06-02 09:18:00,184.31,155.06,29.25,0,0,MANUAL,1
LN20250414000006,1,\N,2025-05-14 11:27:00,90.97,53.23,37.75,0,0,AUTO,1
LN20250414000006,2,\N,2025-06-09 11:43:00,90.97,54.03,36.95,0,0,MANUAL,1
LN20250301000022,1,\N,2025-03-26 09:40:00,1315.36,850.52,464.84,0,0,MANUAL,1
LN20250301000022,2,\N,2025-04-27 20:39:00,1315.36,866.11,449.24,0,0,AUTO,1
LN20250301000022,3,\N,2025-05-26 11:45:00,1315.36,881.99,433.37,0,0,AUTO,1
LN20250301000022,4,\N,2025-06-24 11:32:00,1315.36,898.16,417.20,0,0,MANUAL,1
LN20250322000017,1,\N,2025-04-19 17:30:00,4536.63,4088.15,448.48,0,0,MANUAL,1
LN20250322000017,2,\N,2025-05-21 16:23:00,4536.63,4159.70,376.94,0,0,AUTO,1
LN20250322000017,3,\N,2025-06-15 20:54:00,4536.63,4232.49,304.14,0,0,MANUAL,1
LN20250211000015,1,\N,2025-03-12 10:31:00,178.02,158.86,19.17,0,0,MANUAL,1
LN20250211000015,2,\N,2025-04-12 20:17:00,178.02,161.90,16.12,0,0,MANUAL,1
LN20250211000015,3,\N,2025-05-12 19:38:00,178.02,165.01,13.02,0,0,AUTO,1
LN20250211000015,4,\N,2025-06-06 16:05:00,178.02,168.17,9.86,0,0,MANUAL,1
LN20250430000011,1,\N,2025-05-30 14:24:00,365.61,184.58,181.03,0,0,AUTO,1
LN20250430000011,2,\N,2025-06-25 18:35:00,365.61,188.12,177.49,0,0,MANUAL,1
LN20250512000014,1,\N,2025-06-08 19:57:00,614.59,370.38,244.21,0,0,MANUAL,1
LN20250501000009,1,\N,2025-05-27 12:21:00,342.82,328.66,14.17,0,0,AUTO,1
LN20250501000009,2,\N,2025-06-26 18:01:00,342.82,333.31,9.51,0,0,MANUAL,1
LN20250507000017,1,\N,2025-06-03 12:50:00,1054.71,654.71,400.00,0,0,AUTO,1
LN20250307000026,1,\N,2025-04-01 10:54:00,281.26,174.59,106.67,0,0,AUTO,1
LN20250307000026,2,\N,2025-05-06 10:34:00,281.26,176.92,104.34,0,0,AUTO,1
LN20250307000026,3,\N,2025-06-01 14:15:00,281.26,179.28,101.98,0,0,MANUAL,1
LN20250206000014,1,\N,2025-03-08 18:01:00,129.53,96.19,33.33,0,0,MANUAL,1
LN20250206000014,2,\N,2025-04-05 19:17:00,129.53,97.80,31.73,0,0,MANUAL,1
LN20250206000014,3,\N,2025-05-06 12:05:00,129.53,99.43,30.10,0,0,MANUAL,1
LN20250206000014,4,\N,2025-06-02 19:50:00,129.53,101.08,28.44,0,0,MANUAL,1
LN20250220000023,1,\N,2025-03-22 11:59:00,128.57,96.90,31.67,0,0,MANUAL,1
LN20250220000023,2,\N,2025-04-21 15:57:00,128.57,98.43,30.13,0,0,AUTO,1
LN20250220000023,3,\N,2025-05-21 15:29:00,128.57,99.99,28.57,0,0,AUTO,1
LN20250220000023,4,\N,2025-06-20 16:35:00,128.57,101.58,26.99,0,0,AUTO,1
LN20250209000014,1,\N,2025-03-11 15:39:00,2330.39,1872.06,458.33,0,0,AUTO,1
LN20250209000014,2,\N,2025-04-05 09:01:00,2330.39,1889.22,441.17,0,0,AUTO,1
LN20250209000014,3,\N,2025-05-07 09:15:00,2330.39,1906.54,423.85,0,0,MANUAL,1
LN20250209000014,4,\N,2025-06-07 19:32:00,2330.39,1924.01,406.38,0,0,AUTO,1
LN20250307000027,1,\N,2025-04-01 11:16:00,499.24,349.24,150.00,0,0,MANUAL,1
LN20250307000027,2,\N,2025-05-01 14:44:00,499.24,354.48,144.76,0,0,MANUAL,1
LN20250307000027,3,\N,2025-06-05 18:22:00,499.24,359.80,139.44,0,0,AUTO,1
LN20250313000024,1,\N,2025-04-09 14:52:00,1558.63,1397.66,160.96,0,0,MANUAL,1
LN20250313000024,2,\N,2025-05-07 11:36:00,1558.63,1423.29,135.34,0,0,MANUAL,1
LN20250313000024,3,\N,2025-06-10 17:17:00,1558.63,1449.38,109.25,0,0,MANUAL,1
LN20250306000021,1,\N,2025-03-31 14:47:00,11649.25,11167.86,481.39,0,0,AUTO,1
LN20250306000021,2,\N,2025-05-01 19:16:00,11649.25,11326.08,323.18,0,0,MANUAL,1
LN20250306000021,3,\N,2025-06-04 15:48:00,11649.25,11486.53,162.73,0,0,MANUAL,1
LN20250316000013,1,\N,2025-04-15 19:40:00,3121.33,2423.10,698.23,0,0,AUTO,1
LN20250316000013,2,\N,2025-05-15 11:38:00,3121.33,2457.43,663.90,0,0,MANUAL,1
LN20250316000013,3,\N,2025-06-13 16:42:00,3121.33,2492.24,629.09,0,0,AUTO,1
LN20250322000018,1,\N,2025-04-21 20:44:00,8178.94,7821.66,357.28,0,0,MANUAL,1
LN20250322000018,2,\N,2025-05-21 10:24:00,8178.94,7938.98,239.96,0,0,MANUAL,1
LN20250322000018,3,\N,2025-06-15 12:07:00,8178.94,8058.07,120.87,0,0,AUTO,1
LN20250416000009,1,\N,2025-05-16 10:33:00,5142.33,4929.83,212.50,0,0,AUTO,1
LN20250416000009,2,\N,2025-06-13 14:12:00,5142.33,4999.67,142.66,0,0,AUTO,1
LN20250412000009,1,\N,2025-05-10 15:34:00,17173.99,16668.91,505.08,0,0,AUTO,1
LN20250412000009,2,\N,2025-06-10 13:56:00,17173.99,16835.59,338.40,0,0,MANUAL,1
LN20250317000025,1,\N,2025-04-16 11:15:00,65.24,47.74,17.50,0,0,AUTO,1
LN20250317000025,2,\N,2025-05-14 13:56:00,65.24,48.58,16.66,0,0,MANUAL,1
LN20250317000025,3,\N,2025-06-14 13:31:00,65.24,49.43,15.81,0,0,AUTO,1
LN20250312000022,1,\N,2025-04-06 12:42:00,343.38,328.38,15.00,0,0,MANUAL,1
LN20250312000022,2,\N,2025-05-11 16:50:00,343.38,333.31,10.07,0,0,MANUAL,1
LN20250312000022,3,\N,2025-06-07 17:19:00,343.38,338.31,5.07,0,0,MANUAL,1
LN20250508000013,1,\N,2025-06-03 20:37:00,66.70,46.70,20.00,0,0,MANUAL,1
LN20250227000016,1,\N,2025-03-29 14:18:00,2661.65,2520.47,141.18,0,0,AUTO,1
LN20250227000016,2,\N,2025-04-24 15:51:00,2661.65,2566.68,94.97,0,0,AUTO,1
LN20250227000016,3,\N,2025-05-28 15:36:00,2661.65,2613.73,47.92,0,0,AUTO,1
LN20250131000010,1,\N,2025-02-27 12:00:00,1042.34,930.11,112.22,0,0,AUTO,1
LN20250131000010,2,\N,2025-03-31 18:27:00,1042.34,947.94,94.39,0,0,MANUAL,1
LN20250131000010,3,\N,2025-04-30 10:24:00,1042.34,966.11,76.23,0,0,MANUAL,1
LN20250131000010,4,\N,2025-05-26 16:45:00,1042.34,984.63,57.71,0,0,AUTO,1
LN20250131000010,5,\N,2025-06-26 13:49:00,1042.34,1003.50,38.84,0,0,MANUAL,1
LN20250213000025,1,\N,2025-03-13 19:29:00,505.41,342.91,162.50,0,0,AUTO,1
LN20250213000025,2,\N,2025-04-14 12:11:00,505.41,346.62,158.79,0,0,MANUAL,1
LN20250213000025,3,\N,2025-05-10 20:47:00,505.41,350.38,155.03,0,0,MANUAL,1
LN20250213000025,4,\N,2025-06-13 11:54:00,505.41,354.18,151.23,0,0,MANUAL,1
LN20250223000023,1,\N,2025-03-24 18:56:00,411.78,331.12,80.66,0,0,MANUAL,1
LN20250223000023,2,\N,2025-04-19 14:05:00,411.78,337.19,74.59,0,0,MANUAL,1
LN20250223000023,3,\N,2025-05-21 19:30:00,411.78,343.37,68.41,0,0,MANUAL,1
LN20250223000023,4,\N,2025-06-21 09:39:00,411.78,349.67,62.11,0,0,AUTO,1
LN20250325000010,1,\N,2025-04-21 10:45:00,3476.59,3316.55,160.04,0,0,MANUAL,1
LN20250325000010,2,\N,2025-05-22 11:09:00,3476.59,3369.06,107.53,0,0,AUTO,1
LN20250325000010,3,\N,2025-06-23 18:30:00,3476.59,3422.40,54.19,0,0,AUTO,1
LN20250513000012,1,\N,2025-06-10 10:02:00,1304.90,954.90,350.00,0,0,MANUAL,1
LN20250515000015,1,\N,2025-06-12 10:04:00,3749.30,3294.54,454.75,0,0,MANUAL,1
LN20250513000013,1,\N,2025-06-12 16:01:00,15748.91,14762.95,985.96,0,0,MANUAL,1
LN20250327000020,1,\N,2025-04-23 10:34:00,127.61,97.61,30.00,0,0,MANUAL,1
LN20250327000020,2,\N,2025-05-25 10:27:00,127.61,99.08,28.54,0,0,AUTO,1
LN20250327000020,3,\N,2025-06-25 14:19:00,127.61,100.56,27.05,0,0,MANUAL,1
LN20250130000012,1,\N,2025-02-24 15:30:00,131.53,120.89,10.65,0,0,MANUAL,1
LN20250130000012,2,\N,2025-03-29 17:10:00,131.53,122.60,8.93,0,0,MANUAL,1
LN20250130000012,3,\N,2025-04-29 13:38:00,131.53,124.33,7.20,0,0,AUTO,1
LN20250130000012,4,\N,2025-05-28 16:52:00,131.53,126.10,5.44,0,0,AUTO,1
LN20250130000012,5,\N,2025-06-27 20:26:00,131.53,127.88,3.65,0,0,MANUAL,1
LN20250212000024,1,\N,2025-03-13 13:41:00,2467.19,2043.31,423.89,0,0,AUTO,1
LN20250212000024,2,\N,2025-04-09 11:46:00,2467.19,2075.66,391.53,0,0,MANUAL,1
LN20250212000024,3,\N,2025-05-11 13:37:00,2467.19,2108.52,358.67,0,0,MANUAL,1
LN20250212000024,4,\N,2025-06-11 10:38:00,2467.19,2141.91,325.28,0,0,MANUAL,1
LN20250216000017,1,\N,2025-03-15 13:25:00,323.00,226.15,96.85,0,0,MANUAL,1
LN20250216000017,2,\N,2025-04-12 12:35:00,323.00,230.68,92.33,0,0,AUTO,1
LN20250216000017,3,\N,2025-05-13 18:41:00,323.00,235.29,87.71,0,0,AUTO,1
LN20250216000017,4,\N,2025-06-15 11:26:00,323.00,239.99,83.01,0,0,AUTO,1
LN20250208000011,1,\N,2025-03-08 12:29:00,173.33,110.83,62.50,0,0,AUTO,1
LN20250208000011,2,\N,2025-04-06 19:37:00,173.33,112.21,61.11,0,0,AUTO,1
LN20250208000011,3,\N,2025-05-08 16:35:00,173.33,113.61,59.71,0,0,MANUAL,1
LN20250208000011,4,\N,2025-06-07 11:40:00,173.33,115.03,58.29,0,0,AUTO,1
LN20250321000021,1,\N,2025-04-20 12:55:00,638.06,488.06,150.00,0,0,MANUAL,1
LN20250321000021,2,\N,2025-05-15 14:57:00,638.06,495.38,142.68,0,0,MANUAL,1
LN20250321000021,3,\N,2025-06-16 18:54:00,638.06,502.81,135.25,0,0,MANUAL,1
LN20250303000019,1,\N,2025-04-02 11:13:00,17085.06,16460.06,625.00,0,0,AUTO,1
LN20250303000019,2,\N,2025-04-28 20:22:00,17085.06,16665.81,419.25,0,0,AUTO,1
LN20250303000019,3,\N,2025-05-30 12:56:00,17085.06,16874.13,210.93,0,0,MANUAL,1
LN20250526000017,1,\N,2025-06-23 16:54:00,64.76,48.10,16.67,0,0,AUTO,1
LN20250224000023,1,\N,2025-03-21 14:20:00,494.42,352.76,141.67,0,0,MANUAL,1
LN20250224000023,2,\N,2025-04-24 10:36:00,494.42,357.75,136.67,0,0,MANUAL,1
LN20250224000023,3,\N,2025-05-24 13:40:00,494.42,362.82,131.60,0,0,MANUAL,1
LN20250306000022,1,\N,2025-03-31 18:40:00,384.10,290.77,93.33,0,0,MANUAL,1
LN20250306000022,2,\N,2025-05-03 16:49:00,384.10,294.16,89.94,0,0,MANUAL,1
LN20250306000022,3,\N,2025-05-30 20:29:00,384.10,297.59,86.51,0,0,AUTO,1
LN20250126000004,1,\N,2025-02-25 19:32:00,1086.25,921.72,164.53,0,0,MANUAL,1
LN20250126000004,2,\N,2025-03-22 13:36:00,1086.25,930.16,156.08,0,0,MANUAL,1
LN20250126000004,3,\N,2025-04-21 16:43:00,1086.25,938.69,147.56,0,0,AUTO,1
LN20250126000004,4,\N,2025-05-26 13:34:00,1086.25,947.30,138.95,0,0,MANUAL,1
LN20250126000004,5,\N,2025-06-22 15:28:00,1086.25,955.98,130.27,0,0,MANUAL,1
LN20250502000008,1,\N,2025-06-01 16:46:00,355.05,318.38,36.67,0,0,MANUAL,1
LN20250131000011,1,\N,2025-02-26 15:20:00,1711.51,1527.24,184.27,0,0,AUTO,1
LN20250131000011,2,\N,2025-03-27 12:15:00,1711.51,1556.52,154.99,0,0,MANUAL,1
LN20250131000011,3,\N,2025-05-01 13:21:00,1711.51,1586.35,125.16,0,0,MANUAL,1
LN20250131000011,4,\N,2025-05-28 16:30:00,1711.51,1616.75,94.76,0,0,AUTO,1
LN20250131000011,5,\N,2025-06-25 12:55:00,1711.51,1647.74,63.77,0,0,AUTO,1
LN20250207000018,1,\N,2025-03-05 11:41:00,1481.78,892.99,588.79,0,0,AUTO,1
LN20250207000018,2,\N,2025-04-07 10:20:00,1481.78,905.65,576.14,0,0,AUTO,1
LN20250207000018,3,\N,2025-05-08 17:00:00,1481.78,918.48,563.31,0,0,AUTO,1
LN20250207000018,4,\N,2025-06-07 16:27:00,1481.78,931.49,550.30,0,0,MANUAL,1
LN20250204000013,1,\N,2025-03-02 19:36:00,1446.54,1297.15,149.39,0,0,AUTO,1
LN20250204000013,2,\N,2025-04-05 14:26:00,1446.54,1320.93,125.61,0,0,MANUAL,1
LN20250204000013,3,\N,2025-05-04 10:03:00,1446.54,1345.15,101.39,0,0,MANUAL,1
LN20250204000013,4,\N,2025-06-02 10:41:00,1446.54,1369.81,76.73,0,0,AUTO,1
LN20250218000016,1,\N,2025-03-17 19:43:00,115.84,74.07,41.77,0,0,MANUAL,1
LN20250218000016,2,\N,2025-04-15 11:32:00,115.84,75.00,40.85,0,0,MANUAL,1
LN20250218000016,3,\N,2025-05-14 15:33:00,115.84,75.93,39.91,0,0,AUTO,1
LN20250218000016,4,\N,2025-06-18 09:13:00,115.84,76.88,38.96,0,0,AUTO,1
LN20250127000004,1,\N,2025-02-25 15:01:00,2732.52,2090.14,642.38,0,0,MANUAL,1
LN20250127000004,2,\N,2025-03-27 18:07:00,2732.52,2121.49,611.03,0,0,MANUAL,1
LN20250127000004,3,\N,2025-04-25 11:57:00,2732.52,2153.31,579.21,0,0,AUTO,1
LN20250127000004,4,\N,2025-05-24 12:29:00,2732.52,2185.61,546.91,0,0,MANUAL,1
LN20250127000004,5,\N,2025-06-21 19:50:00,2732.52,2218.40,514.13,0,0,MANUAL,1
LN20250306000023,1,\N,2025-04-04 20:18:00,2440.56,2305.44,135.12,0,0,MANUAL,1
LN20250306000023,2,\N,2025-05-04 14:38:00,2440.56,2349.63,90.93,0,0,AUTO,1
LN20250306000023,3,\N,2025-06-01 17:40:00,2440.56,2394.67,45.90,0,0,AUTO,1
LN20250302000016,1,\N,2025-03-29 17:10:00,897.79,721.93,175.86,0,0,AUTO,1
LN20250302000016,2,\N,2025-04-28 10:43:00,897.79,735.17,162.63,0,0,MANUAL,1
LN20250302000016,3,\N,2025-05-30 19:32:00,897.79,748.65,149.15,0,0,MANUAL,1
LN20250302000016,4,\N,2025-06-28 19:41:00,897.79,762.37,135.42,0,0,MANUAL,1
LN20250227000017,1,\N,2025-03-25 11:33:00,5890.97,5227.94,663.03,0,0,AUTO,1
LN20250227000017,2,\N,2025-04-24 10:16:00,5890.97,5280.22,610.75,0,0,MANUAL,1
LN20250227000017,3,\N,2025-05-26 11:23:00,5890.97,5333.02,557.95,0,0,MANUAL,1
LN20250227000017,4,\N,2025-06-26 14:08:00,5890.97,5386.35,504.62,0,0,AUTO,1
LN20250520000007,1,\N,2025-06-15 17:40:00,180.76,105.76,75.00,0,0,MANUAL,1
LN20250411000010,1,\N,2025-05-10 14:59:00,1412.20,1112.20,300.00,0,0,AUTO,1
LN20250411000010,2,\N,2025-06-10 12:37:00,1412.20,1123.33,288.88,0,0,MANUAL,1
LN20250521000011,1,\N,2025-06-15 11:44:00,893.25,693.43,199.82,0,0,MANUAL,1
LN20250515000016,1,\N,2025-06-09 09:36:00,1388.30,1294.97,93.33,0,0,AUTO,1
LN20250507000018,1,\N,2025-06-05 13:20:00,2501.62,1820.40,681.23,0,0,AUTO,1
LN20250519000008,1,\N,2025-06-16 16:51:00,572.86,297.86,275.00,0,0,MANUAL,1
LN20250327000021,1,\N,2025-04-21 09:05:00,935.10,628.89,306.21,0,0,MANUAL,1
LN20250327000021,2,\N,2025-05-24 15:49:00,935.10,639.37,295.73,0,0,MANUAL,1
LN20250327000021,3,\N,2025-06-20 10:55:00,935.10,650.03,285.08,0,0,AUTO,1
LN20250313000025,1,\N,2025-04-11 09:56:00,2154.10,1970.02,184.08,0,0,MANUAL,1
LN20250313000025,2,\N,2025-05-12 14:04:00,2154.10,1999.57,154.53,0,0,AUTO,1
LN20250313000025,3,\N,2025-06-08 18:38:00,2154.10,2029.56,124.54,0,0,MANUAL,1
LN20250404000014,1,\N,2025-04-30 09:17:00,475.42,367.08,108.33,0,0,AUTO,1
LN20250404000014,2,\N,2025-05-29 17:55:00,475.42,371.06,104.36,0,0,MANUAL,1
LN20250127000005,1,\N,2025-02-26 19:44:00,324.19,226.98,97.20,0,0,MANUAL,1
LN20250127000005,2,\N,2025-03-28 11:44:00,324.19,231.52,92.66,0,0,MANUAL,1
LN20250127000005,3,\N,2025-04-27 19:01:00,324.19,236.15,88.03,0,0,MANUAL,1
LN20250127000005,4,\N,2025-05-27 12:23:00,324.19,240.88,83.31,0,0,MANUAL,1
LN20250127000005,5,\N,2025-06-26 16:52:00,324.19,245.69,78.49,0,0,AUTO,1
LN20250112000003,1,\N,2025-02-06 13:05:00,35.17,19.40,15.77,0,0,AUTO,1
LN20250112000003,2,\N,2025-03-08 15:54:00,35.17,19.72,15.45,0,0,MANUAL,1
LN20250112000003,3,\N,2025-04-09 12:54:00,35.17,20.05,15.12,0,0,AUTO,1
LN20250112000003,4,\N,2025-05-08 19:23:00,35.17,20.38,14.79,0,0,MANUAL,1
LN20250112000003,5,\N,2025-06-06 16:25:00,35.17,20.72,14.45,0,0,MANUAL,1
LN20250125000008,1,\N,2025-02-21 20:37:00,174.96,85.77,89.19,0,0,AUTO,1
LN20250125000008,2,\N,2025-03-26 09:37:00,174.96,87.49,87.48,0,0,AUTO,1
LN20250125000008,3,\N,2025-04-23 11:09:00,174.96,89.23,85.73,0,0,MANUAL,1
LN20250125000008,4,\N,2025-05-25 13:01:00,174.96,91.02,83.94,0,0,MANUAL,1
LN20250125000008,5,\N,2025-06-24 19:52:00,174.96,92.84,82.12,0,0,AUTO,1
LN20250203000012,1,\N,2025-03-05 19:57:00,34.18,22.51,11.67,0,0,AUTO,1
LN20250203000012,2,\N,2025-04-04 11:18:00,34.18,22.77,11.40,0,0,AUTO,1
LN20250203000012,3,\N,2025-05-04 17:49:00,34.18,23.04,11.14,0,0,MANUAL,1
LN20250203000012,4,\N,2025-06-03 16:08:00,34.18,23.31,10.87,0,0,MANUAL,1
LN20250519000009,1,\N,2025-06-18 17:20:00,90.26,77.76,12.50,0,0,MANUAL,1
LN20250327000022,1,\N,2025-04-26 15:29:00,1021.40,580.21,441.19,0,0,MANUAL,1
LN20250327000022,2,\N,2025-05-21 09:03:00,1021.40,589.40,432.00,0,0,AUTO,1
LN20250327000022,3,\N,2025-06-25 17:11:00,1021.40,598.73,422.67,0,0,AUTO,1
LN20250307000028,1,\N,2025-04-06 14:05:00,251.33,160.70,90.63,0,0,AUTO,1
LN20250307000028,2,\N,2025-05-06 10:50:00,251.33,162.71,88.62,0,0,MANUAL,1
LN20250307000028,3,\N,2025-05-31 16:19:00,251.33,164.75,86.59,0,0,MANUAL,1
LN20250221000020,1,\N,2025-03-18 10:03:00,411.09,271.09,140.00,0,0,MANUAL,1
