loan_id,fee_type,fee_amount,charge_time,is_test_data
LN20250418000011,SERVICE_FEE,450.00,2025-04-18 18:17:29,1
LN20250511000020,SERVICE_FEE,400.00,2025-05-11 20:56:37,1
LN20250513000014,SERVICE_FEE,150.00,2025-05-13 19:36:24,1
LN20250519000016,SERVICE_FEE,200.00,2025-05-19 13:08:18,1
LN20250221000025,SERVICE_FEE,698.59,2025-02-21 13:25:32,1
LN20250316000019,SERVICE_FEE,282.10,2025-03-16 09:12:48,1
LN20250429000011,SERVICE_FEE,90.71,2025-04-29 20:26:49,1
LN20250615000019,SERVICE_FEE,259.86,2025-06-15 21:02:50,1
LN20250327000026,SERVICE_FEE,76.96,2025-03-27 09:55:19,1
LN20250317000030,SERVICE_FEE,500.00,2025-03-17 20:22:56,1
LN20250314000020,SERVICE_FEE,150.00,2025-03-14 12:19:40,1
LN20250317000031,SERVICE_FEE,20.00,2025-03-17 21:43:39,1
LN20250202000008,SERVICE_FEE,600.00,2025-02-02 18:37:34,1
LN20250202000009,SERVICE_FEE,26.42,2025-02-02 12:23:22,1
LN20250412000011,SERVICE_FEE,100.00,2025-04-12 21:41:39,1
LN20250415000011,SERVICE_FEE,80.00,2025-04-15 13:02:33,1
LN20250521000014,SERVICE_FEE,10.78,2025-05-21 20:37:20,1
LN20250518000009,SERVICE_FEE,10.00,2025-05-18 20:50:35,1
LN20250306000029,SERVICE_FEE,300.00,2025-03-06 18:12:44,1
LN20250202000010,SERVICE_FEE,431.30,2025-02-02 17:08:52,1
LN20250207000021,SERVICE_FEE,5.00,2025-02-07 22:59:39,1
LN20250529000017,SERVICE_FEE,300.00,2025-05-29 13:47:11,1
LN20250506000007,SERVICE_FEE,414.75,2025-05-06 13:17:01,1
LN20250309000023,SERVICE_FEE,281.10,2025-03-09 12:33:30,1
LN20250320000013,SERVICE_FEE,200.00,2025-03-20 21:28:02,1
LN20250314000021,SERVICE_FEE,300.00,2025-03-14 18:56:31,1
LN20250208000015,SERVICE_FEE,453.11,2025-02-08 17:40:29,1
LN20250206000017,SERVICE_FEE,22.41,2025-02-06 10:40:21,1
LN20250130000014,SERVICE_FEE,220.16,2025-01-30 20:39:17,1
LN20250118000008,SERVICE_FEE,80.00,2025-01-18 02:42:22,1
LN20250328000015,SERVICE_FEE,200.00,2025-03-28 21:50:24,1
LN20250223000025,SERVICE_FEE,215.33,2025-02-23 21:59:40,1
LN20250418000012,SERVICE_FEE,72.95,2025-04-18 20:01:55,1
LN20250207000022,SERVICE_FEE,99.55,2025-02-07 22:20:08,1
LN20250202000011,SERVICE_FEE,150.00,2025-02-02 22:34:25,1
LN20250605000014,SERVICE_FEE,430.71,2025-06-05 19:16:43,1
LN20250627000011,SERVICE_FEE,150.00,2025-06-27 00:02:03,1
LN20250616000015,SERVICE_FEE,21.55,2025-06-16 12:10:30,1
LN20250622000014,SERVICE_FEE,21.38,2025-06-22 14:07:05,1
LN20250205000017,SERVICE_FEE,67.35,2025-02-05 23:45:00,1
LN20250521000015,SERVICE_FEE,248.92,2025-05-21 10:34:02,1
LN20250627000012,SERVICE_FEE,100.00,2025-06-27 22:42:30,1
LN20250215000028,SERVICE_FEE,400.00,2025-02-15 22:19:11,1
LN20250328000016,SERVICE_FEE,200.00,2025-03-28 02:21:24,1
LN20250226000019,SERVICE_FEE,137.69,2025-02-26 19:08:48,1
LN20250313000031,SERVICE_FEE,800.75,2025-03-13 11:07:33,1
LN20250223000026,SERVICE_FEE,235.94,2025-02-23 13:59:42,1
LN20250604000017,SERVICE_FEE,274.24,2025-06-04 13:07:39,1
LN20250629000011,SERVICE_FEE,157.78,2025-06-29 20:29:46,1
LN20250624000013,SERVICE_FEE,200.00,2025-06-24 12:35:09,1
LN20250404000021,SERVICE_FEE,400.00,2025-04-04 18:16:15,1
LN20250302000021,SERVICE_FEE,25.00,2025-03-02 06:54:09,1
LN20250218000017,SERVICE_FEE,212.60,2025-02-18 10:23:41,1
LN20250309000024,SERVICE_FEE,25.00,2025-03-09 12:36:15,1
LN20250415000012,SERVICE_FEE,217.07,2025-04-15 20:57:12,1
LN20250331000014,SERVICE_FEE,40.75,2025-03-31 17:08:10,1
LN20250518000010,SERVICE_FEE,40.00,2025-05-18 15:58:56,1
LN20250328000017,SERVICE_FEE,265.22,2025-03-28 21:26:00,1
LN20250222000024,SERVICE_FEE,400.00,2025-02-22 22:51:05,1
LN20250304000028,SERVICE_FEE,342.15,2025-03-04 17:36:03,1
LN20250214000029,SERVICE_FEE,259.49,2025-02-14 10:11:48,1
LN20250618000009,SERVICE_FEE,20.00,2025-06-18 13:37:21,1
LN20250211000016,SERVICE_FEE,146.99,2025-02-11 12:23:21,1
LN20250224000029,SERVICE_FEE,50.00,2025-02-24 20:20:02,1
LN20250214000030,SERVICE_FEE,502.27,2025-02-14 11:20:11,1
LN20250310000026,SERVICE_FEE,5.00,2025-03-10 21:11:15,1
LN20250621000014,SERVICE_FEE,75.00,2025-06-21 20:13:19,1
LN20250623000009,SERVICE_FEE,400.00,2025-06-23 19:48:21,1
LN20250421000013,SERVICE_FEE,825.79,2025-04-21 12:27:27,1
LN20250502000010,SERVICE_FEE,530.84,2025-05-02 10:09:59,1
LN20250525000013,SERVICE_FEE,25.00,2025-05-25 07:59:06,1
LN20250418000013,SERVICE_FEE,20.00,2025-04-18 09:32:32,1
LN20250414000008,SERVICE_FEE,200.00,2025-04-14 20:26:45,1
LN20250320000014,SERVICE_FEE,30.00,2025-03-20 17:01:38,1
LN20250206000018,SERVICE_FEE,143.98,2025-02-06 16:47:56,1
LN20250214000031,SERVICE_FEE,30.44,2025-02-14 20:19:52,1
LN20250309000025,SERVICE_FEE,590.25,2025-03-09 17:56:10,1
LN20250318000018,SERVICE_FEE,90.07,2025-03-18 21:16:26,1
LN20250412000012,SERVICE_FEE,979.68,2025-04-12 22:34:01,1
LN20250126000007,SERVICE_FEE,75.00,2025-01-26 02:44:58,1
LN20250612000023,SERVICE_FEE,295.30,2025-06-12 20:20:09,1
LN20250223000027,SERVICE_FEE,36.06,2025-02-23 10:24:50,1
LN20250215000029,SERVICE_FEE,34.16,2025-02-15 15:28:28,1
LN20250207000023,SERVICE_FEE,75.00,2025-02-07 13:21:17,1
LN20250206000019,SERVICE_FEE,200.00,2025-02-06 08:35:32,1
LN20250404000022,SERVICE_FEE,100.00,2025-04-04 13:53:28,1
LN20250331000015,SERVICE_FEE,136.19,2025-03-31 13:09:37,1
LN20250326000015,SERVICE_FEE,150.00,2025-03-26 11:09:10,1
LN20250317000032,SERVICE_FEE,30.00,2025-03-17 22:33:22,1
LN20250218000018,SERVICE_FEE,1033.51,2025-02-18 22:56:42,1
LN20250222000025,SERVICE_FEE,400.00,2025-02-22 20:20:05,1
LN20250219000023,SERVICE_FEE,160.00,2025-02-19 10:19:58,1
LN20250419000014,SERVICE_FEE,30.19,2025-04-19 08:12:01,1
LN20250515000019,SERVICE_FEE,61.21,2025-05-15 13:55:58,1
LN20250204000015,SERVICE_FEE,400.00,2025-02-04 07:14:55,1
LN20250303000022,SERVICE_FEE,448.76,2025-03-03 21:39:44,1
LN20250309000026,SERVICE_FEE,578.79,2025-03-09 17:57:06,1
LN20250228000025,SERVICE_FEE,290.96,2025-02-28 15:14:42,1
LN20250221000026,SERVICE_FEE,400.00,2025-02-21 21:25:31,1
LN20250311000021,SERVICE_FEE,25.00,2025-03-11 20:57:06,1
LN20250224000030,SERVICE_FEE,150.00,2025-02-24 21:56:49,1
LN20250320000015,SERVICE_FEE,50.00,2025-03-20 21:49:09,1
LN20250228000026,SERVICE_FEE,300.00,2025-02-28 21:14:52,1
LN20250224000031,SERVICE_FEE,60.00,2025-02-24 20:09:31,1
LN20250309000027,SERVICE_FEE,157.81,2025-03-09 12:54:46,1
LN20250213000030,SERVICE_FEE,519.94,2025-02-13 12:07:14,1
LN20250227000027,SERVICE_FEE,223.00,2025-02-27 15:11:19,1
LN20250309000028,SERVICE_FEE,80.00,2025-03-09 17:31:50,1
LN20250310000027,SERVICE_FEE,25.00,2025-03-10 07:02:59,1
LN20250312000028,SERVICE_FEE,4.53,2025-03-12 20:40:57,1
LN20250223000028,SERVICE_FEE,80.00,2025-02-23 08:09:25,1
LN20250318000019,SERVICE_FEE,36.81,2025-03-18 20:24:23,1
LN20250307000032,SERVICE_FEE,75.00,2025-03-07 09:33:30,1
LN20250327000027,SERVICE_FEE,598.81,2025-03-27 22:42:33,1
LN20250402000016,SERVICE_FEE,76.86,2025-04-02 13:45:19,1
LN20250425000010,SERVICE_FEE,617.10,2025-04-25 12:12:33,1
LN20250531000012,SERVICE_FEE,50.00,2025-05-31 13:37:27,1
LN20250526000020,SERVICE_FEE,721.20,2025-05-26 14:19:33,1
LN20250201000014,SERVICE_FEE,741.94,2025-02-01 21:00:37,1
LN20250125000010,SERVICE_FEE,578.42,2025-01-25 20:26:03,1
LN20250118000009,SERVICE_FEE,361.88,2025-01-18 13:51:29,1
LN20250526000021,SERVICE_FEE,490.97,2025-05-26 23:32:39,1
LN20250622000015,SERVICE_FEE,72.60,2025-06-22 00:13:21,1
LN20250526000022,SERVICE_FEE,10.00,2025-05-26 12:22:00,1
LN20250601000013,SERVICE_FEE,20.00,2025-06-01 20:31:40,1
LN20250228000027,SERVICE_FEE,100.00,2025-02-28 20:06:18,1
LN20250129000011,SERVICE_FEE,160.00,2025-01-29 19:09:26,1
LN20250314000022,SERVICE_FEE,20.00,2025-03-14 12:35:51,1
LN20250207000024,SERVICE_FEE,116.31,2025-02-07 21:08:45,1
LN20250222000026,SERVICE_FEE,40.00,2025-02-22 19:26:11,1
LN20250318000020,SERVICE_FEE,86.41,2025-03-18 13:30:10,1
LN20250217000021,SERVICE_FEE,80.00,2025-02-17 20:06:00,1
LN20250227000028,SERVICE_FEE,200.00,2025-02-27 13:01:47,1
LN20250624000014,SERVICE_FEE,1159.51,2025-06-24 13:37:51,1
LN20250519000017,SERVICE_FEE,400.00,2025-05-19 20:37:04,1
LN20250418000014,SERVICE_FEE,100.00,2025-04-18 22:08:02,1
LN20250511000021,SERVICE_FEE,20.00,2025-05-11 21:11:38,1
LN20250520000008,SERVICE_FEE,200.00,2025-05-20 21:13:21,1
LN20250618000010,SERVICE_FEE,600.00,2025-06-18 20:00:59,1
LN20250614000015,SERVICE_FEE,95.44,2025-06-14 17:27:29,1
LN20250622000016,SERVICE_FEE,184.06,2025-06-22 20:48:13,1
LN20250319000019,SERVICE_FEE,164.19,2025-03-19 19:22:15,1
LN20250610000013,SERVICE_FEE,30.00,2025-06-10 13:53:11,1
LN20250609000009,SERVICE_FEE,75.00,2025-06-09 08:14:23,1
LN20250303000023,SERVICE_FEE,5.00,2025-03-03 20:52:56,1
LN20250407000013,SERVICE_FEE,690.47,2025-04-07 21:40:22,1
LN20250613000011,SERVICE_FEE,112.55,2025-06-13 12:07:17,1
LN20250517000022,SERVICE_FEE,989.17,2025-05-17 18:22:42,1
LN20250626000013,SERVICE_FEE,229.02,2025-06-26 15:37:24,1
LN20250324000019,SERVICE_FEE,8.38,2025-03-24 20:53:16,1
LN20250321000024,SERVICE_FEE,214.13,2025-03-21 12:17:11,1
LN20250613000012,SERVICE_FEE,300.00,2025-06-13 18:50:02,1
LN20250329000014,SERVICE_FEE,150.00,2025-03-29 15:59:09,1
LN20250415000013,SERVICE_FEE,144.46,2025-04-15 22:40:23,1
LN20250609000010,SERVICE_FEE,20.00,2025-06-09 21:33:33,1
LN20250111000001,SERVICE_FEE,489.52,2025-01-11 20:39:32,1
LN20250127000007,SERVICE_FEE,905.35,2025-01-27 16:41:57,1
LN20250407000014,SERVICE_FEE,300.00,2025-04-07 12:02:17,1
LN20250403000008,SERVICE_FEE,450.00,2025-04-03 13:04:35,1
LN20250618000011,SERVICE_FEE,548.88,2025-06-18 22:10:51,1
LN20250528000013,SERVICE_FEE,200.00,2025-05-28 20:37:29,1
LN20250409000019,SERVICE_FEE,160.00,2025-04-09 18:16:35,1
LN20250624000015,SERVICE_FEE,200.00,2025-06-24 10:09:20,1
LN20250321000025,SERVICE_FEE,223.99,2025-03-21 20:14:05,1
LN20250314000023,SERVICE_FEE,10.00,2025-03-14 13:58:17,1
LN20250501000014,SERVICE_FEE,100.00,2025-05-01 13:45:44,1
LN20250625000011,SERVICE_FEE,50.00,2025-06-25 13:22:19,1
LN20250612000024,SERVICE_FEE,300.00,2025-06-12 13:32:32,1
LN20250616000016,SERVICE_FEE,214.06,2025-06-16 09:49:41,1
LN20250621000015,SERVICE_FEE,400.00,2025-06-21 21:54:07,1
LN20250630000010,SERVICE_FEE,211.17,2025-06-30 12:46:34,1
LN20250131000015,SERVICE_FEE,607.66,2025-01-31 08:01:12,1
LN20250308000026,SERVICE_FEE,600.00,2025-03-08 22:57:15,1
LN20250525000014,SERVICE_FEE,40.00,2025-05-25 12:54:15,1
LN20250523000019,SERVICE_FEE,80.00,2025-05-23 19:32:39,1
LN20250602000009,SERVICE_FEE,600.00,2025-06-02 06:35:48,1
LN20250227000029,SERVICE_FEE,20.00,2025-02-27 20:11:46,1
LN20250313000032,SERVICE_FEE,150.00,2025-03-13 17:32:20,1
LN20250313000033,SERVICE_FEE,31.44,2025-03-13 12:45:21,1
LN20250430000015,SERVICE_FEE,31.27,2025-04-30 17:19:46,1
LN20250604000018,SERVICE_FEE,379.20,2025-06-04 20:51:55,1
LN20250428000010,SERVICE_FEE,434.59,2025-04-28 18:03:14,1
LN20250219000024,SERVICE_FEE,200.00,2025-02-19 14:13:38,1
LN20250202000012,SERVICE_FEE,75.00,2025-02-02 08:15:12,1
LN20250226000020,SERVICE_FEE,160.00,2025-02-26 17:39:01,1
LN20250530000015,SERVICE_FEE,400.00,2025-05-30 21:45:38,1
LN20250618000012,SERVICE_FEE,882.97,2025-06-18 12:43:17,1
LN20250608000014,SERVICE_FEE,49.20,2025-06-08 20:44:13,1
LN20250530000016,SERVICE_FEE,479.13,2025-05-30 08:04:35,1
LN20250605000015,SERVICE_FEE,400.00,2025-06-05 19:35:27,1
LN20250205000018,SERVICE_FEE,5.00,2025-02-05 22:12:14,1
LN20250223000029,SERVICE_FEE,397.79,2025-02-23 20:22:34,1
LN20250220000024,SERVICE_FEE,160.00,2025-02-20 21:39:02,1
LN20250213000031,SERVICE_FEE,999.79,2025-02-13 15:44:16,1
LN20250304000029,SERVICE_FEE,20.00,2025-03-04 11:58:48,1
LN20250306000030,SERVICE_FEE,77.07,2025-03-06 20:17:38,1
LN20250607000014,SERVICE_FEE,160.00,2025-06-07 22:55:35,1
LN20250222000027,SERVICE_FEE,160.00,2025-02-22 10:27:24,1
LN20250226000021,SERVICE_FEE,50.00,2025-02-26 10:14:37,1
LN20250629000012,SERVICE_FEE,160.00,2025-06-29 13:02:36,1
LN20250517000023,SERVICE_FEE,300.00,2025-05-17 21:17:01,1
LN20250319000020,SERVICE_FEE,20.00,2025-03-19 15:14:23,1
LN20250331000016,SERVICE_FEE,66.77,2025-03-31 20:23:08,1
LN20250331000017,SERVICE_FEE,40.00,2025-03-31 11:59:02,1
LN20250508000015,SERVICE_FEE,40.00,2025-05-08 22:32:18,1
LN20250415000014,SERVICE_FEE,17.85,2025-04-15 21:30:19,1
LN20250421000014,SERVICE_FEE,355.87,2025-04-21 19:57:21,1
LN20250307000033,SERVICE_FEE,100.00,2025-03-07 08:29:04,1
LN20250611000010,SERVICE_FEE,75.00,2025-06-11 22:50:02,1
LN20250122000006,SERVICE_FEE,163.71,2025-01-22 13:52:54,1
LN20250211000017,SERVICE_FEE,600.00,2025-02-11 13:57:47,1
LN20250311000022,SERVICE_FEE,40.00,2025-03-11 17:28:16,1
LN20250324000020,SERVICE_FEE,400.00,2025-03-24 00:33:39,1
LN20250304000030,SERVICE_FEE,730.53,2025-03-04 19:07:31,1
LN20250301000028,SERVICE_FEE,30.00,2025-03-01 00:59:53,1
LN20250304000031,SERVICE_FEE,300.00,2025-03-04 12:43:48,1
LN20250216000019,SERVICE_FEE,8.73,2025-02-16 16:18:13,1
LN20250515000020,SERVICE_FEE,50.00,2025-05-15 13:50:41,1
LN20250315000011,SERVICE_FEE,20.00,2025-03-15 12:16:53,1
LN20250316000020,SERVICE_FEE,200.00,2025-03-16 08:28:30,1
LN20250602000010,SERVICE_FEE,240.00,2025-06-02 12:15:32,1
LN20250530000017,SERVICE_FEE,125.42,2025-05-30 22:02:35,1
LN20250205000019,SERVICE_FEE,250.00,2025-02-05 12:45:51,1
LN20250305000019,SERVICE_FEE,20.00,2025-03-05 13:48:43,1
LN20250426000008,SERVICE_FEE,571.64,2025-04-26 16:21:02,1
LN20250310000028,SERVICE_FEE,966.83,2025-03-10 12:10:45,1
LN20250315000012,SERVICE_FEE,160.47,2025-03-15 16:03:12,1
LN20250322000024,SERVICE_FEE,10.00,2025-03-22 19:52:00,1
LN20250607000015,SERVICE_FEE,191.59,2025-06-07 21:50:51,1
LN20250526000023,SERVICE_FEE,243.18,2025-05-26 14:57:44,1
LN20250508000016,SERVICE_FEE,32.86,2025-05-08 13:15:51,1
LN20250428000011,SERVICE_FEE,135.01,2025-04-28 20:13:53,1
LN20250512000017,SERVICE_FEE,184.83,2025-05-12 14:53:38,1
LN20250331000018,SERVICE_FEE,80.00,2025-03-31 16:21:05,1
LN20250314000024,SERVICE_FEE,498.93,2025-03-14 08:39:52,1
LN20250211000018,SERVICE_FEE,287.52,2025-02-11 21:45:15,1
LN20250131000016,SERVICE_FEE,100.00,2025-01-31 22:07:58,1
LN20250525000015,SERVICE_FEE,82.96,2025-05-25 12:56:48,1
LN20250523000020,SERVICE_FEE,80.00,2025-05-23 21:59:05,1
LN20250530000018,SERVICE_FEE,80.00,2025-05-30 20:22:35,1
LN20250601000014,SERVICE_FEE,200.00,2025-06-01 19:15:22,1
LN20250215000030,SERVICE_FEE,75.00,2025-02-15 20:59:37,1
LN20250522000017,SERVICE_FEE,136.42,2025-05-22 21:25:11,1
LN20250603000011,SERVICE_FEE,80.00,2025-06-03 13:30:34,1
LN20250307000034,SERVICE_FEE,623.84,2025-03-07 19:14:22,1
LN20250620000015,SERVICE_FEE,766.15,2025-06-20 08:23:01,1
LN20250630000011,SERVICE_FEE,150.00,2025-06-30 20:06:00,1
LN20250224000032,SERVICE_FEE,149.40,2025-02-24 09:58:16,1
LN20250310000029,SERVICE_FEE,132.68,2025-03-10 20:03:06,1
LN20250619000016,SERVICE_FEE,600.00,2025-06-19 13:34:06,1
LN20250420000013,SERVICE_FEE,100.00,2025-04-20 22:39:09,1
LN20250531000013,SERVICE_FEE,200.00,2025-05-31 22:45:49,1
LN20250503000014,SERVICE_FEE,40.00,2025-05-03 22:12:47,1
LN20250122000007,SERVICE_FEE,167.67,2025-01-22 20:24:41,1
LN20250114000002,SERVICE_FEE,15.56,2025-01-14 07:56:35,1
LN20250308000027,SERVICE_FEE,20.00,2025-03-08 12:49:53,1
LN20250620000016,SERVICE_FEE,47.15,2025-06-20 21:27:34,1
LN20250306000031,SERVICE_FEE,597.43,2025-03-06 12:36:22,1
LN20250523000021,SERVICE_FEE,3.90,2025-05-23 22:50:48,1
LN20250405000015,SERVICE_FEE,100.00,2025-04-05 18:55:50,1
LN20250328000018,SERVICE_FEE,200.00,2025-03-28 20:39:48,1
LN20250411000012,SERVICE_FEE,100.00,2025-04-11 00:09:04,1
LN20250304000032,SERVICE_FEE,100.00,2025-03-04 19:47:32,1
LN20250516000014,SERVICE_FEE,1504.19,2025-05-16 13:28:02,1
LN20250514000011,SERVICE_FEE,250.00,2025-05-14 22:03:14,1
LN20250526000024,SERVICE_FEE,4.54,2025-05-26 09:19:31,1
LN20250506000008,SERVICE_FEE,600.00,2025-05-06 21:40:16,1
LN20250619000017,SERVICE_FEE,100.00,2025-06-19 21:07:12,1
LN20250426000009,SERVICE_FEE,200.00,2025-04-26 16:35:01,1
LN20250508000017,SERVICE_FEE,294.72,2025-05-08 09:57:24,1
LN20250516000015,SERVICE_FEE,352.55,2025-05-16 16:12:42,1
LN20250310000030,SERVICE_FEE,5.00,2025-03-10 21:19:51,1
LN20250526000025,SERVICE_FEE,324.81,2025-05-26 22:39:00,1
LN20250528000014,SERVICE_FEE,505.75,2025-05-28 13:34:26,1
LN20250609000011,SERVICE_FEE,50.00,2025-06-09 21:48:21,1
LN20250527000016,SERVICE_FEE,400.00,2025-05-27 13:58:32,1
LN20250505000007,SERVICE_FEE,579.18,2025-05-05 12:48:40,1
LN20250328000019,SERVICE_FEE,5.00,2025-03-28 12:21:43,1
LN20250312000029,SERVICE_FEE,75.00,2025-03-12 21:12:39,1
LN20250322000025,SERVICE_FEE,80.00,2025-03-22 09:55:30,1
LN20250314000025,SERVICE_FEE,150.00,2025-03-14 13:11:41,1
LN20250328000020,SERVICE_FEE,100.00,2025-03-28 21:02:45,1
LN20250312000030,SERVICE_FEE,185.45,2025-03-12 13:15:30,1
LN20250522000018,SERVICE_FEE,300.00,2025-05-22 07:06:05,1
LN20250504000012,SERVICE_FEE,50.00,2025-05-04 16:24:08,1
LN20250317000033,SERVICE_FEE,149.17,2025-03-17 17:07:43,1
LN20250603000012,SERVICE_FEE,87.43,2025-06-03 12:44:32,1
LN20250519000018,SERVICE_FEE,5.00,2025-05-19 16:13:08,1
LN20250426000010,SERVICE_FEE,459.16,2025-04-26 18:29:14,1
LN20250601000015,SERVICE_FEE,1646.51,2025-06-01 20:05:46,1
LN20250219000025,SERVICE_FEE,400.00,2025-02-19 12:01:27,1
LN20250207000025,SERVICE_FEE,685.13,2025-02-07 12:43:50,1
LN20250316000021,SERVICE_FEE,20.00,2025-03-16 22:45:47,1
LN20250223000030,SERVICE_FEE,86.75,2025-02-23 13:18:13,1
LN20250308000028,SERVICE_FEE,198.74,2025-03-08 12:37:43,1
LN20250302000022,SERVICE_FEE,25.00,2025-03-02 13:07:13,1
LN20250408000013,SERVICE_FEE,100.00,2025-04-08 13:05:42,1
LN20250404000023,SERVICE_FEE,192.99,2025-04-04 08:34:11,1
LN20250303000024,SERVICE_FEE,335.42,2025-03-03 16:13:07,1
LN20250223000031,SERVICE_FEE,65.22,2025-02-23 16:09:25,1
LN20250202000013,SERVICE_FEE,300.00,2025-02-02 19:01:44,1
LN20250202000014,SERVICE_FEE,10.00,2025-02-02 12:13:13,1
LN20250224000033,SERVICE_FEE,420.81,2025-02-24 20:28:41,1
LN20250405000016,SERVICE_FEE,34.19,2025-04-05 10:43:10,1
LN20250613000013,SERVICE_FEE,30.00,2025-06-13 14:23:02,1
LN20250317000034,SERVICE_FEE,40.00,2025-03-17 19:18:39,1
LN20250316000022,SERVICE_FEE,36.44,2025-03-16 02:17:01,1
LN20250605000016,SERVICE_FEE,10.00,2025-06-05 22:48:27,1
LN20250609000012,SERVICE_FEE,736.65,2025-06-09 22:13:00,1
LN20250209000017,SERVICE_FEE,200.00,2025-02-09 22:41:37,1
LN20250215000031,SERVICE_FEE,185.86,2025-02-15 20:36:38,1
LN20250221000027,SERVICE_FEE,100.00,2025-02-21 12:12:22,1
LN20250526000026,SERVICE_FEE,10.00,2025-05-26 20:49:22,1
LN20250115000002,SERVICE_FEE,25.00,2025-01-15 20:07:17,1
LN20250215000032,SERVICE_FEE,40.00,2025-02-15 13:22:35,1
LN20250513000015,SERVICE_FEE,30.00,2025-05-13 09:01:48,1
LN20250514000012,SERVICE_FEE,20.00,2025-05-14 13:45:34,1
LN20250519000019,SERVICE_FEE,520.88,2025-05-20 00:01:53,1
LN20250422000013,SERVICE_FEE,150.00,2025-04-22 22:16:00,1
LN20250511000022,SERVICE_FEE,294.20,2025-05-11 07:00:43,1
LN20250514000013,SERVICE_FEE,8.73,2025-05-14 12:42:59,1
LN20250307000035,SERVICE_FEE,50.00,2025-03-07 06:01:32,1
LN20250214000032,SERVICE_FEE,200.00,2025-02-14 22:39:04,1
LN20250221000028,SERVICE_FEE,35.16,2025-02-21 21:11:25,1
LN20250414000009,SERVICE_FEE,300.00,2025-04-14 18:57:30,1
LN20250415000015,SERVICE_FEE,50.00,2025-04-15 16:31:53,1
LN20250611000011,SERVICE_FEE,124.26,2025-06-11 13:03:08,1
LN20250524000017,SERVICE_FEE,442.14,2025-05-24 13:20:11,1
LN20250604000019,SERVICE_FEE,80.00,2025-06-04 08:44:52,1
LN20250124000008,SERVICE_FEE,145.76,2025-01-24 17:33:46,1
LN20250224000034,SERVICE_FEE,100.00,2025-02-24 14:07:46,1
LN20250301000029,SERVICE_FEE,432.39,2025-03-01 20:26:29,1
LN20250408000014,SERVICE_FEE,500.00,2025-04-08 13:39:16,1
LN20250204000016,SERVICE_FEE,160.00,2025-02-04 16:19:28,1
LN20250218000019,SERVICE_FEE,143.76,2025-02-18 09:25:28,1
LN20250522000019,SERVICE_FEE,200.00,2025-05-22 08:31:40,1
LN20250617000014,SERVICE_FEE,493.33,2025-06-17 20:14:17,1
LN20250225000017,SERVICE_FEE,343.01,2025-02-25 22:03:17,1
LN20250306000032,SERVICE_FEE,86.50,2025-03-06 10:20:11,1
LN20250522000020,SERVICE_FEE,25.00,2025-05-22 20:42:25,1
LN20250224000035,SERVICE_FEE,250.00,2025-02-24 12:42:14,1
LN20250325000011,SERVICE_FEE,103.34,2025-03-25 12:32:20,1
LN20250319000021,SERVICE_FEE,100.00,2025-03-20 01:37:36,1
LN20250303000025,SERVICE_FEE,23.62,2025-03-03 13:49:57,1
LN20250326000016,SERVICE_FEE,805.37,2025-03-26 13:34:23,1
LN20250308000029,SERVICE_FEE,433.64,2025-03-08 18:07:53,1
LN20250307000036,SERVICE_FEE,600.00,2025-03-07 21:54:12,1
LN20250518000011,SERVICE_FEE,240.00,2025-05-18 12:55:42,1
LN20250403000009,SERVICE_FEE,88.81,2025-04-03 22:11:00,1
LN20250421000015,SERVICE_FEE,40.18,2025-04-21 21:12:35,1
LN20250411000013,SERVICE_FEE,20.00,2025-04-11 12:42:48,1
LN20250616000017,SERVICE_FEE,229.54,2025-06-16 21:56:31,1
LN20250623000010,SERVICE_FEE,80.00,2025-06-23 12:10:37,1
LN20250616000018,SERVICE_FEE,150.00,2025-06-16 21:17:52,1
LN20250624000016,SERVICE_FEE,140.43,2025-06-24 16:15:03,1
LN20250330000010,SERVICE_FEE,200.00,2025-03-30 20:22:59,1
LN20250331000019,SERVICE_FEE,73.33,2025-03-31 13:31:20,1
LN20250214000033,SERVICE_FEE,300.00,2025-02-14 21:13:29,1
LN20250417000015,SERVICE_FEE,300.00,2025-04-17 12:32:39,1
LN20250429000012,SERVICE_FEE,100.00,2025-04-29 13:17:14,1
LN20250415000016,SERVICE_FEE,30.00,2025-04-15 12:05:07,1
LN20250401000011,SERVICE_FEE,318.79,2025-04-01 18:21:51,1
LN20250222000028,SERVICE_FEE,83.32,2025-02-22 06:54:02,1
LN20250219000026,SERVICE_FEE,400.00,2025-02-19 01:04:29,1
LN20250213000032,SERVICE_FEE,303.22,2025-02-13 21:14:40,1
LN20250516000016,SERVICE_FEE,10.00,2025-05-16 22:31:11,1
LN20250622000017,SERVICE_FEE,50.00,2025-06-22 21:33:20,1
LN20250510000013,SERVICE_FEE,200.00,2025-05-10 18:43:34,1
LN20250615000020,SERVICE_FEE,496.64,2025-06-15 19:24:39,1
LN20250501000015,SERVICE_FEE,600.00,2025-05-01 21:58:52,1
LN20250428000012,SERVICE_FEE,10.00,2025-04-28 15:48:53,1
LN20250411000014,SERVICE_FEE,16.52,2025-04-11 16:33:09,1
LN20250424000012,SERVICE_FEE,100.00,2025-04-24 22:10:42,1
LN20250426000011,SERVICE_FEE,40.00,2025-04-26 14:56:52,1
LN20250507000022,SERVICE_FEE,600.00,2025-05-07 09:10:35,1
LN20250411000015,SERVICE_FEE,246.61,2025-04-11 22:40:47,1
LN20250511000023,SERVICE_FEE,450.00,2025-05-11 20:03:36,1
